"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 2_64_ps_fake.csv 2 2000",,,,"Date:","16 Oct 2018 18:48:23 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 18:48:51,24.006,3.578,72.317,0.0,0.0,0.100,2554003456.0,35000320.0,769863680.0,1.97911445504e+11,0.180,0.700,1.810,104390281.500,154126232.500
16-10 18:48:53,23.317,4.166,71.916,0.550,0.0,0.050,2552848384.0,35012608.0,770031616.0,1.97912420352e+11,0.180,0.700,1.810,32103937.0,154107836.500
16-10 18:48:55,17.973,3.019,78.883,0.0,0.0,0.125,2879328256.0,35012608.0,770031616.0,1.9758594048e+11,0.730,0.800,1.840,119228425.500,154122568.0
16-10 18:48:57,20.225,3.456,76.180,0.0,0.0,0.138,2769600512.0,35020800.0,770199552.0,1.97695492096e+11,0.730,0.800,1.840,127820697.500,150344857.0
16-10 18:48:59,25.182,3.196,71.534,0.0,0.0,0.088,2733965312.0,35020800.0,770375680.0,1.97730951168e+11,0.730,0.800,1.840,127818331.500,122521220.500
16-10 18:49:01,25.022,3.242,71.598,0.013,0.0,0.125,2644049920.0,35020800.0,770543616.0,1.97820698624e+11,4.350,1.550,2.070,127812493.0,56507016.0
16-10 18:49:03,24.277,3.429,72.206,0.0,0.0,0.088,2452561920.0,35028992.0,770711552.0,1.98012010496e+11,4.350,1.550,2.070,127773717.0,133054276.500
16-10 18:49:05,25.982,5.098,68.844,0.0,0.0,0.076,2496208896.0,35028992.0,770887680.0,1.97968187392e+11,4.560,1.640,2.100,127835193.0,154128872.0
16-10 18:49:07,25.934,4.289,69.639,0.0,0.0,0.138,2526920704.0,35028992.0,771059712.0,1.97937303552e+11,4.560,1.640,2.100,127263240.0,154117007.0
16-10 18:49:09,25.286,3.068,71.520,0.0,0.0,0.126,2927902720.0,35037184.0,771227648.0,1.97536145408e+11,4.560,1.640,2.100,126431147.0,154122787.0
16-10 18:49:11,26.068,3.144,70.700,0.0,0.0,0.088,2776080384.0,35037184.0,771407872.0,1.9768778752e+11,4.360,1.650,2.100,75163717.0,154109199.500
16-10 18:49:13,17.385,3.294,79.171,0.013,0.0,0.138,3000913920.0,35037184.0,771584000.0,1.97462777856e+11,4.360,1.650,2.100,54767105.0,154103653.0
16-10 18:49:15,19.383,3.902,76.640,0.0,0.0,0.075,3276800000.0,35045376.0,771588096.0,1.97186879488e+11,4.970,1.820,2.150,127832394.0,154131081.500
16-10 18:49:17,24.385,2.697,72.768,0.0,0.0,0.150,2998329344.0,35045376.0,771764224.0,1.97465174016e+11,4.970,1.820,2.150,127830537.0,127806520.500
16-10 18:49:19,26.204,10.975,62.633,0.025,0.0,0.163,3019063296.0,35045376.0,771940352.0,1.97444263936e+11,4.970,1.820,2.150,127846150.0,118252515.0
16-10 18:49:21,23.465,3.071,73.377,0.0,0.0,0.088,2721648640.0,35053568.0,772116480.0,1.97741494272e+11,8.260,2.560,2.390,127818984.0,62234962.500
16-10 18:49:23,25.929,3.878,70.105,0.0,0.0,0.088,2725752832.0,35053568.0,772292608.0,1.97737213952e+11,8.260,2.560,2.390,127776530.500,154121757.0
16-10 18:49:25,26.453,2.974,70.448,0.0,0.0,0.125,2764959744.0,35053568.0,772468736.0,1.97697830912e+11,8.160,2.630,2.410,127181749.0,154124285.0
16-10 18:49:27,5.858,1.749,92.356,0.0,0.0,0.037,1015689216.0,35061760.0,772644864.0,1.9944691712e+11,8.160,2.630,2.410,721613.500,139681509.0
16-10 18:49:29,0.013,0.0,99.987,0.0,0.0,0.0,1014489088.0,35061760.0,772644864.0,1.99448117248e+11,8.160,2.630,2.410,10242.0,7853.0
