"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4__32_node.csv 2 2000",,,,"Date:","15 Oct 2018 19:05:47 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 19:07:42,63.442,11.361,25.019,0.0,0.0,0.178,25678790656.0,56430592.0,4695744512.0,1.708393472e+11,29.990,11.310,15.860,8940.0,60.0
15-10 19:07:44,51.007,12.870,35.882,0.0,0.0,0.242,27851988992.0,56430592.0,4695744512.0,1.68666148864e+11,29.990,11.310,15.860,8130.0,105.0
15-10 19:07:46,58.365,10.668,30.891,0.0,0.0,0.076,29351608320.0,56438784.0,4696109056.0,1.671661568e+11,29.990,11.310,15.860,7680.0,0.0
15-10 19:07:48,56.633,11.751,31.390,0.0,0.0,0.227,31193681920.0,56438784.0,4696109056.0,1.653240832e+11,32.480,12.130,16.100,8700.0,0.0
15-10 19:07:50,44.969,10.698,44.205,0.0,0.0,0.127,33005264896.0,56438784.0,4696473600.0,1.6351213568e+11,32.480,12.130,16.100,8790.0,105.0
15-10 19:07:52,62.662,11.809,25.298,0.0,0.0,0.231,34491899904.0,56446976.0,4696465408.0,1.62025500672e+11,34.680,12.930,16.340,8130.0,0.0
15-10 19:07:54,44.576,12.350,42.832,0.0,0.0,0.242,36479401984.0,56446976.0,4696690688.0,1.60037773312e+11,34.680,12.930,16.340,7260.0,166.0
15-10 19:07:56,64.089,11.390,24.330,0.013,0.0,0.178,37826539520.0,56446976.0,4696690688.0,1.58690635776e+11,34.680,12.930,16.340,6960.0,224.0
15-10 19:07:58,55.297,14.286,30.139,0.013,0.0,0.265,40127528960.0,56455168.0,4696686592.0,1.5638964224e+11,36.790,13.720,16.580,7230.0,0.0
15-10 19:08:00,46.840,12.181,40.839,0.0,0.0,0.140,41903378432.0,56455168.0,4697018368.0,1.54613460992e+11,36.790,13.720,16.580,7800.0,0.0
15-10 19:08:02,55.723,13.503,30.530,0.039,0.0,0.206,43247558656.0,56455168.0,4697018368.0,1.53269280768e+11,40.010,14.770,16.900,7620.0,0.0
15-10 19:08:04,46.342,10.234,43.222,0.0,0.0,0.202,44972687360.0,56463360.0,4697014272.0,1.51544147968e+11,40.010,14.770,16.900,6960.0,0.0
15-10 19:08:06,50.0,8.652,41.234,0.013,0.0,0.101,46551355392.0,56463360.0,4697358336.0,1.49965135872e+11,40.010,14.770,16.900,6360.0,0.0
15-10 19:08:08,57.593,10.708,31.506,0.0,0.0,0.194,48148238336.0,56463360.0,4697358336.0,1.48368252928e+11,46.730,16.590,17.480,7470.0,27.0
15-10 19:08:10,38.819,9.946,51.109,0.0,0.0,0.127,49705091072.0,56471552.0,4697821184.0,1.46810929152e+11,46.730,16.590,17.480,8207.0,295.0
15-10 19:08:12,56.744,14.628,28.397,0.051,0.0,0.179,50986819584.0,56471552.0,4697821184.0,1.4552920064e+11,45.710,16.880,17.570,9090.0,0.0
15-10 19:08:14,55.543,12.008,32.180,0.0,0.0,0.269,53273260032.0,56479744.0,4697812992.0,1.43242760192e+11,45.710,16.880,17.570,8310.0,0.0
15-10 19:08:16,48.562,9.727,41.635,0.0,0.0,0.076,55041253376.0,56479744.0,4698238976.0,1.41474340864e+11,45.710,16.880,17.570,7620.0,0.0
15-10 19:08:18,59.218,10.112,30.400,0.0,0.0,0.270,56270778368.0,56479744.0,4698238976.0,1.40244815872e+11,48.140,17.860,17.880,7320.0,0.0
15-10 19:08:20,44.261,11.097,44.451,0.0,0.0,0.190,58566361088.0,56487936.0,4698238976.0,1.3794922496e+11,48.140,17.860,17.880,7378.0,114.0
15-10 19:08:22,66.506,11.029,22.325,0.0,0.0,0.140,59779653632.0,56487936.0,4698595328.0,1.36735576064e+11,50.210,18.790,18.180,6900.0,0.0
15-10 19:08:24,53.050,11.630,35.079,0.0,0.0,0.241,61659639808.0,56487936.0,4699365376.0,1.3485481984e+11,50.210,18.790,18.180,7410.0,0.0
15-10 19:08:26,49.969,9.810,40.121,0.0,0.0,0.101,63441416192.0,56496128.0,4699238400.0,1.3307316224e+11,50.210,18.790,18.180,7980.0,0.0
15-10 19:08:28,59.452,11.878,28.478,0.026,0.0,0.166,65127448576.0,56496128.0,4699238400.0,1.31387129856e+11,48.990,19.060,18.270,7500.0,0.0
15-10 19:08:30,44.091,11.235,44.459,0.0,0.0,0.216,67178921984.0,56496128.0,4699873280.0,1.29335021568e+11,48.990,19.060,18.270,7500.0,0.0
15-10 19:08:32,63.600,11.861,24.385,0.0,0.0,0.153,68482793472.0,56504320.0,4699869184.0,1.28031145984e+11,53.160,20.420,18.720,7050.0,0.0
15-10 19:08:34,53.774,13.597,32.398,0.0,0.0,0.231,70768439296.0,56504320.0,4699873280.0,1.25745496064e+11,53.160,20.420,18.720,6840.0,27.0
15-10 19:08:36,52.568,11.715,35.539,0.0,0.0,0.178,72980123648.0,56504320.0,4700192768.0,1.23533492224e+11,53.160,20.420,18.720,7470.0,0.0
15-10 19:08:38,57.578,12.926,29.340,0.0,0.0,0.156,74292080640.0,56512512.0,4700192768.0,1.2222152704e+11,58.270,22.020,19.250,8460.0,0.0
15-10 19:08:40,44.832,11.057,43.944,0.0,0.0,0.167,76694437888.0,56512512.0,4700585984.0,1.19818776576e+11,58.270,22.020,19.250,9240.0,0.0
15-10 19:08:42,62.645,13.236,23.966,0.013,0.0,0.141,77761720320.0,56512512.0,4700585984.0,1.18751494144e+11,58.410,22.660,19.460,13860.0,0.0
15-10 19:08:44,54.719,11.757,33.346,0.0,0.0,0.177,79847813120.0,56520704.0,4700581888.0,1.16665397248e+11,58.410,22.660,19.460,18000.0,0.0
15-10 19:08:46,48.825,10.895,40.190,0.0,0.0,0.089,82133938176.0,56520704.0,4700930048.0,1.14378924032e+11,58.410,22.660,19.460,14190.0,0.0
15-10 19:08:48,59.529,11.113,29.153,0.013,0.0,0.193,83181383680.0,56520704.0,4700930048.0,1.13331478528e+11,61.100,23.810,19.850,8730.0,21.0
15-10 19:08:50,44.021,12.534,43.279,0.0,0.0,0.166,85462355968.0,56528896.0,4701224960.0,1.11050203136e+11,61.100,23.810,19.850,7230.0,0.0
15-10 19:08:52,62.330,11.118,26.451,0.0,0.0,0.101,87137247232.0,56528896.0,4701229056.0,1.09375307776e+11,65.500,25.340,20.370,7860.0,27.0
15-10 19:08:54,55.853,12.460,31.444,0.0,0.0,0.243,88832040960.0,56528896.0,4701229056.0,1.07680514048e+11,65.500,25.340,20.370,7770.0,0.0
15-10 19:08:56,44.492,9.832,45.552,0.0,0.0,0.125,90791960576.0,56537088.0,4701814784.0,1.05720000512e+11,65.500,25.340,20.370,8070.0,0.0
15-10 19:08:58,60.842,12.895,26.084,0.013,0.0,0.166,92057595904.0,56537088.0,4701814784.0,1.04454365184e+11,64.650,25.830,20.560,7800.0,0.0
15-10 19:09:00,45.770,11.946,42.117,0.0,0.0,0.167,94232293376.0,56545280.0,4702265344.0,1.0227920896e+11,64.650,25.830,20.560,8190.0,27.0
15-10 19:09:02,58.562,11.454,29.895,0.0,0.0,0.089,95613251584.0,56545280.0,4702269440.0,1.00898246656e+11,64.600,26.460,20.790,8190.0,0.0
15-10 19:09:04,57.348,10.967,31.480,0.013,0.0,0.192,97280159744.0,56545280.0,4702269440.0,99231338496.0,64.600,26.460,20.790,8730.0,0.0
15-10 19:09:06,42.228,11.152,46.456,0.0,0.0,0.165,99276001280.0,56553472.0,4702568448.0,97235189760.0,64.600,26.460,20.790,9180.0,0.0
15-10 19:09:08,60.106,12.573,27.106,0.0,0.0,0.215,1.00651835392e+11,56553472.0,4702568448.0,95859355648.0,64.070,26.990,20.990,9180.0,27.0
15-10 19:09:10,54.313,14.179,31.279,0.0,0.0,0.229,1.02978064384e+11,56553472.0,4702568448.0,93533126656.0,64.070,26.990,20.990,8280.0,0.0
15-10 19:09:12,48.151,11.195,40.515,0.013,0.0,0.126,1.048829952e+11,56561664.0,4702818304.0,91627937792.0,60.620,26.890,20.990,9273.0,66.0
15-10 19:09:14,60.908,11.832,27.043,0.0,0.0,0.217,1.06415386624e+11,56561664.0,4702818304.0,90095546368.0,60.620,26.890,20.990,9150.0,0.0
15-10 19:09:16,44.280,12.921,42.594,0.0,0.0,0.204,1.08686217216e+11,56569856.0,4702810112.0,87824715776.0,60.620,26.890,20.990,7980.0,0.0
15-10 19:09:18,60.965,9.991,28.917,0.0,0.0,0.127,1.1037949952e+11,56569856.0,4703260672.0,86130982912.0,62.980,27.940,21.360,8100.0,0.0
15-10 19:09:20,57.533,10.540,31.722,0.0,0.0,0.205,1.12292818944e+11,56569856.0,4703260672.0,84217663488.0,62.980,27.940,21.360,8757.500,867.500
15-10 19:09:22,46.930,12.104,40.827,0.0,0.0,0.139,1.14429022208e+11,56578048.0,4703641600.0,82081071104.0,58.330,27.560,21.270,8613.0,490.0
15-10 19:09:24,63.383,11.651,24.739,0.0,0.0,0.227,1.15714019328e+11,56578048.0,4703653888.0,80796061696.0,58.330,27.560,21.270,8486.0,483.0
15-10 19:09:26,46.833,12.024,41.001,0.0,0.0,0.142,1.17977378816e+11,56578048.0,4704428032.0,78531928064.0,58.330,27.560,21.270,7923.0,0.0
15-10 19:09:28,63.448,10.635,25.791,0.013,0.0,0.113,1.19277359104e+11,56586240.0,4704280576.0,77232087040.0,58.470,28.090,21.480,7590.0,0.0
15-10 19:09:30,54.729,9.768,35.373,0.0,0.0,0.129,1.20846327808e+11,56586240.0,4704280576.0,75663118336.0,58.470,28.090,21.480,7320.0,0.0
15-10 19:09:32,47.800,10.731,41.419,0.0,0.0,0.050,1.215642624e+11,56586240.0,4704632832.0,74944831488.0,57.630,28.430,21.620,6630.0,0.0
15-10 19:09:34,33.949,3.025,63.013,0.0,0.0,0.012,1.21614094336e+11,56594432.0,4704624640.0,74894999552.0,57.630,28.430,21.620,6420.0,0.0
15-10 19:09:36,59.761,6.349,33.841,0.0,0.0,0.050,1.21714921472e+11,56594432.0,4704927744.0,74793869312.0,57.630,28.430,21.620,6270.0,0.0
15-10 19:09:38,39.474,4.684,55.817,0.0,0.0,0.025,1.2249378816e+11,56594432.0,4705275904.0,74014654464.0,53.410,28.040,21.540,7050.0,0.0
15-10 19:09:40,47.530,5.569,46.889,0.0,0.0,0.012,1.21867780096e+11,56602624.0,4705271808.0,74640658432.0,53.410,28.040,21.540,6930.0,0.0
15-10 19:09:42,51.790,8.058,40.115,0.0,0.0,0.037,1.22573172736e+11,56602624.0,4705611776.0,73934925824.0,53.220,28.420,21.690,7110.0,0.0
15-10 19:09:44,31.531,3.223,65.220,0.0,0.0,0.025,1.2235814912e+11,56602624.0,4705611776.0,74149949440.0,53.220,28.420,21.690,6120.0,0.0
15-10 19:09:46,55.936,9.860,34.191,0.0,0.0,0.012,1.22501931008e+11,56610816.0,4705873920.0,74005897216.0,53.220,28.420,21.690,6660.0,0.0
15-10 19:09:48,35.833,5.234,58.895,0.0,0.0,0.038,1.23108114432e+11,56610816.0,4705873920.0,73399713792.0,49.360,28.030,21.600,6540.0,0.0
15-10 19:09:50,50.781,4.336,44.858,0.0,0.0,0.025,1.226881024e+11,56610816.0,4706185216.0,73819414528.0,49.360,28.030,21.600,6840.0,0.0
15-10 19:09:52,48.196,11.373,40.393,0.0,0.0,0.038,1.23356717056e+11,56619008.0,4706488320.0,73150488576.0,49.250,28.360,21.750,7620.0,0.0
15-10 19:09:54,35.504,4.311,60.185,0.0,0.0,0.0,1.22806812672e+11,56619008.0,4706496512.0,73700384768.0,49.250,28.360,21.750,7860.0,0.0
15-10 19:09:56,54.838,7.135,37.978,0.0,0.0,0.050,1.23115884544e+11,56619008.0,4706816000.0,73390993408.0,49.250,28.360,21.750,6870.0,0.0
15-10 19:09:58,35.845,5.504,58.638,0.0,0.0,0.013,1.23742711808e+11,56627200.0,4707057664.0,72763916288.0,45.790,27.990,21.660,6750.0,0.0
15-10 19:10:00,53.909,4.842,41.223,0.0,0.0,0.025,1.2327124992e+11,56627200.0,4707065856.0,73235369984.0,45.790,27.990,21.660,7860.0,0.0
15-10 19:10:02,47.574,7.600,44.775,0.0,0.0,0.051,1.23792048128e+11,56627200.0,4707635200.0,72714002432.0,45.880,28.300,21.800,7620.0,0.0
15-10 19:10:04,37.018,3.250,59.731,0.0,0.0,0.0,1.2327573504e+11,56635392.0,4707635200.0,73230307328.0,45.880,28.300,21.800,6750.0,0.0
15-10 19:10:06,54.883,6.595,38.485,0.0,0.0,0.038,1.23668062208e+11,56635392.0,4707905536.0,72837709824.0,45.880,28.300,21.800,7200.0,0.0
15-10 19:10:08,33.371,5.021,61.584,0.0,0.0,0.025,1.2444389376e+11,56635392.0,4708167680.0,72061616128.0,45.490,28.520,21.900,7590.0,0.0
15-10 19:10:10,54.881,9.548,35.559,0.0,0.0,0.013,1.2397109248e+11,56643584.0,4708159488.0,72534417408.0,45.490,28.520,21.900,6510.0,0.0
15-10 19:10:12,45.573,7.474,46.915,0.0,0.0,0.038,1.24706578432e+11,56643584.0,4708782080.0,71798308864.0,45.370,28.770,22.020,5610.0,27.0
15-10 19:10:14,38.468,2.637,58.895,0.0,0.0,0.0,1.23970121728e+11,56643584.0,4708782080.0,72534765568.0,45.370,28.770,22.020,6570.0,27.0
15-10 19:10:16,51.742,7.018,41.203,0.0,0.0,0.038,1.2455084032e+11,56651776.0,4709064704.0,71953756160.0,45.370,28.770,22.020,7290.0,0.0
15-10 19:10:18,33.516,4.605,61.867,0.0,0.0,0.012,1.25333049344e+11,56651776.0,4709072896.0,71171538944.0,45.100,28.990,22.130,7500.0,0.0
15-10 19:10:20,59.576,6.342,34.070,0.0,0.0,0.012,1.24638162944e+11,56651776.0,4709441536.0,71866056704.0,45.100,28.990,22.130,6690.0,0.0
15-10 19:10:22,38.982,6.013,54.980,0.0,0.0,0.025,1.2555976704e+11,56659968.0,4710223872.0,70943662080.0,46.460,29.540,22.340,7710.0,0.0
15-10 19:10:24,44.269,3.559,52.159,0.0,0.0,0.012,1.24698529792e+11,56659968.0,4710232064.0,71804891136.0,46.460,29.540,22.340,7830.0,0.0
15-10 19:10:26,53.307,8.111,38.533,0.0,0.0,0.050,1.25208530944e+11,56659968.0,4710752256.0,71294369792.0,46.460,29.540,22.340,8370.0,0.0
15-10 19:10:28,30.166,3.276,66.520,0.013,0.0,0.025,1.25048619008e+11,56668160.0,4710744064.0,71454281728.0,43.460,29.200,22.270,8490.0,0.0
15-10 19:10:30,60.105,6.691,33.191,0.0,0.0,0.013,1.25170794496e+11,56668160.0,4711129088.0,71331721216.0,43.460,29.200,22.270,7830.0,0.0
15-10 19:10:32,37.592,4.372,57.998,0.0,0.0,0.038,1.25549232128e+11,56668160.0,4711440384.0,70952972288.0,40.220,28.760,22.170,7200.0,0.0
15-10 19:10:34,48.284,4.016,47.700,0.0,0.0,0.0,1.24987052032e+11,56676352.0,4711432192.0,71515152384.0,40.220,28.760,22.170,7470.0,0.0
15-10 19:10:36,52.699,6.822,40.417,0.0,0.0,0.062,1.25574057984e+11,56676352.0,4711952384.0,70927626240.0,40.220,28.760,22.170,7140.0,0.0
15-10 19:10:38,30.739,2.661,66.587,0.0,0.0,0.013,1.25360197632e+11,56676352.0,4711956480.0,71141482496.0,40.360,28.980,22.270,7470.0,0.0
15-10 19:10:40,55.925,6.625,37.425,0.0,0.0,0.025,1.25353443328e+11,56684544.0,4712304640.0,71147880448.0,40.360,28.980,22.270,7650.0,0.0
15-10 19:10:42,32.545,4.481,62.949,0.0,0.0,0.025,1.25938610176e+11,56684544.0,4712693760.0,70562324480.0,37.450,28.570,22.180,8250.0,33.0
15-10 19:10:44,56.443,4.531,39.001,0.0,0.0,0.025,1.25494644736e+11,56684544.0,4712693760.0,71006289920.0,37.450,28.570,22.180,7950.0,0.0
15-10 19:10:46,44.350,12.662,42.925,0.013,0.0,0.050,1.26084284416e+11,56692736.0,4713242624.0,70416093184.0,37.450,28.570,22.180,8100.0,0.0
15-10 19:10:48,39.487,3.058,57.455,0.0,0.0,0.0,1.25376303104e+11,56692736.0,4713242624.0,71124074496.0,35.250,28.260,22.110,8490.0,0.0
15-10 19:10:50,51.947,7.175,40.829,0.0,0.0,0.050,1.2599965696e+11,56692736.0,4713607168.0,70500356096.0,35.250,28.260,22.110,8910.0,0.0
15-10 19:10:52,32.625,5.398,61.953,0.0,0.0,0.025,1.26533943296e+11,56700928.0,4713598976.0,69966069760.0,35.070,28.340,22.170,9660.0,0.0
15-10 19:10:54,54.804,11.149,34.022,0.0,0.0,0.025,1.26019907584e+11,56700928.0,4714029056.0,70479675392.0,35.070,28.340,22.170,9840.0,0.0
15-10 19:10:56,38.147,4.767,57.061,0.0,0.0,0.025,1.2653778944e+11,56700928.0,4714426368.0,69961396224.0,35.070,28.340,22.170,10140.0,0.0
15-10 19:10:58,46.671,4.359,48.970,0.0,0.0,0.0,1.2589686784e+11,56709120.0,4714422272.0,70602313728.0,33.460,28.120,22.130,10320.0,0.0
