"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4_nodes.csv 2 2000",,,,"Date:","15 Oct 2018 10:26:50 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 10:27:22,49.955,11.227,38.447,0.013,0.0,0.358,22325886976.0,90820608.0,2994352128.0,1.75859253248e+11,13.500,3.100,2.550,119303284.500,145585379.0
15-10 10:27:24,51.142,10.223,38.229,0.0,0.0,0.406,24152821760.0,90828800.0,2995032064.0,1.74031630336e+11,13.500,3.100,2.550,100437878.0,145578759.0
15-10 10:27:26,48.488,10.344,40.951,0.0,0.0,0.218,26442293248.0,90836992.0,2995793920.0,1.717413888e+11,13.500,3.100,2.550,21775458.500,145572155.0
15-10 10:27:28,49.411,12.855,37.311,0.0,0.0,0.423,28965134336.0,90836992.0,2995843072.0,1.6921849856e+11,17.140,4.030,2.850,116418127.500,10307.0
15-10 10:27:30,49.201,10.626,39.779,0.013,0.0,0.380,30791589888.0,90845184.0,2996273152.0,1.67391604736e+11,17.140,4.030,2.850,119272122.0,145586876.500
15-10 10:27:32,49.172,9.901,40.622,0.0,0.0,0.306,32539791360.0,90845184.0,2996678656.0,1.6564299776e+11,19.770,4.800,3.110,37483655.500,145574239.0
15-10 10:27:34,46.142,9.742,43.781,0.0,0.0,0.335,35057131520.0,90853376.0,2997440512.0,1.63124887552e+11,19.770,4.800,3.110,81901041.0,145576668.0
15-10 10:27:36,57.119,10.322,32.174,0.0,0.0,0.385,37221232640.0,90853376.0,2997321728.0,1.60960905216e+11,19.770,4.800,3.110,119287027.0,13038.500
15-10 10:27:38,51.243,10.200,38.136,0.0,0.0,0.421,39050747904.0,90853376.0,2997817344.0,1.59130894336e+11,19.310,4.950,3.170,119310311.500,145582084.0
15-10 10:27:40,51.417,9.739,38.452,0.0,0.0,0.392,41188651008.0,90861568.0,2998136832.0,1.56992663552e+11,19.310,4.950,3.170,111789658.500,145581086.0
15-10 10:27:42,46.980,9.350,43.403,0.0,0.0,0.266,43279548416.0,90861568.0,2998640640.0,1.54901262336e+11,18.240,4.970,3.180,7673645.500,145571320.500
15-10 10:27:44,49.614,10.188,39.856,0.0,0.0,0.341,45718839296.0,90861568.0,2998640640.0,1.52461971456e+11,18.240,4.970,3.180,119179402.500,145589198.500
15-10 10:27:46,55.618,10.726,33.299,0.0,0.0,0.357,47452360704.0,90869760.0,2998915072.0,1.50728167424e+11,18.240,4.970,3.180,119287419.0,13392.500
15-10 10:27:48,49.403,10.150,40.126,0.0,0.0,0.321,49594527744.0,90873856.0,2999574528.0,1.48585336832e+11,17.340,5.0,3.200,119275592.0,145579143.0
15-10 10:27:50,45.455,11.050,43.303,0.0,0.0,0.192,51951296512.0,90873856.0,2999574528.0,1.46228568064e+11,17.340,5.0,3.200,75858.0,145568825.0
15-10 10:27:52,55.685,11.485,32.472,0.0,0.0,0.358,54362943488.0,90882048.0,3000508416.0,1.43815979008e+11,19.880,5.730,3.450,119293804.500,15422612.0
15-10 10:27:54,50.585,9.293,39.652,0.0,0.0,0.470,56256942080.0,90882048.0,3000512512.0,1.4192197632e+11,19.880,5.730,3.450,119268349.500,130167314.500
15-10 10:27:56,47.839,12.473,39.321,0.038,0.0,0.330,57805533184.0,90882048.0,3000844288.0,1.4037305344e+11,19.880,5.730,3.450,118666052.0,145582030.500
15-10 10:27:58,48.324,9.580,41.826,0.0,0.0,0.271,59889278976.0,90890240.0,3000844288.0,1.38289299456e+11,22.050,6.420,3.680,790515.0,145621383.500
15-10 10:28:00,47.065,11.012,41.463,0.0,0.0,0.460,62384234496.0,90890240.0,3001196544.0,1.3579399168e+11,22.050,6.420,3.680,119241528.0,122885817.500
15-10 10:28:02,55.444,10.558,33.617,0.0,0.0,0.381,64173461504.0,90890240.0,3001589760.0,1.34004371456e+11,24.850,7.260,3.970,119292139.0,22709042.500
15-10 10:28:04,52.315,9.071,38.246,0.0,0.0,0.367,66213761024.0,90898432.0,3002056704.0,1.319635968e+11,24.850,7.260,3.970,119265153.500,145581565.500
15-10 10:28:06,50.534,9.415,39.733,0.0,0.0,0.318,68205805568.0,90898432.0,3002535936.0,1.29971073024e+11,24.850,7.260,3.970,73183632.0,145575556.0
15-10 10:28:08,47.362,10.642,41.668,0.0,0.0,0.329,70656966656.0,90906624.0,3003301888.0,1.27519137792e+11,28.460,8.300,4.320,46196417.0,145572589.500
15-10 10:28:10,56.270,10.405,32.944,0.0,0.0,0.381,73104183296.0,90910720.0,3003174912.0,1.25072044032e+11,28.460,8.300,4.320,119298206.0,39381975.500
15-10 10:28:12,52.467,10.245,36.886,0.0,0.0,0.401,74735181824.0,90910720.0,3003633664.0,1.23440586752e+11,31.710,9.310,4.670,119301438.0,106222285.0
15-10 10:28:14,46.732,12.503,40.399,0.025,0.0,0.341,76388343808.0,90918912.0,3004141568.0,1.21786908672e+11,31.710,9.310,4.670,118612069.500,145589943.0
15-10 10:28:16,48.813,9.889,41.084,0.0,0.0,0.215,78879977472.0,90918912.0,3004628992.0,1.19294787584e+11,31.710,9.310,4.670,15771947.500,145573718.500
15-10 10:28:18,48.129,10.235,41.276,0.0,0.0,0.360,81170063360.0,90927104.0,3005001728.0,1.17004320768e+11,35.020,10.360,5.040,104255499.500,122032553.0
15-10 10:28:20,55.167,9.581,34.915,0.0,0.0,0.337,82811817984.0,90927104.0,3005009920.0,1.15362557952e+11,35.020,10.360,5.040,119292975.0,23568043.500
15-10 10:28:22,52.404,9.832,37.418,0.0,0.0,0.346,85037432832.0,90927104.0,3005546496.0,1.13136406528e+11,34.540,10.670,5.170,119255472.500,145589000.500
15-10 10:28:24,51.978,10.752,37.005,0.0,0.0,0.264,87384551424.0,90935296.0,3005984768.0,1.10788841472e+11,34.540,10.670,5.170,71694166.0,145577331.0
15-10 10:28:26,46.336,9.720,43.637,0.0,0.0,0.307,89782595584.0,90935296.0,3006754816.0,1.08390027264e+11,34.540,10.670,5.170,47691699.0,145572912.500
15-10 10:28:28,56.942,10.476,32.164,0.0,0.0,0.418,91761795072.0,90943488.0,3007295488.0,1.06410278912e+11,36.660,11.510,5.470,119290086.0,1942160.500
15-10 10:28:30,52.054,9.592,38.046,0.0,0.0,0.308,93701726208.0,90943488.0,3007262720.0,1.04470380544e+11,36.660,11.510,5.470,119315266.0,143776159.0
15-10 10:28:32,49.528,10.026,40.128,0.0,0.0,0.319,95757701120.0,90947584.0,3007815680.0,1.02413848576e+11,42.850,13.210,6.050,70588749.500,145576847.0
15-10 10:28:34,51.226,10.100,38.369,0.013,0.0,0.292,98108665856.0,90955776.0,3008188416.0,1.00062502912e+11,42.850,13.210,6.050,64746559.0,145577279.500
15-10 10:28:36,48.201,10.065,41.337,0.0,0.0,0.397,1.0090070016e+11,90955776.0,3008962560.0,97269694464.0,42.850,13.210,6.050,103318671.500,142675283.0
15-10 10:28:38,54.989,10.360,34.218,0.0,0.0,0.434,1.02564626432e+11,90955776.0,3008737280.0,95605993472.0,49.830,15.150,6.720,119286515.0,2915690.500
15-10 10:28:40,49.554,11.389,38.777,0.0,0.0,0.280,1.04230383616e+11,90963968.0,3009499136.0,93939466240.0,49.830,15.150,6.720,118641636.0,145585602.500
15-10 10:28:42,52.284,9.315,38.132,0.0,0.0,0.269,1.06576756736e+11,90963968.0,3010068480.0,91592523776.0,48.960,15.550,6.890,64858333.0,145579552.0
15-10 10:28:44,45.872,10.198,43.599,0.0,0.0,0.330,1.0890348544e+11,90972160.0,3010560000.0,89265295360.0,48.960,15.550,6.890,55352429.500,145574417.500
15-10 10:28:46,51.170,11.025,37.322,0.0,0.0,0.483,1.11365681152e+11,90972160.0,3010568192.0,86803091456.0,48.960,15.550,6.890,119175687.0,96980671.0
15-10 10:28:48,53.800,9.628,36.228,0.013,0.0,0.332,1.12943976448e+11,90972160.0,3011051520.0,85224312832.0,48.080,15.920,7.060,119291184.0,48623468.0
15-10 10:28:50,50.374,11.076,38.221,0.0,0.0,0.329,1.15081019392e+11,90980352.0,3011465216.0,83086848000.0,48.080,15.920,7.060,118610909.500,145584962.500
15-10 10:28:52,47.581,11.333,40.897,0.0,0.0,0.190,1.17317681152e+11,90984448.0,3012149248.0,80849498112.0,44.630,15.740,7.050,26583288.500,145571447.500
15-10 10:28:54,46.100,10.506,43.026,0.0,0.0,0.368,1.19600693248e+11,90992640.0,3012145152.0,78566481920.0,44.630,15.740,7.050,93441545.500,145576401.0
15-10 10:28:56,50.936,9.977,38.784,0.0,0.0,0.303,1.2097632256e+11,90992640.0,3012628480.0,77190369280.0,44.630,15.740,7.050,119286632.500,20870.0
15-10 10:28:58,26.377,3.706,69.817,0.0,0.0,0.100,1.2132864e+11,90992640.0,3013181440.0,76837498880.0,41.460,15.560,7.040,119309011.500,145583833.0
15-10 10:29:00,27.182,3.897,68.833,0.0,0.0,0.087,1.21640910848e+11,91000832.0,3013582848.0,76524818432.0,41.460,15.560,7.040,118611640.0,145604015.0
15-10 10:29:02,27.846,3.587,68.406,0.0,0.0,0.162,1.21841573888e+11,91000832.0,3013976064.0,76323762176.0,42.220,16.150,7.270,117920573.500,145594410.500
15-10 10:29:04,25.854,3.904,70.055,0.012,0.0,0.175,1.22463596544e+11,91000832.0,3014639616.0,75701075968.0,42.220,16.150,7.270,117443411.0,145589677.0
15-10 10:29:06,23.089,3.451,73.410,0.013,0.0,0.038,1.22803904512e+11,91009024.0,3015409664.0,75359989760.0,42.220,16.150,7.270,14365145.500,145573510.0
15-10 10:29:08,18.549,8.118,73.146,0.0,0.0,0.188,1.23267231744e+11,91009024.0,3015970816.0,74896101376.0,39.240,15.960,7.260,108898737.0,145592807.0
15-10 10:29:10,21.823,2.704,75.335,0.0,0.0,0.138,1.233333248e+11,91013120.0,3016527872.0,74829447168.0,39.240,15.960,7.260,119305626.0,126234837.500
15-10 10:29:12,25.708,3.483,70.672,0.0,0.0,0.138,1.23230703616e+11,91021312.0,3016347648.0,74932240384.0,36.260,15.730,7.230,119293848.500,37141272.500
15-10 10:29:14,25.799,2.971,71.042,0.0,0.0,0.188,1.23221225472e+11,91021312.0,3016830976.0,74941235200.0,36.260,15.730,7.230,119321472.0,127883847.500
15-10 10:29:16,26.672,3.375,69.790,0.0,0.0,0.163,1.23403333632e+11,91021312.0,3017297920.0,74758660096.0,36.260,15.730,7.230,119256204.500,145586870.0
15-10 10:29:18,27.073,3.789,69.013,0.0,0.0,0.125,1.2374243328e+11,91029504.0,3017695232.0,74419154944.0,33.440,15.490,7.200,118673061.0,145583490.500
15-10 10:29:20,27.325,3.845,68.631,0.0,0.0,0.200,1.2401938432e+11,91029504.0,3018113024.0,74141786112.0,33.440,15.490,7.200,119308874.500,145593037.500
15-10 10:29:22,26.042,3.366,70.442,0.0,0.0,0.150,1.24503801856e+11,91029504.0,3018809344.0,73656672256.0,34.280,15.960,7.400,116059131.500,145597354.500
15-10 10:29:24,22.789,3.211,73.913,0.0,0.0,0.087,1.24942020608e+11,91037696.0,3019272192.0,73217982464.0,34.280,15.960,7.400,36987219.500,145573512.500
15-10 10:29:26,17.968,2.728,79.167,0.0,0.0,0.138,1.2496457728e+11,91037696.0,3019272192.0,73195425792.0,34.280,15.960,7.400,86292048.500,145595456.0
15-10 10:29:28,22.084,2.257,75.558,0.0,0.0,0.100,1.24829483008e+11,91037696.0,3020394496.0,73329397760.0,32.420,15.880,7.420,119303288.0,118366298.500
15-10 10:29:30,25.119,3.236,71.507,0.013,0.0,0.125,1.24652961792e+11,91049984.0,3020255232.0,73506045952.0,32.420,15.880,7.420,119298178.500,43433958.500
15-10 10:29:32,25.022,3.216,71.637,0.0,0.0,0.126,1.24556259328e+11,91049984.0,3020664832.0,73602338816.0,29.980,15.650,7.390,119262746.0,129392419.0
15-10 10:29:34,27.578,9.489,62.770,0.0,0.0,0.163,1.2481615872e+11,91049984.0,3021033472.0,73342070784.0,29.980,15.650,7.390,119312547.0,145589955.0
15-10 10:29:36,26.742,3.340,69.768,0.0,0.0,0.151,1.2504303616e+11,91058176.0,3021389824.0,73114828800.0,29.980,15.650,7.390,118664429.500,145596105.500
15-10 10:29:38,27.092,3.514,69.243,0.0,0.0,0.151,1.25054009344e+11,91058176.0,3021791232.0,73103454208.0,27.740,15.420,7.360,117917639.0,145594715.0
15-10 10:29:40,25.695,3.029,71.126,0.0,0.0,0.150,1.25532327936e+11,91058176.0,3022475264.0,72624451584.0,27.740,15.420,7.360,107023279.0,145581961.500
15-10 10:29:42,24.584,3.028,72.288,0.0,0.0,0.100,1.25639909376e+11,91066368.0,3022475264.0,72516861952.0,25.920,15.250,7.340,35877486.500,145577049.0
15-10 10:29:44,17.010,3.087,79.803,0.0,0.0,0.100,1.2582283264e+11,91066368.0,3022864384.0,72333549568.0,25.920,15.250,7.340,97834316.500,145586076.0
15-10 10:29:46,21.994,2.658,75.248,0.0,0.0,0.100,1.25846720512e+11,91066368.0,3023187968.0,72309338112.0,25.920,15.250,7.340,119309035.500,145624860.0
15-10 10:29:48,25.998,2.644,71.220,0.0,0.0,0.138,1.25771681792e+11,91074560.0,3024429056.0,72383127552.0,28.010,15.860,7.580,119295005.0,30291775.500
15-10 10:29:50,25.797,2.750,71.341,0.0,0.0,0.112,1.25492908032e+11,91074560.0,3024257024.0,72662073344.0,28.010,15.860,7.580,119312819.0,115323310.500
15-10 10:29:52,27.716,5.187,67.009,0.0,0.0,0.088,1.2559253504e+11,91078656.0,3024715776.0,72561983488.0,26.010,15.640,7.560,119261887.500,145599191.500
15-10 10:29:54,27.260,3.026,69.601,0.0,0.0,0.113,1.25653970944e+11,91086848.0,3025133568.0,72500121600.0,26.010,15.640,7.560,118667186.0,145606470.500
15-10 10:29:56,27.107,3.501,69.242,0.0,0.0,0.150,1.25768511488e+11,91086848.0,3025559552.0,72385155072.0,26.010,15.640,7.560,117933657.500,145593086.500
15-10 10:29:58,26.017,3.702,70.156,0.0,0.0,0.126,1.26123290624e+11,91086848.0,3026186240.0,72029749248.0,24.080,15.420,7.530,117446780.0,145602771.0
15-10 10:30:00,21.798,2.632,75.532,0.0,0.0,0.038,1.2624959488e+11,91095040.0,3026956288.0,71902666752.0,24.080,15.420,7.530,4035742.0,145570629.0
15-10 10:30:02,18.690,2.813,78.397,0.013,0.0,0.088,1.26717366272e+11,91095040.0,3027554304.0,71434297344.0,24.0,15.540,7.610,119262976.0,145598873.500
15-10 10:30:04,22.626,2.105,75.119,0.0,0.0,0.150,1.26335131648e+11,91095040.0,3028123648.0,71815962624.0,24.0,15.540,7.610,119298868.0,102473242.500
15-10 10:30:06,24.336,2.996,72.593,0.0,0.0,0.075,1.2594356224e+11,91103232.0,3027939328.0,72207708160.0,24.0,15.540,7.610,119296048.0,43141695.500
15-10 10:30:08,27.379,3.510,69.036,0.0,0.0,0.075,1.25937303552e+11,91103232.0,3028353024.0,72213553152.0,28.560,16.630,8.010,119306165.500,145587067.500
15-10 10:30:10,27.373,4.075,68.426,0.0,0.0,0.125,1.2594520064e+11,91107328.0,3028869120.0,72205135872.0,28.560,16.630,8.010,119273918.0,145589425.500
15-10 10:30:12,27.045,5.844,66.985,0.013,0.0,0.113,1.261032448e+11,91115520.0,3029528576.0,72046424064.0,30.440,17.220,8.240,118666634.500,145598815.500
15-10 10:30:14,26.051,3.423,70.400,0.0,0.0,0.126,1.26312927232e+11,91115520.0,3029815296.0,71836454912.0,30.440,17.220,8.240,116069366.500,145595235.500
15-10 10:30:16,23.907,3.048,72.958,0.0,0.0,0.087,1.2645654528e+11,91115520.0,3030155264.0,71692496896.0,30.440,17.220,8.240,24587190.500,145581258.0
15-10 10:30:18,17.182,2.702,79.990,0.0,0.0,0.126,1.26732054528e+11,91123712.0,3030921216.0,71416213504.0,28.160,16.960,8.210,98692934.500,145586766.0
15-10 10:30:20,23.406,2.857,73.537,0.0,0.0,0.200,1.2688494592e+11,91123712.0,3030716416.0,71263526912.0,28.160,16.960,8.210,119321397.500,145592230.500
15-10 10:30:22,24.841,3.013,72.072,0.0,0.0,0.075,1.266402304e+11,91123712.0,3031158784.0,71507800064.0,26.070,16.710,8.180,119316629.500,87697959.500
15-10 10:30:24,24.726,3.262,71.860,0.0,0.0,0.151,1.26420361216e+11,91131904.0,3031638016.0,71727181824.0,26.070,16.710,8.180,119294701.500,57920170.500
15-10 10:30:26,26.905,3.671,69.311,0.0,0.0,0.113,1.26479671296e+11,91131904.0,3032211456.0,71667298304.0,26.070,16.710,8.180,119303822.500,145595342.500
15-10 10:30:28,27.581,4.264,68.017,0.0,0.0,0.137,1.2653264896e+11,91131904.0,3032756224.0,71613775872.0,24.460,16.540,8.160,118671925.0,145595597.0
15-10 10:30:30,26.860,3.927,69.075,0.0,0.0,0.138,1.2654450688e+11,91144192.0,3033149440.0,71601512448.0,24.460,16.540,8.160,119327129.500,145601577.500
15-10 10:30:32,24.761,3.654,71.447,0.0,0.0,0.138,1.26737432576e+11,91144192.0,3033755648.0,71407980544.0,29.310,17.670,8.580,104097749.0,145603307.0
15-10 10:30:34,15.833,2.967,81.125,0.0,0.0,0.075,1.27081996288e+11,91144192.0,3033755648.0,71063416832.0,29.310,17.670,8.580,15933935.500,145573290.500
15-10 10:30:36,21.207,2.599,76.018,0.0,0.0,0.175,1.26904508416e+11,91152384.0,3034128384.0,71240523776.0,29.310,17.670,8.580,119316137.0,145590362.500
15-10 10:30:38,25.171,3.913,70.841,0.0,0.0,0.075,1.26806581248e+11,91152384.0,3034542080.0,71338037248.0,28.400,17.680,8.630,119294249.500,21100950.0
15-10 10:30:40,25.217,3.003,71.655,0.0,0.0,0.126,1.26553030656e+11,91152384.0,3034947584.0,71591182336.0,28.400,17.680,8.630,119309275.500,124520351.0
15-10 10:30:42,27.175,3.014,69.647,0.013,0.0,0.151,1.26567817216e+11,91160576.0,3035414528.0,71575920640.0,26.610,17.480,8.610,119281202.500,145591103.0
15-10 10:30:44,26.706,3.494,69.599,0.0,0.0,0.201,1.264418816e+11,91160576.0,3035897856.0,71701372928.0,26.610,17.480,8.610,118674748.0,145585595.0
15-10 10:30:46,26.531,3.263,70.105,0.0,0.0,0.100,1.26786121728e+11,91160576.0,3036545024.0,71356485632.0,26.610,17.480,8.610,116115706.500,145597677.0
15-10 10:30:48,24.034,3.250,72.666,0.0,0.0,0.050,1.26828691456e+11,91168768.0,3036938240.0,71313514496.0,24.640,17.230,8.580,21076690.500,145575139.500
15-10 10:30:50,15.466,2.807,81.602,0.0,0.0,0.125,1.26914392064e+11,91172864.0,3037704192.0,71227043840.0,24.640,17.230,8.580,102176488.500,145588745.0
15-10 10:30:52,22.015,2.709,75.151,0.0,0.0,0.125,1.26904512512e+11,91172864.0,3037515776.0,71237111808.0,22.820,16.970,8.540,119319546.500,145597431.0
15-10 10:30:54,24.198,2.983,72.694,0.0,0.0,0.125,1.26617894912e+11,91181056.0,3037954048.0,71523282944.0,22.820,16.970,8.540,119292014.0,28347.0
15-10 10:30:56,26.244,3.288,70.304,0.0,0.0,0.164,1.26619979776e+11,91181056.0,3038466048.0,71520686080.0,22.820,16.970,8.540,119314827.500,145592350.0
15-10 10:30:58,27.371,3.608,68.871,0.0,0.0,0.150,1.26636097536e+11,91181056.0,3039227904.0,71503806464.0,21.560,16.810,8.530,119265379.0,145589073.500
15-10 10:31:00,27.426,4.090,68.359,0.0,0.0,0.125,1.2641687552e+11,91189248.0,3039780864.0,71722467328.0,21.560,16.810,8.530,118672071.500,145596052.500
15-10 10:31:02,26.899,3.660,69.328,0.0,0.0,0.113,1.26515052544e+11,91189248.0,3040284672.0,71623786496.0,23.830,17.360,8.760,117922473.500,145591569.0
15-10 10:31:04,23.723,3.107,73.119,0.0,0.0,0.050,1.26612041728e+11,91189248.0,3040763904.0,71526318080.0,23.830,17.360,8.760,19626535.500,145572507.500
15-10 10:31:06,15.896,3.091,80.875,0.0,0.0,0.138,1.26499356672e+11,91197440.0,3040763904.0,71638994944.0,23.830,17.360,8.760,101798577.500,145586697.0
15-10 10:31:08,18.558,1.550,79.830,0.0,0.0,0.062,1.26111481856e+11,91213824.0,3268640768.0,71798976512.0,22.490,17.190,8.750,119288843.500,18867.0
15-10 10:31:10,26.730,3.987,69.145,0.0,0.0,0.138,1.26231764992e+11,91217920.0,3270287360.0,71677042688.0,22.490,17.190,8.750,119260867.500,145596521.500
15-10 10:31:12,26.972,4.408,68.182,0.275,0.0,0.163,1.26235254784e+11,91230208.0,3270778880.0,71673049088.0,21.570,17.080,8.760,118667885.0,145596283.0
15-10 10:31:14,26.034,6.736,67.104,0.0,0.0,0.126,1.26543507456e+11,91230208.0,3271323648.0,71364251648.0,21.570,17.080,8.760,116058033.0,145601657.0
15-10 10:31:16,18.684,3.666,77.624,0.0,0.0,0.025,1.2665688064e+11,91230208.0,3271811072.0,71250391040.0,21.570,17.080,8.760,4018357.500,145570016.500
15-10 10:31:18,20.315,2.720,76.864,0.0,0.0,0.101,1.26956654592e+11,91238400.0,3271815168.0,70950604800.0,20.0,16.830,8.720,119260434.0,145597542.500
15-10 10:31:20,22.956,2.229,74.703,0.0,0.0,0.113,1.26643339264e+11,91238400.0,3272241152.0,71263494144.0,20.0,16.830,8.720,119308083.500,98498366.500
15-10 10:31:22,25.649,2.670,71.544,0.0,0.0,0.137,1.26293721088e+11,91246592.0,3272589312.0,71612755968.0,18.560,16.590,8.690,119302031.500,47124497.500
15-10 10:31:24,27.931,3.849,68.058,0.0,0.0,0.162,1.26297645056e+11,91246592.0,3273093120.0,71608328192.0,18.560,16.590,8.690,119316339.500,145601884.500
15-10 10:31:26,27.099,4.148,68.640,0.0,0.0,0.113,1.26292975616e+11,91246592.0,3273494528.0,71612596224.0,18.560,16.590,8.690,118628433.0,145591684.0
15-10 10:31:28,26.567,4.025,69.233,0.0,0.0,0.176,1.264539648e+11,91254784.0,3273936896.0,71451156480.0,17.230,16.350,8.650,117915571.500,145588134.0
15-10 10:31:30,19.923,3.183,76.869,0.0,0.0,0.025,1.26389661696e+11,91258880.0,3274440704.0,71514951680.0,17.230,16.350,8.650,14523390.0,145572925.500
15-10 10:31:32,19.356,3.344,77.174,0.0,0.0,0.126,1.26329024512e+11,91258880.0,3275210752.0,71574818816.0,16.410,16.190,8.640,106930921.500,145584553.0
15-10 10:31:34,21.474,2.573,75.778,0.012,0.0,0.162,1.26485028864e+11,91267072.0,3275100160.0,71418916864.0,16.410,16.190,8.640,119303762.500,101866717.0
15-10 10:31:36,25.231,2.577,72.079,0.0,0.0,0.113,1.26109310976e+11,91267072.0,3275563008.0,71794171904.0,16.410,16.190,8.640,119294392.0,43747395.0
15-10 10:31:38,27.403,3.571,68.914,0.0,0.0,0.113,1.26118076416e+11,91267072.0,3276075008.0,71784894464.0,19.900,16.920,8.920,119263971.500,145590383.500
15-10 10:31:40,27.031,4.151,68.629,0.0,0.0,0.189,1.2626532352e+11,91275264.0,3276566528.0,71637147648.0,19.900,16.920,8.920,118667550.0,145585349.0
15-10 10:31:42,27.385,3.757,68.758,0.0,0.0,0.100,1.26552096768e+11,91275264.0,3276861440.0,71350079488.0,22.310,17.470,9.140,117910515.500,145595175.0
15-10 10:31:44,21.951,3.874,74.088,0.0,0.0,0.088,1.26751125504e+11,91275264.0,3277291520.0,71150620672.0,22.310,17.470,9.140,28373943.500,145573653.500
15-10 10:31:46,16.323,2.708,80.856,0.0,0.0,0.112,1.26868770816e+11,91283456.0,3278061568.0,71032197120.0,22.310,17.470,9.140,93040476.0,145589306.0
15-10 10:31:48,23.135,3.187,73.553,0.0,0.0,0.125,1.26349119488e+11,91283456.0,3277975552.0,71551934464.0,21.490,17.380,9.150,119301491.0,96933471.500
15-10 10:31:50,25.328,2.649,71.836,0.0,0.0,0.187,1.2600846336e+11,91291648.0,3278340096.0,71892217856.0,21.490,17.380,9.150,119297571.0,48676380.0
15-10 10:31:52,27.100,4.175,68.625,0.0,0.0,0.100,1.25797523456e+11,91295744.0,3278712832.0,72102780928.0,19.930,17.120,9.120,119304827.0,145582933.0
15-10 10:31:54,26.657,4.638,68.566,0.0,0.0,0.139,1.25799698432e+11,91295744.0,3279147008.0,72100171776.0,19.930,17.120,9.120,118618074.0,145588653.0
