"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4_nodes_2.csv 2 2000",,,,"Date:","15 Oct 2018 13:01:48 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 13:03:16,49.431,10.488,39.701,0.0,0.0,0.380,93606232064.0,16052224.0,627105792.0,1.0702092288e+11,41.620,24.960,13.170,119801190.0,303029046.0
15-10 13:03:18,63.538,9.740,26.316,0.0,0.0,0.406,95043170304.0,16052224.0,626884608.0,1.05584205824e+11,41.620,24.960,13.170,119528433.500,133710566.0
15-10 13:03:20,56.910,9.863,32.742,0.0,0.0,0.485,96935899136.0,16052224.0,627519488.0,1.03690842112e+11,39.170,24.730,13.160,107066762.0,436711969.500
15-10 13:03:22,52.201,8.917,38.654,0.0,0.0,0.228,98868768768.0,16060416.0,628355072.0,1.01757128704e+11,39.170,24.730,13.160,13610584.0,436698407.500
15-10 13:03:24,51.933,10.103,37.584,0.0,0.0,0.380,1.01394108416e+11,16060416.0,628924416.0,99231219712.0,40.760,25.300,13.400,119710117.0,274874067.0
15-10 13:03:26,58.280,11.625,29.710,0.013,0.0,0.372,1.02427344896e+11,16060416.0,628924416.0,98197983232.0,40.760,25.300,13.400,119598111.0,161870073.500
15-10 13:03:28,55.987,9.091,34.518,0.0,0.0,0.405,1.04189607936e+11,16068608.0,629846016.0,96434790400.0,40.760,25.300,13.400,108677920.500,436718084.0
15-10 13:03:30,55.384,10.426,33.924,0.0,0.0,0.266,1.06395631616e+11,16068608.0,630530048.0,94228082688.0,43.020,26.020,13.700,11990729.500,437093293.0
15-10 13:03:32,52.229,9.524,37.854,0.0,0.0,0.394,1.09019557888e+11,16080896.0,631259136.0,91603415040.0,43.020,26.020,13.700,119798258.0,301284360.500
15-10 13:03:34,60.846,9.679,29.026,0.0,0.0,0.449,1.10132850688e+11,16080896.0,631259136.0,90490122240.0,45.340,26.790,14.020,119532129.500,135442219.0
15-10 13:03:36,57.059,9.692,32.803,0.0,0.0,0.445,1.12110358528e+11,16080896.0,631926784.0,88511946752.0,45.340,26.790,14.020,119315101.500,436710474.0
15-10 13:03:38,51.622,8.905,39.206,0.0,0.0,0.267,1.13902178304e+11,16089088.0,632479744.0,86719565824.0,45.340,26.790,14.020,25311395.500,436702347.500
15-10 13:03:40,50.552,9.920,39.207,0.0,0.0,0.321,1.16439568384e+11,16089088.0,633085952.0,84181569536.0,47.640,27.570,14.340,95738813.500,246269635.500
15-10 13:03:42,61.502,9.634,28.365,0.0,0.0,0.499,1.17772828672e+11,16089088.0,633085952.0,82848309248.0,47.640,27.570,14.340,119668161.0,190455960.500
15-10 13:03:44,55.755,10.130,33.734,0.0,0.0,0.380,1.19550930944e+11,16097280.0,633921536.0,81069363200.0,49.830,28.360,14.660,99309202.0,436710480.500
15-10 13:03:46,49.126,9.344,41.289,0.0,0.0,0.241,1.2161642496e+11,16097280.0,634511360.0,79003279360.0,49.830,28.360,14.660,21256404.0,436698012.500
15-10 13:03:48,54.015,10.548,35.007,0.013,0.0,0.417,1.23930484736e+11,16105472.0,635277312.0,76688445440.0,49.830,28.360,14.660,119648345.500,175634634.500
15-10 13:03:50,55.068,9.432,35.116,0.0,0.0,0.384,1.24847767552e+11,16105472.0,635158528.0,75771281408.0,50.320,28.820,14.890,119747283.500,261127153.0
15-10 13:03:52,56.489,9.463,33.642,0.0,0.0,0.406,1.26709723136e+11,16109568.0,635826176.0,73908654080.0,50.320,28.820,14.890,98345107.0,436709191.500
15-10 13:03:54,54.308,10.279,35.081,0.0,0.0,0.332,1.29014255616e+11,16117760.0,636436480.0,71603503104.0,49.500,29.0,15.020,22397940.500,436699944.500
15-10 13:03:56,52.209,10.564,36.732,0.0,0.0,0.495,1.31391762432e+11,16117760.0,637206528.0,69225226240.0,49.500,29.0,15.020,119646337.500,234495831.0
15-10 13:03:58,59.555,10.914,29.101,0.0,0.0,0.430,1.3270063104e+11,16117760.0,637382656.0,67916181504.0,49.500,29.0,15.020,119618938.0,202242415.500
15-10 13:04:00,56.548,9.574,33.526,0.013,0.0,0.340,1.3471275008e+11,16125952.0,638107648.0,65903329280.0,49.860,29.420,15.230,84004801.500,436709316.500
15-10 13:04:02,53.638,9.331,36.725,0.0,0.0,0.306,1.3668220928e+11,16125952.0,638603264.0,63933374464.0,49.860,29.420,15.230,36603380.0,436700724.500
15-10 13:04:04,53.395,10.473,35.622,0.0,0.0,0.510,1.39233837056e+11,16134144.0,639373312.0,61380968448.0,51.950,30.190,15.560,119586825.0,140395971.0
15-10 13:04:06,58.638,9.660,31.344,0.0,0.0,0.358,1.40871360512e+11,16134144.0,639324160.0,59743494144.0,51.950,30.190,15.560,119731498.500,296338494.500
15-10 13:04:08,51.010,8.347,40.224,0.0,0.0,0.419,1.42257164288e+11,16138240.0,640000000.0,58357010432.0,51.950,30.190,15.560,117957098.0,436728888.0
15-10 13:04:10,54.534,9.436,35.713,0.0,0.0,0.317,1.44326438912e+11,16146432.0,640577536.0,56287150080.0,50.910,30.340,15.680,2771360.0,436697270.0
15-10 13:04:12,54.426,9.909,35.266,0.0,0.0,0.399,1.46673979392e+11,16146432.0,641347584.0,53938839552.0,50.910,30.340,15.680,119552939.0,128782814.500
15-10 13:04:14,58.194,9.388,32.088,0.0,0.0,0.330,1.47897761792e+11,16146432.0,641138688.0,52715266048.0,51.320,30.760,15.900,119791731.500,307957202.0
15-10 13:04:16,57.070,9.307,33.265,0.0,0.0,0.358,1.49955383296e+11,16154624.0,641880064.0,50656894976.0,51.320,30.760,15.900,65819016.500,436713254.0
15-10 13:04:18,50.878,10.183,38.531,0.0,0.0,0.407,1.52236003328e+11,16154624.0,642424832.0,48375730176.0,51.320,30.760,15.900,54809158.0,436706351.0
15-10 13:04:20,56.822,9.772,32.983,0.0,0.0,0.423,1.54366803968e+11,16162816.0,643186688.0,46244159488.0,53.220,31.500,16.220,119436912.0,56286984.0
15-10 13:04:22,53.260,8.997,37.413,0.0,0.0,0.330,1.55627487232e+11,16162816.0,643084288.0,44983578624.0,53.220,31.500,16.220,119829077.500,380456153.500
15-10 13:04:24,56.771,9.726,33.160,0.013,0.0,0.330,1.57354827776e+11,16166912.0,643686400.0,43255631872.0,58.410,32.930,16.760,88516688.0,436708706.500
15-10 13:04:26,54.534,9.017,36.145,0.0,0.0,0.304,1.5943962624e+11,16175104.0,644329472.0,41170182144.0,58.410,32.930,16.760,32236316.0,436698760.0
15-10 13:04:28,51.662,11.977,35.892,0.0,0.0,0.469,1.6150675456e+11,16175104.0,644329472.0,39103053824.0,58.410,32.930,16.760,119286892.500,20670.0
15-10 13:04:30,55.802,9.972,33.831,0.0,0.0,0.395,1.63475521536e+11,16175104.0,644857856.0,37133758464.0,54.770,32.600,16.740,119305091.0,436712691.500
15-10 13:04:32,55.614,9.899,34.193,0.0,0.0,0.294,1.65162278912e+11,16183296.0,645435392.0,35446415360.0,54.770,32.600,16.740,21290041.0,436699690.0
15-10 13:04:34,46.863,9.761,42.992,0.0,0.0,0.383,1.67868248064e+11,16183296.0,646246400.0,32739635200.0,54.630,32.940,16.940,99875670.0,304091751.500
15-10 13:04:36,59.846,10.859,28.782,0.0,0.0,0.513,1.68919584768e+11,16183296.0,646246400.0,31688298496.0,54.630,32.940,16.940,119592994.0,132640335.0
15-10 13:04:38,54.255,9.898,35.389,0.013,0.0,0.446,1.70571087872e+11,16191488.0,647008256.0,30036025344.0,54.630,32.940,16.940,90671484.0,436709743.500
15-10 13:04:40,55.235,10.923,33.502,0.0,0.0,0.341,1.7241071616e+11,16191488.0,647553024.0,28195852288.0,54.980,33.370,17.160,47198352.0,436704129.0
15-10 13:04:42,52.339,10.297,36.906,0.0,0.0,0.458,1.7524713472e+11,16203776.0,648241152.0,25358733312.0,54.980,33.370,17.160,102595196.500,289799882.500
15-10 13:04:44,59.639,9.895,29.979,0.0,0.0,0.487,1.76643817472e+11,16203776.0,648249344.0,23962042368.0,56.100,33.970,17.440,119554624.500,146931289.0
15-10 13:04:46,50.990,9.335,39.309,0.0,0.0,0.366,1.78062143488e+11,16203776.0,649187328.0,22542778368.0,56.100,33.970,17.440,60487148.0,436703857.500
15-10 13:04:48,52.758,9.880,36.994,0.0,0.0,0.368,1.80010377216e+11,16211968.0,649715712.0,20594008064.0,56.100,33.970,17.440,60165551.0,436707459.500
15-10 13:04:50,50.519,10.549,38.363,0.0,0.0,0.569,1.81879025664e+11,16211968.0,650485760.0,18724589568.0,56.330,34.380,17.670,119700716.500,215815297.500
15-10 13:04:52,60.267,10.127,29.072,0.0,0.0,0.534,1.834401792e+11,16211968.0,650506240.0,17163415552.0,56.330,34.380,17.670,119679888.500,220912306.500
15-10 13:04:54,55.598,9.611,34.398,0.0,0.0,0.393,1.84896577536e+11,16220160.0,651132928.0,15706382336.0,58.790,35.260,18.040,50082237.0,436702313.0
15-10 13:04:56,48.332,10.434,40.719,0.116,0.0,0.399,1.87442556928e+11,16629760.0,652197888.0,13158928384.0,58.790,35.260,18.040,70641810.0,422796646.500
15-10 13:04:58,58.706,9.737,31.083,0.0,0.0,0.474,1.88886355968e+11,16637952.0,652189696.0,11715129344.0,58.790,35.260,18.040,119368690.0,13918606.0
15-10 13:05:00,56.218,10.272,32.979,0.0,0.0,0.531,1.90638895104e+11,16646144.0,653008896.0,9961762816.0,54.880,34.840,18.0,108169690.500,436710824.0
15-10 13:05:02,53.039,9.456,37.122,0.0,0.0,0.382,1.92499679232e+11,16646144.0,653717504.0,8100270080.0,54.880,34.840,18.0,44589430.0,436711295.500
15-10 13:05:04,48.605,11.518,39.391,0.0,0.0,0.486,1.94448842752e+11,16654336.0,654311424.0,6150504448.0,55.210,35.240,18.220,87874982.0,356429425.0
15-10 13:05:06,58.321,11.682,29.537,0.0,0.0,0.460,1.96254388224e+11,16654336.0,654319616.0,4344950784.0,55.210,35.240,18.220,119465423.0,80304722.0
15-10 13:05:08,51.637,8.830,39.076,0.0,0.0,0.457,1.97480288256e+11,16654336.0,655032320.0,3118338048.0,55.210,35.240,18.220,103804469.500,436714381.500
15-10 13:05:10,57.491,9.609,32.504,0.0,0.0,0.396,1.99207006208e+11,16662528.0,655691776.0,1390952448.0,55.600,35.650,18.440,42873072.0,436700928.0
15-10 13:05:12,32.988,9.122,50.808,6.712,0.0,0.371,2.0056020992e+11,933888.0,25903104.0,683266048.0,55.600,35.650,18.440,93677291.500,357769411.500
15-10 13:05:14,19.650,5.881,47.421,26.861,0.0,0.187,2.00704434176e+11,942080.0,26836992.0,538099712.0,55.230,35.900,18.620,294478.0,78940565.500
15-10 13:05:16,27.520,8.789,45.327,18.022,0.0,0.342,2.00421531648e+11,950272.0,48431104.0,799399936.0,55.230,35.900,18.620,119192407.500,13688.0
15-10 13:05:18,21.201,5.970,54.200,18.402,0.0,0.227,2.00532037632e+11,618496.0,29249536.0,708407296.0,55.230,35.900,18.620,291060.0,357757953.500
15-10 13:05:20,8.154,5.703,61.877,24.004,0.0,0.262,2.0071938048e+11,622592.0,21884928.0,528424960.0,51.210,35.390,18.540,41714776.0,78946042.500
15-10 13:05:22,37.874,8.431,36.358,16.952,0.0,0.386,2.00716316672e+11,614400.0,56356864.0,497025024.0,51.210,35.390,18.540,77855887.500,72763539.0
15-10 13:05:24,13.658,4.540,66.022,15.544,0.0,0.236,1.99326244864e+11,434176.0,10260480.0,1933373440.0,47.510,34.890,18.470,413401.0,363948730.500
15-10 13:05:26,0.013,2.528,97.004,0.455,0.0,0.0,1.50204416e+11,1855488.0,22753280.0,51041288192.0,47.510,34.890,18.470,2199034.0,3357.500
15-10 13:05:28,0.0,2.513,97.487,0.0,0.0,0.0,98642608128.0,1855488.0,22839296.0,1.02603010048e+11,47.510,34.890,18.470,6096.0,66.0
15-10 13:05:30,0.0,2.513,97.487,0.0,0.0,0.0,49259896832.0,1855488.0,22839296.0,1.51985721344e+11,43.780,34.320,18.380,6030.0,0.0
15-10 13:05:32,0.0,2.513,97.487,0.0,0.0,0.0,4176179200.0,1863680.0,23191552.0,1.97069078528e+11,43.780,34.320,18.380,6963.0,33.0
15-10 13:05:34,0.013,0.263,99.500,0.213,0.0,0.013,1919152128.0,1880064.0,28381184.0,1.99320899584e+11,40.270,33.750,18.280,7538.500,2420.0
15-10 13:05:36,0.0,0.025,99.975,0.0,0.0,0.0,1918521344.0,1880064.0,28381184.0,1.99321530368e+11,40.270,33.750,18.280,6450.0,0.0
15-10 13:05:38,0.0,0.013,99.987,0.0,0.0,0.0,1918238720.0,1888256.0,28372992.0,1.99321812992e+11,40.270,33.750,18.280,6450.0,0.0
15-10 13:05:40,0.0,0.0,100.0,0.0,0.0,0.0,1917976576.0,1888256.0,28381184.0,1.99322066944e+11,37.050,33.190,18.180,5850.0,0.0
15-10 13:05:42,0.0,0.013,99.987,0.0,0.0,0.0,1917976576.0,1888256.0,28381184.0,1.99322066944e+11,37.050,33.190,18.180,6960.0,0.0
15-10 13:05:44,0.0,0.013,99.975,0.013,0.0,0.0,1917849600.0,1896448.0,28372992.0,1.9932219392e+11,34.080,32.640,18.080,7563.0,93.0
15-10 13:05:46,0.0,0.025,99.975,0.0,0.0,0.0,1917829120.0,1896448.0,28512256.0,1.99322075136e+11,34.080,32.640,18.080,7140.0,0.0
15-10 13:05:48,0.0,0.0,100.0,0.0,0.0,0.0,1917702144.0,1896448.0,28512256.0,1.99322202112e+11,34.080,32.640,18.080,8280.0,0.0
15-10 13:05:50,0.0,0.013,99.987,0.0,0.0,0.0,1917530112.0,1904640.0,28504064.0,1.99322374144e+11,31.350,32.100,17.980,8160.0,0.0
15-10 13:05:52,0.0,0.037,99.963,0.0,0.0,0.0,1917513728.0,1904640.0,28512256.0,1.99322382336e+11,31.350,32.100,17.980,7890.0,0.0
15-10 13:05:54,0.0,0.0,99.975,0.013,0.0,0.013,1917513728.0,1904640.0,28512256.0,1.99322382336e+11,28.840,31.570,17.890,7710.0,0.0
15-10 13:05:56,0.0,0.025,99.975,0.0,0.0,0.0,1917513728.0,1912832.0,28504064.0,1.99322382336e+11,28.840,31.570,17.890,8100.0,0.0
15-10 13:05:58,0.0,0.013,99.987,0.0,0.0,0.0,1917505536.0,1912832.0,28512256.0,1.99322382336e+11,28.840,31.570,17.890,7800.0,0.0
15-10 13:06:00,0.0,0.012,99.988,0.0,0.0,0.0,1917505536.0,1912832.0,28512256.0,1.99322382336e+11,26.530,31.040,17.790,7560.0,0.0
15-10 13:06:02,0.0,0.0,100.0,0.0,0.0,0.0,1917345792.0,2187264.0,28549120.0,1.99322230784e+11,26.530,31.040,17.790,7260.0,0.0
15-10 13:06:04,0.0,0.013,99.987,0.0,0.0,0.0,1917186048.0,2187264.0,28557312.0,1.99322382336e+11,24.410,30.530,17.700,8640.0,0.0
15-10 13:06:06,0.0,0.025,99.975,0.0,0.0,0.0,1917186048.0,2187264.0,28557312.0,1.99322382336e+11,24.410,30.530,17.700,8700.0,0.0
15-10 13:06:08,0.0,0.013,99.987,0.0,0.0,0.0,1916932096.0,2195456.0,28549120.0,1.99322636288e+11,24.410,30.530,17.700,9150.0,200.0
15-10 13:06:10,0.0,0.0,100.0,0.0,0.0,0.0,1916796928.0,2195456.0,28557312.0,1.99322763264e+11,22.450,30.020,17.600,8460.0,0.0
15-10 13:06:12,0.0,0.012,99.988,0.0,0.0,0.0,1916354560.0,2195456.0,28557312.0,1.99323205632e+11,22.450,30.020,17.600,7320.0,0.0
15-10 13:06:14,0.013,0.013,99.975,0.0,0.0,0.0,1916354560.0,2203648.0,28549120.0,1.99323205632e+11,20.650,29.520,17.510,8490.0,0.0
15-10 13:06:16,0.0,0.025,99.975,0.0,0.0,0.0,1916284928.0,2203648.0,28557312.0,1.99323267072e+11,20.650,29.520,17.510,8460.0,0.0
15-10 13:06:18,0.0,0.013,99.987,0.0,0.0,0.0,1916284928.0,2203648.0,28557312.0,1.99323267072e+11,20.650,29.520,17.510,7770.0,0.0
15-10 13:06:20,0.0,0.013,99.987,0.0,0.0,0.0,1916284928.0,2211840.0,28549120.0,1.99323267072e+11,19.0,29.030,17.410,7620.0,0.0
15-10 13:06:22,0.0,0.025,99.975,0.0,0.0,0.0,1916276736.0,2211840.0,28557312.0,1.99323267072e+11,19.0,29.030,17.410,7080.0,0.0
15-10 13:06:24,0.0,0.013,99.987,0.0,0.0,0.0,1916026880.0,2220032.0,30068736.0,1.99321997312e+11,17.480,28.550,17.320,7470.0,0.0
15-10 13:06:26,0.0,0.013,99.987,0.0,0.0,0.0,1915772928.0,2228224.0,30060544.0,1.99322251264e+11,17.480,28.550,17.320,9420.0,0.0
15-10 13:06:28,0.0,0.025,99.975,0.0,0.0,0.0,1915764736.0,2228224.0,30068736.0,1.99322251264e+11,17.480,28.550,17.320,9750.0,0.0
15-10 13:06:30,0.013,0.025,99.938,0.025,0.0,0.0,1916973056.0,2572288.0,34099200.0,1.99316668416e+11,16.080,28.070,17.220,11030.500,1184.500
15-10 13:06:32,0.0,0.0,99.987,0.013,0.0,0.0,1915711488.0,2592768.0,34889728.0,1.99317118976e+11,16.080,28.070,17.220,10091.0,325.0
15-10 13:06:34,0.0,0.013,99.987,0.0,0.0,0.0,1915322368.0,2592768.0,34897920.0,1.99317499904e+11,14.790,27.610,17.130,9090.0,0.0
15-10 13:06:36,0.0,0.025,99.975,0.0,0.0,0.0,1915322368.0,2592768.0,34897920.0,1.99317499904e+11,14.790,27.610,17.130,8850.0,0.0
15-10 13:06:38,0.0,0.013,99.987,0.0,0.0,0.0,1915322368.0,2600960.0,34889728.0,1.99317499904e+11,14.790,27.610,17.130,9180.0,0.0
15-10 13:06:40,0.0,0.013,99.987,0.0,0.0,0.0,1915281408.0,2600960.0,34897920.0,1.99317532672e+11,13.610,27.150,17.040,7800.0,0.0
15-10 13:06:42,0.0,0.013,99.987,0.0,0.0,0.0,1915281408.0,2600960.0,34897920.0,1.99317532672e+11,13.610,27.150,17.040,7260.0,0.0
15-10 13:06:44,0.012,0.012,99.975,0.0,0.0,0.0,1915281408.0,2609152.0,34889728.0,1.99317532672e+11,12.520,26.700,16.950,7350.0,0.0
15-10 13:06:46,0.0,0.025,99.975,0.0,0.0,0.0,1915273216.0,2609152.0,34897920.0,1.99317532672e+11,12.520,26.700,16.950,7140.0,0.0
15-10 13:06:48,0.0,0.013,99.987,0.0,0.0,0.0,1915265024.0,2609152.0,34897920.0,1.99317540864e+11,12.520,26.700,16.950,7316.0,149.0
15-10 13:06:50,0.0,0.013,99.987,0.0,0.0,0.0,1915265024.0,2617344.0,34889728.0,1.99317540864e+11,11.510,26.250,16.860,8310.0,0.0
15-10 13:06:52,0.012,0.025,99.963,0.0,0.0,0.0,1915256832.0,2764800.0,34750464.0,1.99317540864e+11,11.510,26.250,16.860,9810.0,27.0
15-10 13:06:54,0.0,0.013,99.987,0.0,0.0,0.0,1915314176.0,2764800.0,34947072.0,1.99317286912e+11,10.590,25.820,16.770,10200.0,42.0
15-10 13:06:56,0.0,0.025,99.975,0.0,0.0,0.0,1915314176.0,2772992.0,34938880.0,1.99317286912e+11,10.590,25.820,16.770,10890.0,0.0
15-10 13:06:58,0.0,0.0,100.0,0.0,0.0,0.0,1915305984.0,2772992.0,34947072.0,1.99317286912e+11,10.590,25.820,16.770,11160.0,0.0
