"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 1__32_node.csv 2 2000",,,,"Date:","15 Oct 2018 17:57:36 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 17:59:26,24.368,2.769,72.863,0.0,0.0,0.0,33033129984.0,47386624.0,3088470016.0,1.65101326336e+11,18.270,8.780,5.260,6240.0,0.0
15-10 17:59:28,24.727,2.940,72.333,0.0,0.0,0.0,33069965312.0,47386624.0,3088932864.0,1.6506402816e+11,16.890,8.650,5.240,6960.0,0.0
15-10 17:59:30,24.300,5.209,70.491,0.0,0.0,0.0,33150840832.0,47394816.0,3089207296.0,1.64982870016e+11,16.890,8.650,5.240,8250.0,0.0
15-10 17:59:32,24.134,3.047,72.819,0.0,0.0,0.0,33194180608.0,47394816.0,3089465344.0,1.64939272192e+11,16.890,8.650,5.240,8130.0,0.0
15-10 17:59:34,23.147,2.819,74.034,0.0,0.0,0.0,33180901376.0,47394816.0,3090063360.0,1.64951953408e+11,15.620,8.520,5.220,7980.0,0.0
15-10 17:59:36,20.623,3.827,75.538,0.0,0.0,0.013,33303527424.0,47403008.0,3090055168.0,1.6482932736e+11,15.620,8.520,5.220,8130.0,0.0
15-10 17:59:38,20.354,2.557,77.089,0.0,0.0,0.0,33196478464.0,47403008.0,3090542592.0,1.64935888896e+11,15.650,8.650,5.280,8550.0,0.0
15-10 17:59:40,13.192,1.299,85.509,0.0,0.0,0.0,33199210496.0,47403008.0,3090894848.0,1.64932804608e+11,15.650,8.650,5.280,7560.0,0.0
15-10 17:59:42,22.775,2.128,75.097,0.0,0.0,0.0,33108963328.0,47411200.0,3091165184.0,1.65022773248e+11,15.650,8.650,5.280,7710.0,0.0
15-10 17:59:44,23.992,3.804,72.204,0.0,0.0,0.0,33106804736.0,47411200.0,3091456000.0,1.65024641024e+11,15.760,8.790,5.340,7440.0,0.0
15-10 17:59:46,25.175,2.797,72.028,0.0,0.0,0.0,33099108352.0,47411200.0,3091787776.0,1.65032005632e+11,15.760,8.790,5.340,7350.0,0.0
15-10 17:59:48,24.812,2.719,72.469,0.0,0.0,0.0,33103482880.0,47419392.0,3092119552.0,1.65027291136e+11,14.570,8.660,5.310,7650.0,0.0
15-10 17:59:50,24.619,3.562,71.807,0.0,0.0,0.012,33065635840.0,47419392.0,3092410368.0,1.6506484736e+11,14.570,8.660,5.310,8070.0,0.0
15-10 17:59:52,22.720,2.677,74.602,0.0,0.0,0.0,33166061568.0,47419392.0,3092410368.0,1.64964421632e+11,14.570,8.660,5.310,7740.0,0.0
15-10 17:59:54,17.761,2.943,79.296,0.0,0.0,0.0,33097134080.0,47427584.0,3092791296.0,1.6503296e+11,13.490,8.530,5.290,6360.0,0.0
15-10 17:59:56,19.700,2.439,77.861,0.0,0.0,0.0,33183719424.0,47427584.0,3093168128.0,1.64945997824e+11,13.490,8.530,5.290,7230.0,0.0
15-10 17:59:58,18.525,2.800,78.675,0.0,0.0,0.0,33215172608.0,47427584.0,3093585920.0,1.64914126848e+11,13.210,8.550,5.320,7290.0,0.0
15-10 18:00:00,23.271,1.963,74.753,0.013,0.0,0.0,32885252096.0,47435776.0,3093938176.0,1.65243686912e+11,13.210,8.550,5.320,7500.0,0.0
15-10 18:00:02,24.723,2.665,72.599,0.0,0.0,0.013,33006333952.0,47435776.0,3094323200.0,1.65122220032e+11,13.210,8.550,5.320,8940.0,5115.0
15-10 18:00:04,24.900,3.735,71.365,0.0,0.0,0.0,33048391680.0,47435776.0,3094990848.0,1.65079494656e+11,12.710,8.530,5.330,9840.0,166.0
15-10 18:00:06,24.953,3.295,71.752,0.0,0.0,0.0,32979828736.0,47443968.0,3095302144.0,1.65147738112e+11,12.710,8.530,5.330,10260.0,171.0
15-10 18:00:08,25.041,2.700,72.259,0.0,0.0,0.0,33017589760.0,47443968.0,3095539712.0,1.6510973952e+11,11.850,8.420,5.310,10410.0,105.0
15-10 18:00:10,23.728,3.580,72.692,0.0,0.0,0.0,33092296704.0,47452160.0,3095748608.0,1.65034815488e+11,11.850,8.420,5.310,9870.0,105.0
15-10 18:00:12,19.776,2.989,77.235,0.0,0.0,0.0,33014472704.0,47452160.0,3095748608.0,1.65112639488e+11,11.850,8.420,5.310,10380.0,105.0
15-10 18:00:14,16.297,2.266,81.437,0.0,0.0,0.0,33158549504.0,47452160.0,3096068096.0,1.649682432e+11,10.980,8.300,5.280,9840.0,105.0
15-10 18:00:16,16.283,1.477,82.240,0.0,0.0,0.0,33009209344.0,47460352.0,3096387584.0,1.6511725568e+11,10.980,8.300,5.280,9120.0,0.0
15-10 18:00:18,24.394,3.535,72.071,0.0,0.0,0.0,33154908160.0,47460352.0,3096637440.0,1.64971307008e+11,10.180,8.170,5.260,9450.0,105.0
15-10 18:00:20,24.652,3.052,72.297,0.0,0.0,0.0,33026584576.0,47468544.0,3097309184.0,1.65098950656e+11,10.180,8.170,5.260,8940.0,105.0
15-10 18:00:22,25.160,8.286,66.554,0.0,0.0,0.0,33008467968.0,47468544.0,3097681920.0,1.65116694528e+11,10.180,8.170,5.260,7740.0,318.0
15-10 18:00:24,24.796,3.009,72.195,0.0,0.0,0.0,33079877632.0,47468544.0,3098218496.0,1.65044748288e+11,12.890,8.770,5.470,6150.0,0.0
15-10 18:00:26,22.720,3.538,73.742,0.0,0.0,0.0,33204473856.0,47476736.0,3098640384.0,1.64919721984e+11,12.890,8.770,5.470,6570.0,0.0
15-10 18:00:28,20.322,3.537,76.140,0.0,0.0,0.0,33197281280.0,47476736.0,3098640384.0,1.6492691456e+11,12.890,8.770,5.470,6450.0,0.0
15-10 18:00:30,21.129,2.671,76.201,0.0,0.0,0.0,33154887680.0,47484928.0,3099406336.0,1.64968534016e+11,14.740,9.220,5.630,6720.0,0.0
15-10 18:00:32,14.328,1.793,83.879,0.0,0.0,0.0,33237237760.0,47484928.0,3100282880.0,1.64885307392e+11,14.740,9.220,5.630,6600.0,0.0
15-10 18:00:34,21.781,2.104,76.115,0.0,0.0,0.0,32978161664.0,47484928.0,3100033024.0,1.65144633344e+11,13.640,9.090,5.610,6030.0,0.0
15-10 18:00:36,23.685,3.340,72.975,0.0,0.0,0.0,33032880128.0,47493120.0,3100286976.0,1.65089652736e+11,13.640,9.090,5.610,21420.0,0.0
15-10 18:00:38,24.573,2.762,72.664,0.0,0.0,0.0,33117278208.0,47493120.0,3100565504.0,1.65004976128e+11,13.640,9.090,5.610,29820.0,0.0
15-10 18:00:40,24.629,2.742,72.604,0.013,0.0,0.013,33140682752.0,47501312.0,3100905472.0,1.64981223424e+11,12.630,8.950,5.580,20340.0,0.0
15-10 18:00:42,24.037,3.364,72.599,0.0,0.0,0.0,33028591616.0,47501312.0,3101315072.0,1.6509290496e+11,12.630,8.950,5.580,4980.0,0.0
15-10 18:00:44,23.584,3.243,73.173,0.0,0.0,0.0,33067581440.0,47501312.0,3101315072.0,1.65053915136e+11,11.700,8.820,5.560,5880.0,0.0
15-10 18:00:46,16.633,3.469,79.897,0.0,0.0,0.0,33237417984.0,47509504.0,3102056448.0,1.64883329024e+11,11.700,8.820,5.560,6090.0,0.0
15-10 18:00:48,17.235,1.586,81.178,0.0,0.0,0.0,33209716736.0,47509504.0,3102412800.0,1.6491067392e+11,11.700,8.820,5.560,6000.0,0.0
15-10 18:00:50,18.326,1.794,79.880,0.0,0.0,0.0,33074454528.0,47509504.0,3102412800.0,1.65045936128e+11,14.600,9.470,5.790,6330.0,0.0
15-10 18:00:52,24.157,2.946,72.898,0.0,0.0,0.0,33132531712.0,47517696.0,3102846976.0,1.64987416576e+11,14.600,9.470,5.790,7620.0,0.0
15-10 18:00:54,25.490,9.279,65.218,0.0,0.0,0.012,33248309248.0,47517696.0,3103326208.0,1.64871159808e+11,14.240,9.480,5.810,7320.0,0.0
15-10 18:00:56,24.301,2.873,72.826,0.0,0.0,0.0,33282797568.0,47517696.0,3103789056.0,1.6483620864e+11,14.240,9.480,5.810,7530.0,0.0
15-10 18:00:58,24.416,3.364,72.219,0.0,0.0,0.0,33100853248.0,47525888.0,3104157696.0,1.65017776128e+11,14.240,9.480,5.810,7560.0,27.0
15-10 18:01:00,22.961,3.357,73.682,0.0,0.0,0.0,33085411328.0,47525888.0,3104157696.0,1.65033218048e+11,15.020,9.720,5.910,8730.0,0.0
15-10 18:01:02,19.226,2.893,77.881,0.0,0.0,0.0,33168187392.0,47525888.0,3104399360.0,1.6495020032e+11,15.020,9.720,5.910,10500.0,27.0
15-10 18:01:04,14.066,1.627,84.307,0.0,0.0,0.0,33287061504.0,47534080.0,3104661504.0,1.64831055872e+11,13.890,9.580,5.880,9870.0,0.0
15-10 18:01:06,20.362,2.170,77.469,0.0,0.0,0.0,33166700544.0,47534080.0,3105718272.0,1.64950360064e+11,13.890,9.580,5.880,8280.0,0.0
15-10 18:01:08,24.501,3.439,72.061,0.0,0.0,0.0,33382371328.0,47534080.0,3105464320.0,1.64734943232e+11,13.890,9.580,5.880,7260.0,0.0
15-10 18:01:10,24.118,3.327,72.555,0.0,0.0,0.0,33227071488.0,47542272.0,3105853440.0,1.6488984576e+11,12.940,9.450,5.860,7140.0,0.0
15-10 18:01:12,24.271,3.343,72.386,0.0,0.0,0.0,33230979072.0,47542272.0,3106320384.0,1.64885471232e+11,12.940,9.450,5.860,6030.0,0.0
15-10 18:01:14,24.869,3.090,72.041,0.0,0.0,0.0,33123151872.0,47542272.0,3106639872.0,1.64992978944e+11,12.470,9.410,5.870,5640.0,0.0
15-10 18:01:16,22.787,3.140,74.073,0.0,0.0,0.0,33142030336.0,47550464.0,3107098624.0,1.64973633536e+11,12.470,9.410,5.870,5370.0,0.0
15-10 18:01:18,18.986,7.201,73.813,0.0,0.0,0.0,33127051264.0,47550464.0,3107098624.0,1.64988612608e+11,12.470,9.410,5.870,5730.0,0.0
15-10 18:01:20,22.582,2.878,74.540,0.0,0.0,0.0,33252061184.0,47550464.0,3107401728.0,1.64863299584e+11,14.910,9.970,6.070,6600.0,0.0
15-10 18:01:22,14.819,1.315,83.853,0.013,0.0,0.0,33456697344.0,47558656.0,3107786752.0,1.64658270208e+11,14.910,9.970,6.070,6510.0,0.0
15-10 18:01:24,22.930,1.941,75.128,0.0,0.0,0.0,33089036288.0,47558656.0,3108036608.0,1.65025681408e+11,13.800,9.820,6.040,6270.0,0.0
15-10 18:01:26,24.590,3.427,71.982,0.0,0.0,0.0,33006297088.0,47558656.0,3108319232.0,1.65108137984e+11,13.800,9.820,6.040,6750.0,0.0
15-10 18:01:28,24.376,2.857,72.767,0.0,0.0,0.0,32976084992.0,47566848.0,3108843520.0,1.651378176e+11,13.800,9.820,6.040,6300.0,0.0
15-10 18:01:30,24.442,3.309,72.249,0.0,0.0,0.0,32881532928.0,47566848.0,3109175296.0,1.65232037888e+11,12.770,9.670,6.010,7740.0,0.0
15-10 18:01:32,24.162,4.242,71.597,0.0,0.0,0.0,33004072960.0,47566848.0,3109752832.0,1.6510892032e+11,12.770,9.670,6.010,9318.500,295.0
15-10 18:01:34,22.898,2.187,74.915,0.0,0.0,0.0,33012568064.0,47575040.0,3109748736.0,1.6510042112e+11,11.830,9.530,5.980,9000.0,0.0
15-10 18:01:36,19.519,2.769,77.713,0.0,0.0,0.0,32955518976.0,47575040.0,3110035456.0,1.65157183488e+11,11.830,9.530,5.980,8250.0,33.0
15-10 18:01:38,8.737,1.003,90.261,0.0,0.0,0.0,32948563968.0,47575040.0,3302014976.0,1.64972158976e+11,11.830,9.530,5.980,7500.0,0.0
15-10 18:01:40,24.329,3.210,72.037,0.312,0.0,0.112,33092108288.0,47583232.0,3339038720.0,1.6479158272e+11,10.960,9.390,5.960,7710.0,0.0
15-10 18:01:42,23.697,3.353,72.950,0.0,0.0,0.0,33057406976.0,47583232.0,3339272192.0,1.6482605056e+11,10.960,9.390,5.960,7170.0,27.0
15-10 18:01:44,24.834,2.713,72.453,0.0,0.0,0.0,33095553024.0,47591424.0,3339714560.0,1.64787453952e+11,13.850,10.010,6.180,6660.0,0.0
15-10 18:01:46,25.124,9.598,65.265,0.0,0.0,0.012,33100156928.0,47591424.0,3340025856.0,1.64782538752e+11,13.850,10.010,6.180,7800.0,102.0
15-10 18:01:48,23.205,2.811,73.983,0.0,0.0,0.0,33145974784.0,47591424.0,3340242944.0,1.64736503808e+11,13.850,10.010,6.180,7170.0,0.0
15-10 18:01:50,18.667,2.976,78.357,0.0,0.0,0.0,33152618496.0,47599616.0,3341004800.0,1.64729090048e+11,13.300,9.960,6.180,6300.0,0.0
15-10 18:01:52,17.270,2.181,80.549,0.0,0.0,0.0,33209528320.0,47599616.0,3341266944.0,1.6467191808e+11,13.300,9.960,6.180,6930.0,0.0
15-10 18:01:54,16.932,1.794,81.274,0.0,0.0,0.0,33140432896.0,47599616.0,3341266944.0,1.64741013504e+11,12.310,9.810,6.160,6870.0,0.0
15-10 18:01:56,24.513,2.616,72.859,0.013,0.0,0.0,33029324800.0,47607808.0,3341627392.0,1.6485175296e+11,12.310,9.810,6.160,6510.0,0.0
15-10 18:01:58,25.352,3.143,71.505,0.0,0.0,0.0,32833548288.0,47607808.0,3342168064.0,1.650469888e+11,12.310,9.810,6.160,6180.0,0.0
15-10 18:02:00,24.176,3.472,72.352,0.0,0.0,0.0,32939487232.0,47607808.0,3342581760.0,1.6494063616e+11,11.410,9.660,6.130,6360.0,0.0
15-10 18:02:02,24.525,3.294,72.181,0.0,0.0,0.0,32867356672.0,47616000.0,3342815232.0,1.65012525056e+11,11.410,9.660,6.130,7228.0,114.0
15-10 18:02:04,23.446,8.685,67.869,0.0,0.0,0.0,32890712064.0,47616000.0,3343368192.0,1.64988616704e+11,10.570,9.520,6.100,7290.0,0.0
15-10 18:02:06,23.959,3.123,72.918,0.0,0.0,0.0,33045434368.0,47616000.0,3343368192.0,1.648338944e+11,10.570,9.520,6.100,7560.0,0.0
15-10 18:02:08,18.929,2.921,78.150,0.0,0.0,0.0,33014718464.0,47624192.0,3343790080.0,1.64864180224e+11,10.570,9.520,6.100,7110.0,0.0
15-10 18:02:10,15.911,2.061,82.016,0.0,0.0,0.013,32905506816.0,47624192.0,3344019456.0,1.64973162496e+11,10.770,9.580,6.140,7200.0,0.0
15-10 18:02:12,20.498,1.993,77.509,0.0,0.0,0.0,32829222912.0,47624192.0,3344334848.0,1.65049131008e+11,10.770,9.580,6.140,7560.0,0.0
15-10 18:02:14,24.225,3.577,72.199,0.0,0.0,0.0,32924827648.0,47632384.0,3344609280.0,1.64953243648e+11,10.070,9.450,6.110,7500.0,0.0
15-10 18:02:16,24.922,3.178,71.900,0.0,0.0,0.0,33065910272.0,47632384.0,3345215488.0,1.64811554816e+11,10.070,9.450,6.110,6270.0,0.0
15-10 18:02:18,25.093,4.506,70.401,0.0,0.0,0.0,33134084096.0,47632384.0,3345653760.0,1.6474294272e+11,10.070,9.450,6.110,5910.0,0.0
15-10 18:02:20,24.491,3.445,72.064,0.0,0.0,0.0,33055584256.0,47640576.0,3346100224.0,1.64820987904e+11,9.340,9.310,6.090,6600.0,0.0
15-10 18:02:22,21.471,5.358,73.171,0.0,0.0,0.0,33151684608.0,47640576.0,3346870272.0,1.64724117504e+11,9.340,9.310,6.090,7290.0,0.0
15-10 18:02:24,21.167,3.199,75.634,0.0,0.0,0.0,33055408128.0,47640576.0,3346714624.0,1.64820549632e+11,8.670,9.170,6.060,6720.0,0.0
15-10 18:02:26,15.614,2.302,82.084,0.0,0.0,0.0,33023156224.0,47648768.0,3347140608.0,1.6485236736e+11,8.670,9.170,6.060,6390.0,0.0
15-10 18:02:28,19.805,1.584,78.611,0.0,0.0,0.0,32900706304.0,47648768.0,3347419136.0,1.64974538752e+11,8.670,9.170,6.060,6300.0,0.0
15-10 18:02:30,23.868,3.747,72.384,0.0,0.0,0.0,32841113600.0,47648768.0,3348135936.0,1.65033414656e+11,8.060,9.040,6.030,6630.0,0.0
15-10 18:02:32,23.950,3.621,72.429,0.0,0.0,0.0,32832573440.0,47656960.0,3348549632.0,1.65041532928e+11,8.060,9.040,6.030,6390.0,0.0
15-10 18:02:34,24.311,3.205,72.484,0.0,0.0,0.0,32860323840.0,47656960.0,3348848640.0,1.6501348352e+11,8.130,9.040,6.050,6480.0,0.0
15-10 18:02:36,23.977,2.983,73.040,0.0,0.0,0.0,32923525120.0,47656960.0,3349131264.0,1.64949999616e+11,8.130,9.040,6.050,6570.0,0.0
15-10 18:02:38,24.791,3.463,71.745,0.0,0.0,0.0,32997003264.0,47665152.0,3349680128.0,1.64875964416e+11,8.130,9.040,6.050,6870.0,27.0
15-10 18:02:40,17.163,9.752,73.085,0.0,0.0,0.0,32988098560.0,47665152.0,3349680128.0,1.6488486912e+11,7.640,8.920,6.030,7560.0,0.0
15-10 18:02:42,23.153,2.475,74.372,0.0,0.0,0.0,33041588224.0,47665152.0,3350040576.0,1.64831019008e+11,7.640,8.920,6.030,7560.0,0.0
15-10 18:02:44,13.854,1.423,84.723,0.0,0.0,0.0,33111400448.0,47673344.0,3350376448.0,1.6476086272e+11,7.110,8.790,6.0,7380.0,0.0
15-10 18:02:46,23.072,2.239,74.689,0.0,0.0,0.0,33019432960.0,47673344.0,3350589440.0,1.64852617216e+11,7.110,8.790,6.0,6810.0,0.0
15-10 18:02:48,24.994,3.930,71.076,0.0,0.0,0.0,33067089920.0,47673344.0,3350863872.0,1.64804685824e+11,7.110,8.790,6.0,6150.0,0.0
15-10 18:02:50,24.931,2.780,72.289,0.0,0.0,0.0,33033293824.0,47681536.0,3351244800.0,1.648380928e+11,6.620,8.660,5.970,6600.0,0.0
