"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 1__128_node.csv 2 2000",,,,"Date:","15 Oct 2018 18:24:06 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 18:27:16,49.248,3.209,47.531,0.0,0.0,0.013,1.2582488064e+11,49868800.0,4469137408.0,70926426112.0,41.740,24.030,15.510,7590.0,132.0
15-10 18:27:18,43.693,1.220,55.087,0.0,0.0,0.0,1.25501222912e+11,49876992.0,4469129216.0,71250083840.0,41.740,24.030,15.510,6630.0,0.0
15-10 18:27:20,57.432,10.083,32.472,0.0,0.0,0.012,1.2613429248e+11,49876992.0,4469559296.0,70616584192.0,41.920,24.360,15.670,5820.0,105.0
15-10 18:27:22,47.227,4.406,48.367,0.0,0.0,0.0,1.26136139776e+11,49876992.0,4470005760.0,70614290432.0,41.920,24.360,15.670,4950.0,105.0
15-10 18:27:24,45.783,1.606,52.611,0.0,0.0,0.0,1.25814136832e+11,49885184.0,4469997568.0,70936293376.0,39.050,24.050,15.610,4950.0,0.0
15-10 18:27:26,59.311,5.184,35.506,0.0,0.0,0.0,1.26388137984e+11,49885184.0,4470448128.0,70361841664.0,39.050,24.050,15.610,5730.0,105.0
15-10 18:27:28,49.449,3.964,46.575,0.0,0.0,0.013,1.26547853312e+11,49885184.0,4470706176.0,70201868288.0,39.050,24.050,15.610,6351.0,186.0
15-10 18:27:30,44.418,1.485,54.084,0.012,0.0,0.0,1.25969391616e+11,49893376.0,4470697984.0,70780329984.0,36.720,23.820,15.580,6180.0,0.0
15-10 18:27:32,58.648,4.675,36.665,0.0,0.0,0.013,1.265169408e+11,49893376.0,4471132160.0,70232346624.0,36.720,23.820,15.580,6067.0,132.0
15-10 18:27:34,50.558,3.797,45.632,0.0,0.0,0.012,1.26780870656e+11,49893376.0,4471513088.0,69968035840.0,37.300,24.150,15.740,6240.0,105.0
15-10 18:27:36,44.560,1.569,53.871,0.0,0.0,0.0,1.26419357696e+11,49901568.0,4471513088.0,70329540608.0,37.300,24.150,15.740,6600.0,0.0
15-10 18:27:38,59.278,4.758,35.964,0.0,0.0,0.0,1.26061932544e+11,49901568.0,4471762944.0,70686715904.0,37.300,24.150,15.740,6570.0,105.0
15-10 18:27:40,47.512,4.712,47.775,0.0,0.0,0.0,1.26318891008e+11,49901568.0,4472156160.0,70429364224.0,34.720,23.840,15.680,6750.0,105.0
15-10 18:27:42,45.337,1.858,52.805,0.0,0.0,0.0,1.26238928896e+11,49909760.0,4472147968.0,70509326336.0,34.720,23.840,15.680,7650.0,0.0
15-10 18:27:44,60.455,4.027,35.505,0.0,0.0,0.013,1.26610120704e+11,49909760.0,4472520704.0,70137761792.0,32.740,23.610,15.650,6750.0,105.0
15-10 18:27:46,47.145,3.689,49.166,0.0,0.0,0.0,1.26584754176e+11,49909760.0,4472885248.0,70162763776.0,32.740,23.610,15.650,6210.0,105.0
15-10 18:27:48,46.987,1.475,51.538,0.0,0.0,0.0,1.26236524544e+11,49917952.0,4472877056.0,70510993408.0,32.740,23.610,15.650,7110.0,0.0
15-10 18:27:50,60.475,4.615,34.910,0.0,0.0,0.0,1.26381838336e+11,49917952.0,4473208832.0,70365347840.0,33.720,23.960,15.810,8220.0,105.0
15-10 18:27:52,52.374,4.432,43.182,0.0,0.0,0.013,1.269279744e+11,49917952.0,4473769984.0,69818650624.0,33.720,23.960,15.810,7800.0,105.0
15-10 18:27:54,43.072,1.577,55.351,0.0,0.0,0.0,1.26556229632e+11,49926144.0,4474531840.0,70189625344.0,31.660,23.700,15.760,7770.0,105.0
15-10 18:27:56,61.728,4.452,33.820,0.0,0.0,0.0,1.26722433024e+11,49926144.0,4474376192.0,70023577600.0,31.660,23.700,15.760,7530.0,0.0
15-10 18:27:58,50.037,4.329,45.634,0.0,0.0,0.0,1.2665387008e+11,49926144.0,4474953728.0,70091563008.0,31.660,23.700,15.760,7950.0,105.0
15-10 18:28:00,39.957,1.394,58.648,0.0,0.0,0.0,1.2623941632e+11,49934336.0,4474949632.0,70506012672.0,29.680,23.420,15.720,8070.0,0.0
15-10 18:28:02,54.915,4.457,40.628,0.0,0.0,0.0,1.26601519104e+11,49934336.0,4475301888.0,70143557632.0,29.680,23.420,15.720,7770.0,105.0
15-10 18:28:04,41.511,3.886,54.578,0.0,0.0,0.025,1.2655325184e+11,49934336.0,4475478016.0,70191648768.0,31.390,23.880,15.910,8037.500,972.500
15-10 18:28:06,51.651,5.583,42.766,0.0,0.0,0.0,1.2636653568e+11,49942528.0,4475473920.0,70378360832.0,31.390,23.880,15.910,7553.0,971.500
15-10 18:28:08,56.175,6.099,37.726,0.0,0.0,0.0,1.27192199168e+11,49942528.0,4475830272.0,69552340992.0,31.390,23.880,15.910,7500.0,105.0
15-10 18:28:10,42.530,3.503,53.955,0.0,0.0,0.012,1.26933569536e+11,49942528.0,4476346368.0,69810454528.0,31.120,23.950,15.970,7233.0,451.0
15-10 18:28:12,56.225,2.229,41.546,0.0,0.0,0.0,1.26830104576e+11,49950720.0,4476338176.0,69913919488.0,31.120,23.950,15.970,6480.0,0.0
15-10 18:28:14,55.690,5.384,38.926,0.0,0.0,0.0,1.26901018624e+11,49950720.0,4476702720.0,69842640896.0,30.150,23.860,15.990,5790.0,105.0
15-10 18:28:16,37.357,3.845,58.785,0.0,0.0,0.013,1.2691390464e+11,49950720.0,4477046784.0,69829410816.0,30.150,23.860,15.990,6030.0,132.0
15-10 18:28:18,57.602,3.051,39.348,0.0,0.0,0.0,1.26347321344e+11,49958912.0,4477038592.0,70395994112.0,30.150,23.860,15.990,6450.0,0.0
15-10 18:28:20,56.327,3.704,39.944,0.0,0.0,0.025,1.267766272e+11,49958912.0,4477280256.0,69966446592.0,29.180,23.770,16.0,6990.0,105.0
15-10 18:28:22,37.777,3.433,58.790,0.0,0.0,0.0,1.2661870592e+11,49958912.0,4477280256.0,70124367872.0,29.180,23.770,16.0,7470.0,105.0
15-10 18:28:24,59.412,2.917,37.646,0.013,0.0,0.013,1.26673297408e+11,49967104.0,4477636608.0,70069411840.0,29.880,24.0,16.120,7260.0,0.0
15-10 18:28:26,55.817,4.926,39.245,0.0,0.0,0.013,1.26775324672e+11,49967104.0,4478103552.0,69966917632.0,29.880,24.0,16.120,6480.0,105.0
15-10 18:28:28,39.529,3.455,57.016,0.0,0.0,0.0,1.27094964224e+11,49967104.0,4478103552.0,69647278080.0,29.880,24.0,16.120,6570.0,105.0
15-10 18:28:30,58.732,2.775,38.480,0.0,0.0,0.013,1.2694480896e+11,49975296.0,4478328832.0,69797199872.0,31.810,24.500,16.320,6780.0,0.0
15-10 18:28:32,56.404,5.246,38.337,0.0,0.0,0.013,1.27138705408e+11,49975296.0,4478857216.0,69602775040.0,31.810,24.500,16.320,7350.0,105.0
15-10 18:28:34,38.141,3.197,58.662,0.0,0.0,0.0,1.27175753728e+11,49975296.0,4479627264.0,69564956672.0,30.790,24.410,16.340,7860.0,105.0
15-10 18:28:36,60.130,1.859,37.987,0.0,0.0,0.025,1.27102754816e+11,49983488.0,4479381504.0,69638193152.0,30.790,24.410,16.340,7170.0,0.0
15-10 18:28:38,55.285,6.148,38.541,0.0,0.0,0.025,1.27544016896e+11,49983488.0,4479860736.0,69196451840.0,30.790,24.410,16.340,6900.0,138.0
15-10 18:28:40,38.858,3.056,58.086,0.0,0.0,0.0,1.2749533184e+11,49983488.0,4480630784.0,69244366848.0,30.970,24.550,16.430,6600.0,105.0
15-10 18:28:42,59.914,2.017,38.044,0.0,0.0,0.025,1.27295827968e+11,49991680.0,4480544768.0,69443948544.0,30.970,24.550,16.430,6360.0,0.0
15-10 18:28:44,48.836,5.161,45.990,0.0,0.0,0.013,1.27442272256e+11,49991680.0,4480815104.0,69297233920.0,32.490,24.970,16.610,6750.0,105.0
15-10 18:28:46,37.992,1.861,60.147,0.0,0.0,0.0,1.2710293504e+11,49991680.0,4480815104.0,69636571136.0,32.490,24.970,16.610,7800.0,105.0
15-10 18:28:48,62.885,3.660,33.418,0.0,0.0,0.038,1.2723402752e+11,49999872.0,4481122304.0,69505163264.0,32.490,24.970,16.610,7020.0,0.0
15-10 18:28:50,47.175,8.564,44.237,0.0,0.0,0.025,1.2755441664e+11,49999872.0,4481564672.0,69184331776.0,31.570,24.910,16.630,5910.0,105.0
15-10 18:28:52,42.260,1.598,56.130,0.0,0.0,0.012,1.27357538304e+11,49999872.0,4481564672.0,69381210112.0,31.570,24.910,16.630,5610.0,0.0
15-10 18:28:54,61.260,3.821,34.894,0.0,0.0,0.025,1.27165550592e+11,50008064.0,4481949696.0,69572804608.0,29.840,24.660,16.600,6792.0,105.0
15-10 18:28:56,51.549,5.565,42.873,0.0,0.0,0.013,1.276447744e+11,50008064.0,4482215936.0,69093314560.0,29.840,24.660,16.600,7890.0,105.0
15-10 18:28:58,41.808,1.987,56.179,0.0,0.0,0.025,1.27381471232e+11,50008064.0,4482215936.0,69356617728.0,29.840,24.660,16.600,6990.0,0.0
15-10 18:29:00,59.234,4.221,36.533,0.0,0.0,0.013,1.274072064e+11,50016256.0,4482707456.0,69330382848.0,31.140,25.020,16.750,7080.0,105.0
15-10 18:29:02,43.472,3.569,52.947,0.0,0.0,0.012,1.27391535104e+11,50016256.0,4483088384.0,69345673216.0,31.140,25.020,16.750,8190.0,132.0
15-10 18:29:04,49.154,1.718,49.129,0.0,0.0,0.0,1.2665698304e+11,50016256.0,4483088384.0,70080225280.0,29.120,24.700,16.700,8430.0,0.0
15-10 18:29:06,59.995,6.095,33.910,0.0,0.0,0.0,1.27363821568e+11,50024448.0,4483497984.0,69372968960.0,29.120,24.700,16.700,8338.0,219.0
15-10 18:29:08,45.131,3.608,51.248,0.0,0.0,0.012,1.27270309888e+11,50024448.0,4484091904.0,69465886720.0,29.120,24.700,16.700,7890.0,105.0
15-10 18:29:10,49.397,1.873,48.731,0.0,0.0,0.0,1.2709609472e+11,50024448.0,4484091904.0,69640101888.0,30.470,25.050,16.850,7530.0,173.0
15-10 18:29:12,56.517,4.936,38.534,0.0,0.0,0.013,1.27020478464e+11,50032640.0,4484382720.0,69715419136.0,30.470,25.050,16.850,7710.0,105.0
15-10 18:29:14,43.145,3.469,53.373,0.0,0.0,0.013,1.26855675904e+11,50032640.0,4484390912.0,69880213504.0,31.640,25.380,17.0,7320.0,105.0
15-10 18:29:16,52.707,2.493,44.800,0.0,0.0,0.0,1.26534156288e+11,50032640.0,4484849664.0,70201274368.0,31.640,25.380,17.0,7140.0,0.0
15-10 18:29:18,56.604,4.590,38.793,0.0,0.0,0.013,1.26920798208e+11,50040832.0,4485099520.0,69814374400.0,31.640,25.380,17.0,7410.0,105.0
15-10 18:29:20,41.343,3.831,54.826,0.0,0.0,0.0,1.26951100416e+11,50040832.0,4485099520.0,69784072192.0,32.310,25.630,17.130,6900.0,105.0
