
jayan@node-0:~/alexnet$ python -m AlexNet.scripts.train --mode single --dataset flowers --batch_num 10000
WARNING:tensorflow:From /usr/local/lib/python2.7/dist-packages/tensorflow/python/training/input.py:187: __init__ (from tensorflow.python.training.queue_runner_impl) is deprecated and will be removed in a future version.
Instructions for updating:
To construct input pipelines, use the `tf.data` module.
WARNING:tensorflow:From /usr/local/lib/python2.7/dist-packages/tensorflow/python/training/input.py:187: add_queue_runner (from tensorflow.python.training.queue_runner_impl) is deprecated and will be removed in a future version.
Instructions for updating:
To construct input pipelines, use the `tf.data` module.
Tensor("Size:0", shape=(), dtype=int32, device=/job:worker/task:0)
Tensor("Size_1:0", shape=(), dtype=int32, device=/job:worker/task:0)
Input batch shape: images: (32, 256, 256, 3) labels: (32,)
num_classes: 5
total_num_examples: 320000
flowers_data/parallel_read/filenames
flowers_data/parallel_read/common_queue
flowers_data/batch/fifo_queue
2018-10-15 17:57:43.630450: I tensorflow/core/distributed_runtime/master_session.cc:1161] Start master session f4afb32522d170fc with config: allow_soft_placement: true
WARNING:tensorflow:From /users/jayan/alexnet/AlexNet/scripts/train.py:160: start_queue_runners (from tensorflow.python.training.queue_runner_impl) is deprecated and will be removed in a future version.
Instructions for updating:
To construct input pipelines, use the `tf.data` module.
44 threads started for queue
2018-10-15 17:57:49.296861: step 0, loss = 3.91 (10.2 examples/sec; 3.144 sec/batch)
2018-10-15 17:58:52.729206: step 27, loss = 4.05 (14.7 examples/sec; 2.175 sec/batch)
2018-10-15 17:58:55.107685: step 28, loss = 3.62 (13.5 examples/sec; 2.374 sec/batch)
2018-10-15 17:58:57.281710: step 29, loss = 4.16 (14.7 examples/sec; 2.169 sec/batch)
2018-10-15 17:58:59.518110: step 30, loss = 4.01 (14.3 examples/sec; 2.232 sec/batch)
2018-10-15 17:59:01.886119: step 31, loss = 4.20 (13.5 examples/sec; 2.364 sec/batch)
2018-10-15 17:59:04.040685: step 32, loss = 4.51 (14.9 examples/sec; 2.150 sec/batch)
2018-10-15 17:59:06.241930: step 33, loss = 3.89 (14.6 examples/sec; 2.197 sec/batch)
2018-10-15 17:59:08.528749: step 34, loss = 3.74 (14.0 examples/sec; 2.281 sec/batch)
2018-10-15 17:59:10.694362: step 35, loss = 3.80 (14.8 examples/sec; 2.160 sec/batch)
2018-10-15 17:59:12.894069: step 36, loss = 3.81 (14.6 examples/sec; 2.195 sec/batch)
2018-10-15 17:59:15.187665: step 37, loss = 3.93 (14.0 examples/sec; 2.288 sec/batch)
2018-10-15 17:59:17.444044: step 38, loss = 3.76 (14.2 examples/sec; 2.252 sec/batch)
2018-10-15 17:59:19.657998: step 39, loss = 3.79 (14.5 examples/sec; 2.209 sec/batch)
2018-10-15 17:59:22.070411: step 40, loss = 3.73 (13.3 examples/sec; 2.408 sec/batch)
2018-10-15 17:59:24.311665: step 41, loss = 3.70 (14.3 examples/sec; 2.237 sec/batch)
2018-10-15 17:59:26.513589: step 42, loss = 3.66 (14.6 examples/sec; 2.197 sec/batch)
2018-10-15 17:59:28.829826: step 43, loss = 3.56 (13.8 examples/sec; 2.311 sec/batch)
2018-10-15 17:59:31.053099: step 44, loss = 3.64 (14.4 examples/sec; 2.219 sec/batch)
2018-10-15 17:59:33.291226: step 45, loss = 3.46 (14.3 examples/sec; 2.234 sec/batch)
2018-10-15 17:59:35.584826: step 46, loss = 3.24 (14.0 examples/sec; 2.288 sec/batch)
2018-10-15 17:59:37.807574: step 47, loss = 4.26 (14.4 examples/sec; 2.217 sec/batch)
2018-10-15 17:59:40.080884: step 48, loss = 4.19 (14.1 examples/sec; 2.269 sec/batch)
2018-10-15 17:59:42.318459: step 49, loss = 3.62 (14.3 examples/sec; 2.233 sec/batch)
2018-10-15 17:59:44.521966: step 50, loss = 3.49 (14.6 examples/sec; 2.199 sec/batch)
2018-10-15 17:59:46.715344: step 51, loss = 3.61 (14.6 examples/sec; 2.189 sec/batch)
2018-10-15 17:59:49.112301: step 52, loss = 3.51 (13.4 examples/sec; 2.392 sec/batch)
2018-10-15 17:59:51.370634: step 53, loss = 3.73 (14.2 examples/sec; 2.256 sec/batch)
2018-10-15 17:59:53.665415: step 54, loss = 3.51 (14.0 examples/sec; 2.290 sec/batch)
2018-10-15 17:59:55.913322: step 55, loss = 3.77 (14.3 examples/sec; 2.243 sec/batch)
2018-10-15 17:59:58.096505: step 56, loss = 3.61 (14.7 examples/sec; 2.178 sec/batch)
2018-10-15 18:00:00.391558: step 57, loss = 3.88 (14.0 examples/sec; 2.290 sec/batch)
^[2018-10-15 18:00:02.637240: step 58, loss = 4.10 (14.3 examples/sec; 2.241 sec/batch)
2018-10-15 18:00:04.846420: step 59, loss = 4.00 (14.5 examples/sec; 2.204 sec/batch)
2018-10-15 18:00:07.112903: step 60, loss = 3.70 (14.1 examples/sec; 2.262 sec/batch)
2018-10-15 18:00:09.320554: step 61, loss = 3.48 (14.5 examples/sec; 2.203 sec/batch)
2018-10-15 18:00:11.538289: step 62, loss = 3.95 (14.5 examples/sec; 2.213 sec/batch)
2018-10-15 18:00:13.901072: step 63, loss = 4.26 (13.6 examples/sec; 2.358 sec/batch)
2018-10-15 18:00:16.201657: step 64, loss = 3.94 (13.9 examples/sec; 2.296 sec/batch)
2018-10-15 18:00:18.445302: step 65, loss = 3.43 (14.3 examples/sec; 2.239 sec/batch)
2018-10-15 18:00:20.785023: step 66, loss = 3.65 (13.7 examples/sec; 2.334 sec/batch)
2018-10-15 18:00:23.031547: step 67, loss = 3.60 (14.3 examples/sec; 2.242 sec/batch)
2018-10-15 18:00:25.289310: step 68, loss = 3.70 (14.2 examples/sec; 2.252 sec/batch)
2018-10-15 18:00:27.601831: step 69, loss = 3.49 (13.9 examples/sec; 2.308 sec/batch)
2018-10-15 18:00:29.768939: step 70, loss = 3.62 (14.8 examples/sec; 2.162 sec/batch)
2018-10-15 18:00:32.054022: step 71, loss = 3.57 (14.0 examples/sec; 2.281 sec/batch)
2018-10-15 18:00:34.366576: step 72, loss = 3.62 (13.9 examples/sec; 2.310 sec/batch)
2018-10-15 18:00:36.583120: step 73, loss = 3.69 (14.5 examples/sec; 2.212 sec/batch)
2018-10-15 18:00:38.838863: step 74, loss = 3.59 (14.2 examples/sec; 2.252 sec/batch)
2018-10-15 18:00:41.100130: step 75, loss = 3.50 (14.2 examples/sec; 2.257 sec/batch)
2018-10-15 18:00:43.343814: step 76, loss = 3.46 (14.3 examples/sec; 2.239 sec/batch)
2018-10-15 18:00:45.675519: step 77, loss = 3.67 (13.8 examples/sec; 2.327 sec/batch)
2018-10-15 18:00:47.958983: step 78, loss = 3.53 (14.0 examples/sec; 2.279 sec/batch)
2018-10-15 18:00:50.212373: step 79, loss = 3.62 (14.2 examples/sec; 2.249 sec/batch)
2018-10-15 18:00:52.597364: step 80, loss = 3.69 (13.4 examples/sec; 2.380 sec/batch)
2018-10-15 18:00:54.912857: step 81, loss = 3.58 (13.8 examples/sec; 2.311 sec/batch)
2018-10-15 18:00:57.206870: step 82, loss = 3.42 (14.0 examples/sec; 2.291 sec/batch)
2018-10-15 18:00:59.422133: step 83, loss = 3.43 (14.5 examples/sec; 2.213 sec/batch)
2018-10-15 18:01:01.683293: step 84, loss = 3.52 (14.2 examples/sec; 2.257 sec/batch)
2018-10-15 18:01:03.995713: step 85, loss = 3.54 (13.9 examples/sec; 2.308 sec/batch)
2018-10-15 18:01:06.197570: step 86, loss = 3.46 (14.6 examples/sec; 2.197 sec/batch)
2018-10-15 18:01:08.434581: step 87, loss = 3.64 (14.3 examples/sec; 2.232 sec/batch)
2018-10-15 18:01:10.818219: step 88, loss = 3.60 (13.4 examples/sec; 2.380 sec/batch)
2018-10-15 18:01:13.061625: step 89, loss = 3.59 (14.3 examples/sec; 2.238 sec/batch)
2018-10-15 18:01:15.283660: step 90, loss = 3.56 (14.4 examples/sec; 2.217 sec/batch)
2018-10-15 18:01:17.609256: step 91, loss = 3.65 (13.8 examples/sec; 2.321 sec/batch)
2018-10-15 18:01:19.800143: step 92, loss = 3.72 (14.6 examples/sec; 2.188 sec/batch)
2018-10-15 18:01:22.080999: step 93, loss = 3.70 (14.1 examples/sec; 2.276 sec/batch)
2018-10-15 18:01:24.375407: step 94, loss = 3.39 (14.0 examples/sec; 2.290 sec/batch)
2018-10-15 18:01:26.568020: step 95, loss = 3.39 (14.6 examples/sec; 2.188 sec/batch)
2018-10-15 18:01:28.852990: step 96, loss = 3.50 (14.0 examples/sec; 2.280 sec/batch)
2018-10-15 18:01:31.101133: step 97, loss = 3.48 (14.3 examples/sec; 2.244 sec/batch)
2018-10-15 18:01:33.345351: step 98, loss = 3.41 (14.3 examples/sec; 2.242 sec/batch)
2018-10-15 18:01:35.588983: step 99, loss = 3.38 (14.3 examples/sec; 2.234 sec/batch)
2018-10-15 18:01:37.930279: step 100, loss = 3.54 (13.7 examples/sec; 2.336 sec/batch)
2018-10-15 18:01:40.591452: step 101, loss = 3.64 (14.3 examples/sec; 2.233 sec/batch)
2018-10-15 18:01:42.779168: step 102, loss = 3.54 (14.7 examples/sec; 2.183 sec/batch)
2018-10-15 18:01:45.098307: step 103, loss = 3.59 (13.8 examples/sec; 2.314 sec/batch)
2018-10-15 18:01:47.319254: step 104, loss = 3.52 (14.4 examples/sec; 2.217 sec/batch)
2018-10-15 18:01:49.686804: step 105, loss = 3.45 (13.5 examples/sec; 2.364 sec/batch)
2018-10-15 18:01:51.945227: step 106, loss = 3.50 (14.2 examples/sec; 2.253 sec/batch)
2018-10-15 18:01:54.199283: step 107, loss = 3.53 (14.2 examples/sec; 2.250 sec/batch)
2018-10-15 18:01:56.512439: step 108, loss = 3.60 (13.9 examples/sec; 2.308 sec/batch)
2018-10-15 18:01:58.757663: step 109, loss = 3.51 (14.3 examples/sec; 2.240 sec/batch)
2018-10-15 18:02:00.951598: step 110, loss = 3.54 (14.6 examples/sec; 2.189 sec/batch)
2018-10-15 18:02:03.260708: step 111, loss = 3.57 (13.9 examples/sec; 2.305 sec/batch)
2018-10-15 18:02:05.478534: step 112, loss = 3.50 (14.5 examples/sec; 2.213 sec/batch)
2018-10-15 18:02:07.726263: step 113, loss = 3.51 (14.3 examples/sec; 2.243 sec/batch)
2018-10-15 18:02:09.992740: step 114, loss = 3.56 (14.1 examples/sec; 2.262 sec/batch)
2018-10-15 18:02:12.260401: step 115, loss = 3.56 (14.1 examples/sec; 2.263 sec/batch)
2018-10-15 18:02:14.618120: step 116, loss = 3.49 (13.6 examples/sec; 2.353 sec/batch)
2018-10-15 18:02:16.863852: step 117, loss = 3.48 (14.3 examples/sec; 2.240 sec/batch)
2018-10-15 18:02:19.103774: step 118, loss = 3.45 (14.3 examples/sec; 2.235 sec/batch)
2018-10-15 18:02:21.436608: step 119, loss = 3.46 (13.7 examples/sec; 2.328 sec/batch)
2018-10-15 18:02:23.700021: step 120, loss = 3.43 (14.2 examples/sec; 2.259 sec/batch)
2018-10-15 18:02:25.956024: step 121, loss = 3.38 (14.2 examples/sec; 2.251 sec/batch)
2018-10-15 18:02:28.265954: step 122, loss = 3.49 (13.9 examples/sec; 2.305 sec/batch)
2018-10-15 18:02:30.395163: step 123, loss = 3.48 (15.0 examples/sec; 2.126 sec/batch)
2018-10-15 18:02:32.760492: step 124, loss = 3.65 (13.6 examples/sec; 2.360 sec/batch)
2018-10-15 18:02:35.003623: step 125, loss = 3.30 (14.3 examples/sec; 2.239 sec/batch)
2018-10-15 18:02:37.236135: step 126, loss = 3.51 (14.4 examples/sec; 2.228 sec/batch)
2018-10-15 18:02:39.555321: step 127, loss = 3.37 (13.8 examples/sec; 2.314 sec/batch)
2018-10-15 18:02:41.802294: step 128, loss = 3.50 (14.3 examples/sec; 2.242 sec/batch)
2018-10-15 18:02:44.060064: step 129, loss = 3.51 (14.2 examples/sec; 2.253 sec/batch)
2018-10-15 18:02:46.305560: step 130, loss = 3.53 (14.3 examples/sec; 2.241 sec/batch)
2018-10-15 18:02:48.565489: step 131, loss = 3.34 (14.2 examples/sec; 2.256 sec/batch)
2018-10-15 18:02:50.886055: step 132, loss = 3.28 (13.8 examples/sec; 2.316 sec/batch)
2018-10-15 18:02:53.158984: step 133, loss = 3.60 (14.1 examples/sec; 2.271 sec/batch)
2018-10-15 18:02:55.422851: step 134, loss = 3.55 (14.2 examples/sec; 2.259 sec/batch)
2018-10-15 18:02:57.804588: step 135, loss = 3.52 (13.5 examples/sec; 2.377 sec/batch)
2018-10-15 18:03:00.069280: step 136, loss = 3.54 (14.1 examples/sec; 2.262 sec/batch)
2018-10-15 18:03:02.275640: step 137, loss = 3.41 (14.5 examples/sec; 2.201 sec/batch)
2018-10-15 18:03:04.641579: step 138, loss = 3.48 (13.5 examples/sec; 2.362 sec/batch)
2018-10-15 18:03:06.890590: step 139, loss = 3.42 (14.3 examples/sec; 2.244 sec/batch)
2018-10-15 18:03:09.085169: step 140, loss = 3.45 (14.6 examples/sec; 2.190 sec/batch)
2018-10-15 18:03:11.382339: step 141, loss = 3.39 (14.0 examples/sec; 2.293 sec/batch)
2018-10-15 18:03:13.596387: step 142, loss = 3.43 (14.5 examples/sec; 2.211 sec/batch)
2018-10-15 18:03:15.900116: step 143, loss = 3.54 (13.9 examples/sec; 2.299 sec/batch)
2018-10-15 18:03:18.117235: step 144, loss = 3.43 (14.5 examples/sec; 2.212 sec/batch)
2018-10-15 18:03:20.334390: step 145, loss = 3.39 (14.5 examples/sec; 2.213 sec/batch)
2018-10-15 18:03:22.581776: step 146, loss = 3.51 (14.3 examples/sec; 2.245 sec/batch)
2018-10-15 18:03:24.825166: step 147, loss = 3.37 (14.3 examples/sec; 2.239 sec/batch)
2018-10-15 18:03:27.063057: step 148, loss = 3.54 (14.3 examples/sec; 2.234 sec/batch)
2018-10-15 18:03:29.366510: step 149, loss = 3.41 (13.9 examples/sec; 2.299 sec/batch)
2018-10-15 18:03:31.631213: step 150, loss = 3.54 (14.2 examples/sec; 2.260 sec/batch)
2018-10-15 18:03:33.859166: step 151, loss = 3.43 (14.4 examples/sec; 2.223 sec/batch)
2018-10-15 18:03:36.118491: step 152, loss = 3.42 (14.2 examples/sec; 2.255 sec/batch)
2018-10-15 18:03:38.454180: step 153, loss = 3.44 (13.7 examples/sec; 2.331 sec/batch)
2018-10-15 18:03:40.699869: step 154, loss = 3.41 (14.3 examples/sec; 2.242 sec/batch)
2018-10-15 18:03:43.089810: step 155, loss = 3.63 (13.4 examples/sec; 2.387 sec/batch)
2018-10-15 18:03:45.340520: step 156, loss = 3.51 (14.2 examples/sec; 2.248 sec/batch)
2018-10-15 18:03:47.559783: step 157, loss = 3.67 (14.4 examples/sec; 2.216 sec/batch)
2018-10-15 18:03:49.899456: step 158, loss = 3.50 (13.7 examples/sec; 2.335 sec/batch)
2018-10-15 18:03:52.162754: step 159, loss = 3.37 (14.2 examples/sec; 2.259 sec/batch)
2018-10-15 18:03:54.453193: step 160, loss = 3.71 (14.0 examples/sec; 2.287 sec/batch)
2018-10-15 18:03:56.725141: step 161, loss = 3.45 (14.1 examples/sec; 2.267 sec/batch)
2018-10-15 18:03:58.934342: step 162, loss = 3.39 (14.5 examples/sec; 2.205 sec/batch)
2018-10-15 18:04:01.116069: step 163, loss = 3.49 (14.7 examples/sec; 2.177 sec/batch)
2018-10-15 18:04:03.388106: step 164, loss = 3.55 (14.1 examples/sec; 2.267 sec/batch)
2018-10-15 18:04:05.703013: step 165, loss = 3.46 (13.9 examples/sec; 2.310 sec/batch)
2018-10-15 18:04:08.007197: step 166, loss = 3.39 (13.9 examples/sec; 2.301 sec/batch)
2018-10-15 18:04:10.274111: step 167, loss = 3.43 (14.1 examples/sec; 2.264 sec/batch)
2018-10-15 18:04:12.478238: step 168, loss = 3.55 (14.5 examples/sec; 2.200 sec/batch)
2018-10-15 18:04:14.777099: step 169, loss = 3.48 (14.0 examples/sec; 2.294 sec/batch)
2018-10-15 18:04:17.057256: step 170, loss = 3.47 (14.1 examples/sec; 2.276 sec/batch)
2018-10-15 18:04:19.357058: step 171, loss = 3.67 (13.9 examples/sec; 2.295 sec/batch)
2018-10-15 18:04:21.774202: step 172, loss = 3.34 (13.3 examples/sec; 2.413 sec/batch)
2018-10-15 18:04:24.055242: step 173, loss = 3.26 (14.1 examples/sec; 2.276 sec/batch)
2018-10-15 18:04:26.247080: step 174, loss = 3.44 (14.6 examples/sec; 2.187 sec/batch)
2018-10-15 18:04:28.579567: step 175, loss = 3.43 (13.7 examples/sec; 2.328 sec/batch)
2018-10-15 18:04:30.827151: step 176, loss = 3.38 (14.3 examples/sec; 2.243 sec/batch)
2018-10-15 18:04:33.114299: step 177, loss = 3.36 (14.0 examples/sec; 2.284 sec/batch)
2018-10-15 18:04:35.381889: step 178, loss = 3.42 (14.1 examples/sec; 2.263 sec/batch)
2018-10-15 18:04:37.601562: step 179, loss = 3.28 (14.4 examples/sec; 2.215 sec/batch)
2018-10-15 18:04:39.842061: step 180, loss = 3.40 (14.3 examples/sec; 2.235 sec/batch)
2018-10-15 18:04:42.091613: step 181, loss = 3.20 (14.3 examples/sec; 2.245 sec/batch)
2018-10-15 18:04:44.377795: step 182, loss = 3.50 (14.0 examples/sec; 2.281 sec/batch)
2018-10-15 18:04:46.658641: step 183, loss = 3.24 (14.1 examples/sec; 2.276 sec/batch)
2018-10-15 18:04:48.929933: step 184, loss = 3.58 (14.1 examples/sec; 2.267 sec/batch)
2018-10-15 18:04:51.122908: step 185, loss = 3.45 (14.6 examples/sec; 2.188 sec/batch)
2018-10-15 18:04:53.440871: step 186, loss = 3.48 (13.8 examples/sec; 2.313 sec/batch)
2018-10-15 18:04:55.716834: step 187, loss = 3.44 (14.1 examples/sec; 2.272 sec/batch)
2018-10-15 18:04:57.929870: step 188, loss = 3.46 (14.5 examples/sec; 2.208 sec/batch)
2018-10-15 18:05:00.260799: step 189, loss = 3.18 (13.8 examples/sec; 2.326 sec/batch)
2018-10-15 18:05:02.527606: step 190, loss = 3.34 (14.1 examples/sec; 2.262 sec/batch)
2018-10-15 18:05:04.763380: step 191, loss = 3.45 (14.3 examples/sec; 2.231 sec/batch)
2018-10-15 18:05:06.952331: step 192, loss = 3.51 (14.7 examples/sec; 2.184 sec/batch)
2018-10-15 18:05:09.190316: step 193, loss = 3.44 (14.3 examples/sec; 2.233 sec/batch)
2018-10-15 18:05:11.445216: step 194, loss = 3.37 (14.2 examples/sec; 2.250 sec/batch)
2018-10-15 18:05:13.685501: step 195, loss = 3.37 (14.3 examples/sec; 2.236 sec/batch)
2018-10-15 18:05:15.983976: step 196, loss = 3.33 (13.9 examples/sec; 2.295 sec/batch)
2018-10-15 18:05:18.225034: step 197, loss = 3.40 (14.3 examples/sec; 2.236 sec/batch)
2018-10-15 18:05:20.496652: step 198, loss = 3.19 (14.1 examples/sec; 2.267 sec/batch)
2018-10-15 18:05:22.754135: step 199, loss = 3.33 (14.2 examples/sec; 2.253 sec/batch)
2018-10-15 18:05:24.969332: step 200, loss = 3.21 (14.5 examples/sec; 2.210 sec/batch)
2018-10-15 18:05:27.720574: step 201, loss = 3.61 (13.9 examples/sec; 2.298 sec/batch)
2018-10-15 18:05:29.904004: step 202, loss = 3.57 (14.7 examples/sec; 2.179 sec/batch)
2018-10-15 18:05:32.085946: step 203, loss = 3.53 (14.7 examples/sec; 2.179 sec/batch)
2018-10-15 18:05:34.359914: step 204, loss = 3.46 (14.1 examples/sec; 2.271 sec/batch)
2018-10-15 18:05:36.593563: step 205, loss = 3.25 (14.4 examples/sec; 2.229 sec/batch)
2018-10-15 18:05:38.869013: step 206, loss = 3.33 (14.1 examples/sec; 2.271 sec/batch)
2018-10-15 18:05:41.125950: step 207, loss = 3.34 (14.2 examples/sec; 2.252 sec/batch)
2018-10-15 18:05:43.351980: step 208, loss = 3.42 (14.4 examples/sec; 2.221 sec/batch)
2018-10-15 18:05:45.633358: step 209, loss = 3.42 (14.1 examples/sec; 2.276 sec/batch)
2018-10-15 18:05:47.879262: step 210, loss = 3.31 (14.3 examples/sec; 2.241 sec/batch)
2018-10-15 18:05:50.127285: step 211, loss = 3.30 (14.3 examples/sec; 2.243 sec/batch)
2018-10-15 18:05:52.390841: step 212, loss = 3.38 (14.2 examples/sec; 2.258 sec/batch)
2018-10-15 18:05:54.605403: step 213, loss = 3.31 (14.5 examples/sec; 2.209 sec/batch)
2018-10-15 18:05:56.842062: step 214, loss = 3.55 (14.3 examples/sec; 2.232 sec/batch)
2018-10-15 18:05:59.075392: step 215, loss = 3.40 (14.4 examples/sec; 2.229 sec/batch)
2018-10-15 18:06:01.340227: step 216, loss = 3.39 (14.2 examples/sec; 2.260 sec/batch)
2018-10-15 18:06:03.560538: step 217, loss = 3.33 (14.4 examples/sec; 2.215 sec/batch)
2018-10-15 18:06:05.862787: step 218, loss = 3.34 (13.9 examples/sec; 2.297 sec/batch)
2018-10-15 18:06:08.126960: step 219, loss = 3.46 (14.2 examples/sec; 2.260 sec/batch)
2018-10-15 18:06:10.325187: step 220, loss = 3.58 (14.6 examples/sec; 2.194 sec/batch)
2018-10-15 18:06:12.632514: step 221, loss = 3.51 (13.9 examples/sec; 2.302 sec/batch)
2018-10-15 18:06:14.912968: step 222, loss = 3.34 (14.1 examples/sec; 2.276 sec/batch)
2018-10-15 18:06:17.206439: step 223, loss = 3.43 (14.0 examples/sec; 2.291 sec/batch)
2018-10-15 18:06:19.514101: step 224, loss = 3.31 (13.9 examples/sec; 2.303 sec/batch)
2018-10-15 18:06:21.745502: step 225, loss = 3.21 (14.4 examples/sec; 2.227 sec/batch)
2018-10-15 18:06:24.042122: step 226, loss = 3.29 (14.0 examples/sec; 2.292 sec/batch)
2018-10-15 18:06:26.319901: step 227, loss = 3.24 (14.1 examples/sec; 2.273 sec/batch)
2018-10-15 18:06:28.608143: step 228, loss = 3.60 (14.0 examples/sec; 2.283 sec/batch)
2018-10-15 18:06:30.940625: step 229, loss = 3.27 (13.7 examples/sec; 2.328 sec/batch)
2018-10-15 18:06:33.184876: step 230, loss = 3.37 (14.3 examples/sec; 2.239 sec/batch)
2018-10-15 18:06:35.471078: step 231, loss = 3.32 (14.0 examples/sec; 2.282 sec/batch)
2018-10-15 18:06:37.789457: step 232, loss = 3.14 (13.8 examples/sec; 2.314 sec/batch)
2018-10-15 18:06:40.043843: step 233, loss = 3.21 (14.2 examples/sec; 2.249 sec/batch)
2018-10-15 18:06:42.282643: step 234, loss = 3.45 (14.3 examples/sec; 2.234 sec/batch)
2018-10-15 18:06:44.575721: step 235, loss = 3.42 (14.0 examples/sec; 2.290 sec/batch)
2018-10-15 18:06:46.794471: step 236, loss = 3.33 (14.5 examples/sec; 2.214 sec/batch)
2018-10-15 18:06:49.130404: step 237, loss = 3.24 (13.7 examples/sec; 2.331 sec/batch)
2018-10-15 18:06:51.424102: step 238, loss = 3.26 (14.0 examples/sec; 2.289 sec/batch)
2018-10-15 18:06:53.696949: step 239, loss = 3.33 (14.1 examples/sec; 2.268 sec/batch)
2018-10-15 18:06:56.050301: step 240, loss = 3.28 (13.6 examples/sec; 2.349 sec/batch)
2018-10-15 18:06:58.303839: step 241, loss = 3.17 (14.2 examples/sec; 2.249 sec/batch)
2018-10-15 18:07:00.603500: step 242, loss = 3.39 (13.9 examples/sec; 2.294 sec/batch)
2018-10-15 18:07:02.881716: step 243, loss = 3.27 (14.1 examples/sec; 2.273 sec/batch)
2018-10-15 18:07:05.105113: step 244, loss = 3.30 (14.4 examples/sec; 2.219 sec/batch)
2018-10-15 18:07:07.431670: step 245, loss = 3.35 (13.8 examples/sec; 2.324 sec/batch)
