"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 1__1_node.csv 2 2000",,,,"Date:","15 Oct 2018 16:33:55 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
15-10 16:34:55,7.856,2.039,89.880,0.225,0.0,0.0,3280392192.0,37163008.0,2261610496.0,1.95691147264e+11,1.520,0.570,0.210,6450.0,0.0
15-10 16:34:57,7.154,3.515,89.081,0.250,0.0,0.0,3290521600.0,37171200.0,2261962752.0,1.95680657408e+11,1.520,0.570,0.210,6960.0,0.0
15-10 16:34:59,6.723,2.325,90.953,0.0,0.0,0.0,3291467776.0,37175296.0,2262302720.0,1.95679367168e+11,1.470,0.580,0.210,6720.0,0.0
15-10 16:35:01,7.346,2.511,90.142,0.0,0.0,0.0,3276877824.0,37175296.0,2262659072.0,1.95693600768e+11,1.470,0.580,0.210,6450.0,0.0
15-10 16:35:03,7.284,2.003,90.713,0.0,0.0,0.0,3283218432.0,37183488.0,2262659072.0,1.95687251968e+11,1.470,0.580,0.210,7170.0,0.0
15-10 16:35:05,7.077,3.463,89.447,0.0,0.0,0.013,3275382784.0,37216256.0,2263961600.0,1.9569375232e+11,1.520,0.600,0.220,7766.500,1620.0
15-10 16:35:07,7.180,2.118,90.702,0.0,0.0,0.0,3275206656.0,37216256.0,2263867392.0,1.95694022656e+11,1.520,0.600,0.220,6267.0,430.500
15-10 16:35:09,5.673,1.920,92.406,0.0,0.0,0.0,3582496768.0,37224448.0,2264133632.0,1.95386458112e+11,1.480,0.610,0.220,6510.0,0.0
15-10 16:35:11,6.503,0.274,93.223,0.0,0.0,0.0,3385925632.0,37224448.0,2264424448.0,1.95582738432e+11,1.480,0.610,0.220,6960.0,27.0
15-10 16:35:13,5.974,2.292,91.735,0.0,0.0,0.0,3278393344.0,37224448.0,2264702976.0,1.95689992192e+11,1.480,0.610,0.220,7260.0,0.0
15-10 16:35:15,7.374,2.078,90.548,0.0,0.0,0.0,3278876672.0,37232640.0,2264961024.0,1.95689242624e+11,5.360,1.430,0.490,7500.0,0.0
15-10 16:35:17,6.841,3.458,89.701,0.0,0.0,0.0,3270238208.0,37232640.0,2265292800.0,1.95697549312e+11,5.360,1.430,0.490,6720.0,0.0
15-10 16:35:19,7.222,2.328,90.449,0.0,0.0,0.0,3272228864.0,37232640.0,2265538560.0,1.95695312896e+11,5.090,1.440,0.500,6180.0,0.0
15-10 16:35:21,7.154,2.971,89.863,0.012,0.0,0.0,3285934080.0,37240832.0,2266058752.0,1.95681079296e+11,5.090,1.440,0.500,6330.0,0.0
15-10 16:35:23,7.304,2.051,90.645,0.0,0.0,0.0,3292225536.0,37244928.0,2266345472.0,1.95674497024e+11,5.090,1.440,0.500,6420.0,0.0
15-10 16:35:25,7.093,2.352,90.555,0.0,0.0,0.0,3297320960.0,37244928.0,2266533888.0,1.95669213184e+11,4.760,1.430,0.500,7932.0,248.0
15-10 16:35:27,7.790,1.870,90.340,0.0,0.0,0.0,3296976896.0,37253120.0,2267213824.0,1.9566886912e+11,4.760,1.430,0.500,7710.0,0.0
15-10 16:35:29,7.613,2.125,90.261,0.0,0.0,0.0,3302146048.0,37253120.0,2267488256.0,1.95663425536e+11,7.830,2.120,0.730,7020.0,0.0
15-10 16:35:31,6.865,3.026,90.109,0.0,0.0,0.0,3294199808.0,37253120.0,2267750400.0,1.95671109632e+11,7.830,2.120,0.730,7920.0,0.0
15-10 16:35:33,6.690,2.251,91.059,0.0,0.0,0.0,3297026048.0,37261312.0,2268004352.0,1.95668021248e+11,7.830,2.120,0.730,7950.0,0.0
15-10 16:35:35,6.815,2.994,90.190,0.0,0.0,0.0,3293282304.0,37261312.0,2268004352.0,1.95671764992e+11,7.360,2.120,0.740,8010.0,0.0
15-10 16:35:37,7.443,1.876,90.668,0.0,0.0,0.013,3299979264.0,37261312.0,2268246016.0,1.95664826368e+11,7.360,2.120,0.740,7410.0,0.0
15-10 16:35:39,7.296,1.915,90.790,0.0,0.0,0.0,3294883840.0,37269504.0,2268712960.0,1.95669446656e+11,6.850,2.100,0.740,7260.0,0.0
15-10 16:35:41,6.798,2.012,91.190,0.0,0.0,0.0,3453882368.0,37269504.0,2269917184.0,1.95509243904e+11,6.850,2.100,0.740,7350.0,0.0
15-10 16:35:43,4.948,0.188,94.864,0.0,0.0,0.0,3351183360.0,37269504.0,2270437376.0,1.9561142272e+11,6.850,2.100,0.740,7451.0,27.0
15-10 16:35:45,6.647,1.890,91.462,0.0,0.0,0.0,3297521664.0,37277696.0,2270248960.0,1.9566526464e+11,6.460,2.100,0.750,7410.0,0.0
15-10 16:35:47,7.245,2.027,90.728,0.0,0.0,0.0,3294322688.0,37281792.0,2270543872.0,1.95668164608e+11,6.460,2.100,0.750,8040.0,270.0
15-10 16:35:49,6.964,2.988,90.048,0.0,0.0,0.0,3295526912.0,37281792.0,2270765056.0,1.956667392e+11,6.100,2.090,0.750,8130.0,404.0
15-10 16:35:51,7.405,2.260,90.335,0.0,0.0,0.0,3294105600.0,37289984.0,2271162368.0,1.95667755008e+11,6.100,2.090,0.750,8295.0,319.0
15-10 16:35:53,6.859,3.160,89.981,0.0,0.0,0.0,3304161280.0,37289984.0,2271760384.0,1.95657101312e+11,6.100,2.090,0.750,7888.0,5500.0
15-10 16:35:55,6.778,1.965,91.256,0.0,0.0,0.0,3310874624.0,37289984.0,2271965184.0,1.95650183168e+11,5.690,2.080,0.760,8603.0,1605.0
15-10 16:35:57,7.537,1.916,90.535,0.0,0.0,0.013,3311230976.0,37298176.0,2272301056.0,1.95649482752e+11,5.690,2.080,0.760,8248.0,1430.0
15-10 16:35:59,7.176,2.313,90.511,0.0,0.0,0.0,3304022016.0,37298176.0,2272649216.0,1.95656343552e+11,5.400,2.070,0.760,8162.0,781.0
15-10 16:36:01,7.023,1.913,91.064,0.0,0.0,0.0,3298770944.0,37298176.0,2273206272.0,1.95661037568e+11,5.400,2.070,0.760,8260.0,650.0
15-10 16:36:03,7.087,1.932,90.968,0.0,0.0,0.013,3305586688.0,37306368.0,2273509376.0,1.95653910528e+11,5.400,2.070,0.760,9986.0,3588.0
15-10 16:36:05,6.571,2.683,90.746,0.0,0.0,0.0,3310682112.0,37306368.0,2273869824.0,1.95648454656e+11,5.050,2.060,0.760,11169.0,9229.0
15-10 16:36:07,6.901,3.000,90.099,0.0,0.0,0.0,3319246848.0,37306368.0,2273869824.0,1.9563988992e+11,5.050,2.060,0.760,8770.0,5408.0
15-10 16:36:09,7.181,2.273,90.546,0.0,0.0,0.0,3317141504.0,37314560.0,2274131968.0,1.95641724928e+11,4.720,2.040,0.770,8018.0,4283.0
15-10 16:36:11,6.744,2.990,90.265,0.0,0.0,0.0,3311493120.0,37318656.0,2274410496.0,1.95647090688e+11,4.720,2.040,0.770,9718.0,7092.0
15-10 16:36:13,4.919,0.627,94.454,0.0,0.0,0.0,3463974912.0,37318656.0,2274729984.0,1.95494289408e+11,4.720,2.040,0.770,11009.500,7913.500
15-10 16:36:15,5.749,1.687,92.563,0.0,0.0,0.0,3315474432.0,37326848.0,2275020800.0,1.9564249088e+11,4.500,2.040,0.770,7237.0,306.0
15-10 16:36:17,7.279,1.970,90.751,0.0,0.0,0.0,3316436992.0,37326848.0,2275483648.0,1.95641065472e+11,4.500,2.040,0.770,7876.0,847.0
15-10 16:36:19,7.523,2.024,90.452,0.0,0.0,0.0,3325145088.0,37326848.0,2275729408.0,1.95632111616e+11,4.220,2.020,0.770,8554.0,1944.0
15-10 16:36:21,6.735,2.966,90.299,0.0,0.0,0.0,3326029824.0,37335040.0,2276155392.0,1.95630792704e+11,4.220,2.020,0.770,8677.0,1008.500
15-10 16:36:23,7.713,1.953,90.333,0.0,0.0,0.0,3326713856.0,37335040.0,2276581376.0,1.95629682688e+11,4.220,2.020,0.770,8124.0,455.0
15-10 16:36:25,6.982,3.497,89.520,0.0,0.0,0.0,3328565248.0,37335040.0,2277015552.0,1.9562739712e+11,3.960,2.0,0.780,8930.0,2924.0
15-10 16:36:27,7.730,2.010,90.260,0.0,0.0,0.0,3331112960.0,37343232.0,2277588992.0,1.95624267776e+11,3.960,2.0,0.780,11297.0,9335.0
15-10 16:36:29,6.987,3.243,89.770,0.0,0.0,0.0,3331543040.0,37343232.0,2277838848.0,1.9562358784e+11,3.810,2.0,0.780,8014.0,1040.0
15-10 16:36:31,7.269,2.050,90.669,0.0,0.0,0.013,3334377472.0,37343232.0,2278322176.0,1.9562027008e+11,3.810,2.0,0.780,8508.0,780.0
15-10 16:36:33,7.193,2.164,90.643,0.0,0.0,0.0,3328077824.0,37351424.0,2278760448.0,1.95626123264e+11,3.810,2.0,0.780,12283.0,8175.0
15-10 16:36:35,7.181,1.971,90.847,0.0,0.0,0.0,3325005824.0,37355520.0,2279108608.0,1.95628843008e+11,3.580,1.990,0.780,10653.0,6267.0
15-10 16:36:37,7.210,1.978,90.812,0.0,0.0,0.0,3318751232.0,37363712.0,2279108608.0,1.95635089408e+11,3.580,1.990,0.780,10566.0,7358.0
15-10 16:36:39,7.403,1.976,90.609,0.0,0.0,0.013,3315429376.0,37363712.0,2279534592.0,1.9563798528e+11,3.370,1.970,0.790,8916.0,3368.0
15-10 16:36:41,7.304,2.214,90.483,0.0,0.0,0.0,3317633024.0,37363712.0,2279858176.0,1.95635458048e+11,3.370,1.970,0.790,8948.0,2126.0
15-10 16:36:43,6.869,3.291,89.827,0.013,0.0,0.0,3322220544.0,37371904.0,2280165376.0,1.95630555136e+11,3.370,1.970,0.790,9613.0,3273.0
15-10 16:36:45,5.388,1.475,93.138,0.0,0.0,0.0,3757182976.0,37371904.0,2281320448.0,1.95194437632e+11,3.260,1.970,0.790,9202.0,3569.0
15-10 16:36:47,5.553,0.425,94.022,0.0,0.0,0.0,3329085440.0,37384192.0,2281267200.0,1.95622576128e+11,3.260,1.970,0.790,10053.0,5781.0
15-10 16:36:49,7.010,2.974,90.004,0.0,0.0,0.012,3335516160.0,37384192.0,2281492480.0,1.95615920128e+11,3.080,1.950,0.790,10315.0,4954.0
15-10 16:36:51,7.134,2.031,90.835,0.0,0.0,0.0,3332820992.0,37384192.0,2282078208.0,1.95618029568e+11,3.080,1.950,0.790,11612.0,9212.0
15-10 16:36:53,7.530,2.026,90.444,0.0,0.0,0.0,3322433536.0,37392384.0,2282455040.0,1.95628032e+11,3.080,1.950,0.790,11961.0,9429.0
15-10 16:36:55,7.683,2.145,90.172,0.0,0.0,0.0,3325157376.0,37392384.0,2282905600.0,1.956248576e+11,2.920,1.940,0.790,8861.0,3941.0
15-10 16:36:57,7.032,3.422,89.545,0.0,0.0,0.0,3329667072.0,37404672.0,2283421696.0,1.9561981952e+11,2.920,1.940,0.790,7278.0,816.0
15-10 16:36:59,7.399,1.840,90.761,0.0,0.0,0.0,3333931008.0,37404672.0,2283778048.0,1.95615199232e+11,2.840,1.940,0.800,10500.0,4920.0
15-10 16:37:01,7.508,2.315,90.176,0.0,0.0,0.0,3337953280.0,37404672.0,2284261376.0,1.95610693632e+11,2.840,1.940,0.800,9884.0,1733.0
15-10 16:37:03,8.083,1.896,90.021,0.0,0.0,0.0,3351416832.0,37412864.0,2284707840.0,1.95596775424e+11,2.840,1.940,0.800,8765.0,325.0
15-10 16:37:05,7.277,3.020,89.703,0.0,0.0,0.0,3350990848.0,37412864.0,2285027328.0,1.9559688192e+11,2.690,1.920,0.800,8942.0,520.0
15-10 16:37:07,6.808,1.799,91.393,0.0,0.0,0.0,3353636864.0,37421056.0,2285330432.0,1.95593924608e+11,2.690,1.920,0.800,8522.0,520.0
15-10 16:37:09,6.561,3.080,90.359,0.0,0.0,0.0,3345129472.0,37421056.0,2285596672.0,1.9560216576e+11,2.560,1.910,0.800,8710.0,650.0
15-10 16:37:11,7.176,1.822,90.989,0.0,0.0,0.013,3343818752.0,37421056.0,2285596672.0,1.9560347648e+11,2.560,1.910,0.800,10217.0,574.0
15-10 16:37:13,7.325,2.125,90.550,0.0,0.0,0.0,3343212544.0,37429248.0,2285957120.0,1.95603714048e+11,2.560,1.910,0.800,12505.0,4187.0
15-10 16:37:15,7.065,1.970,90.952,0.0,0.0,0.013,3332014080.0,37429248.0,2286149632.0,1.9561472e+11,2.510,1.910,0.810,13014.0,9198.0
15-10 16:37:17,5.066,2.139,92.795,0.0,0.0,0.0,3675570176.0,37437440.0,2287259648.0,1.95270045696e+11,2.510,1.910,0.810,11525.0,3351.0
15-10 16:37:19,5.185,1.102,93.712,0.0,0.0,0.0,3338489856.0,37437440.0,2287017984.0,1.9560736768e+11,2.390,1.890,0.810,12492.0,6815.0
15-10 16:37:21,7.230,2.510,90.260,0.0,0.0,0.0,3345899520.0,37679104.0,2515783680.0,1.95370950656e+11,2.390,1.890,0.810,10383.0,7581.0
15-10 16:37:23,6.936,3.393,89.122,0.549,0.0,0.0,3349245952.0,37687296.0,2516119552.0,1.9536726016e+11,2.390,1.890,0.810,9501.0,5214.0
15-10 16:37:25,7.576,1.891,90.533,0.0,0.0,0.0,3365015552.0,37687296.0,2516602880.0,1.95351007232e+11,2.280,1.880,0.810,8472.0,2394.0
15-10 16:37:27,7.103,2.188,90.709,0.0,0.0,0.0,3364589568.0,37695488.0,2516938752.0,1.95351089152e+11,2.280,1.880,0.810,8979.0,1501.0
15-10 16:37:29,7.317,2.126,90.557,0.0,0.0,0.0,3364265984.0,37695488.0,2517295104.0,1.95351056384e+11,2.420,1.910,0.830,7710.0,33.0
15-10 16:37:31,6.830,2.845,90.326,0.0,0.0,0.0,3357138944.0,37695488.0,2517807104.0,1.95357671424e+11,2.420,1.910,0.830,7200.0,0.0
15-10 16:37:33,7.319,2.002,90.679,0.0,0.0,0.0,3349590016.0,37703680.0,2517798912.0,1.95365220352e+11,2.420,1.910,0.830,7230.0,0.0
15-10 16:37:35,7.195,1.989,90.816,0.0,0.0,0.0,3357757440.0,37703680.0,2518114304.0,1.95356737536e+11,2.380,1.920,0.840,7140.0,0.0
15-10 16:37:37,7.086,1.818,91.084,0.0,0.0,0.013,3361169408.0,37703680.0,2518355968.0,1.95353083904e+11,2.380,1.920,0.840,7650.0,27.0
15-10 16:37:39,6.935,2.428,90.637,0.0,0.0,0.0,3354398720.0,37711872.0,2518794240.0,1.95359408128e+11,2.270,1.900,0.840,9060.0,0.0
15-10 16:37:41,5.461,1.879,92.660,0.0,0.0,0.0,3758358528.0,37711872.0,2519879680.0,1.9495436288e+11,2.270,1.900,0.840,9000.0,0.0
15-10 16:37:43,5.430,0.924,93.634,0.0,0.0,0.012,3354365952.0,37711872.0,2519674880.0,1.95358560256e+11,2.270,1.900,0.840,8040.0,0.0
15-10 16:37:45,7.591,1.998,90.411,0.0,0.0,0.0,3355963392.0,37724160.0,2520076288.0,1.9535654912e+11,2.250,1.900,0.850,6930.0,0.0
15-10 16:37:47,7.323,2.115,90.562,0.0,0.0,0.0,3357351936.0,37724160.0,2520506368.0,1.95354730496e+11,2.250,1.900,0.850,7290.0,0.0
15-10 16:37:49,6.910,2.902,90.188,0.0,0.0,0.0,3350855680.0,37724160.0,2520784896.0,1.95360948224e+11,2.230,1.900,0.850,8884.0,456.0
15-10 16:37:51,6.712,2.044,91.244,0.0,0.0,0.0,3351703552.0,37732352.0,2521010176.0,1.9535986688e+11,2.230,1.900,0.850,9009.0,5549.0
15-10 16:37:53,7.380,2.080,90.540,0.0,0.0,0.0,3356471296.0,37732352.0,2521403392.0,1.9535470592e+11,2.230,1.900,0.850,9853.0,624.0
15-10 16:37:55,7.550,2.003,90.447,0.0,0.0,0.0,3367604224.0,37732352.0,2521640960.0,1.95343335424e+11,2.130,1.890,0.850,8535.0,274.0
15-10 16:37:57,6.390,2.855,90.755,0.0,0.0,0.0,3378720768.0,37740544.0,2522198016.0,1.95331653632e+11,2.130,1.890,0.850,8175.0,2794.0
15-10 16:37:59,7.192,1.867,90.941,0.0,0.0,0.0,3369930752.0,37740544.0,2522718208.0,1.95339923456e+11,2.120,1.890,0.860,8775.0,1502.0
15-10 16:38:01,6.910,3.063,90.027,0.0,0.0,0.0,3364315136.0,37740544.0,2523025408.0,1.95345231872e+11,2.120,1.890,0.860,8806.0,260.0
15-10 16:38:03,7.208,1.871,90.921,0.0,0.0,0.0,3361128448.0,37748736.0,2523435008.0,1.95348000768e+11,2.120,1.890,0.860,9924.0,2340.0
15-10 16:38:05,7.580,1.948,90.472,0.0,0.0,0.0,3369328640.0,37748736.0,2523783168.0,1.95339452416e+11,2.030,1.880,0.860,9323.0,1105.0
15-10 16:38:07,6.810,2.420,90.757,0.0,0.0,0.013,3356491776.0,37752832.0,2523779072.0,1.9535228928e+11,2.030,1.880,0.860,9058.0,1430.0
15-10 16:38:09,6.764,3.301,89.935,0.0,0.0,0.0,3354079232.0,37761024.0,2524164096.0,1.95354308608e+11,2.030,1.880,0.870,10104.0,2340.0
15-10 16:38:11,7.610,1.940,90.449,0.0,0.0,0.0,3353485312.0,37761024.0,2525212672.0,1.95353853952e+11,2.030,1.880,0.870,10712.0,3714.0
15-10 16:38:13,6.959,2.070,90.970,0.0,0.0,0.0,3498602496.0,37761024.0,2525040640.0,1.952089088e+11,2.030,1.880,0.870,9755.0,4195.0
15-10 16:38:15,5.107,0.313,94.580,0.0,0.0,0.0,3430068224.0,37769216.0,2525474816.0,1.95277000704e+11,2.030,1.880,0.870,9135.0,2925.0
15-10 16:38:17,6.548,1.671,91.781,0.0,0.0,0.0,3353600000.0,37769216.0,2525794304.0,1.9535314944e+11,2.030,1.880,0.870,8553.0,2679.0
15-10 16:38:19,7.478,1.929,90.580,0.0,0.0,0.013,3356823552.0,37769216.0,2526089216.0,1.95349630976e+11,1.940,1.870,0.870,8282.0,520.0
15-10 16:38:21,7.140,1.936,90.924,0.0,0.0,0.0,3355451392.0,37777408.0,2526310400.0,1.9535077376e+11,1.940,1.870,0.870,9155.0,3091.0
15-10 16:38:23,7.280,3.241,89.479,0.0,0.0,0.0,3359440896.0,37777408.0,2526834688.0,1.95346259968e+11,1.940,1.870,0.870,7655.0,393.0
15-10 16:38:25,7.325,2.245,90.430,0.0,0.0,0.0,3352690688.0,37777408.0,2527379456.0,1.95352465408e+11,1.870,1.850,0.870,8462.0,520.0
15-10 16:38:27,6.850,3.136,90.014,0.0,0.0,0.0,3363885056.0,37785600.0,2527866880.0,1.95340775424e+11,1.870,1.850,0.870,8787.0,195.0
15-10 16:38:29,7.551,1.900,90.549,0.0,0.0,0.0,3370496000.0,37785600.0,2528231424.0,1.95333799936e+11,1.880,1.850,0.880,8571.0,585.0
15-10 16:38:31,8.065,1.829,90.106,0.0,0.0,0.0,3371368448.0,37789696.0,2528497664.0,1.95332657152e+11,1.880,1.850,0.880,8039.0,715.0
15-10 16:38:33,7.525,2.075,90.400,0.0,0.0,0.0,3375255552.0,37797888.0,2528731136.0,1.95328528384e+11,1.880,1.850,0.880,8040.0,0.0
15-10 16:38:35,6.914,3.157,89.929,0.0,0.0,0.0,3373518848.0,37797888.0,2529087488.0,1.95329908736e+11,1.810,1.840,0.880,8010.0,0.0
15-10 16:38:37,6.784,2.299,90.917,0.0,0.0,0.0,3374051328.0,37797888.0,2529529856.0,1.95328933888e+11,1.810,1.840,0.880,8760.0,0.0
15-10 16:38:39,6.371,2.897,90.732,0.0,0.0,0.0,3375681536.0,37806080.0,2529529856.0,1.95327295488e+11,1.740,1.830,0.880,9510.0,0.0
15-10 16:38:41,7.137,1.953,90.910,0.0,0.0,0.0,3379642368.0,37806080.0,2529955840.0,1.95322908672e+11,1.740,1.830,0.880,9000.0,0.0
15-10 16:38:43,6.733,3.084,90.183,0.0,0.0,0.0,3373764608.0,37806080.0,2530390016.0,1.95328352256e+11,1.740,1.830,0.880,9345.0,358.0
15-10 16:38:45,7.222,2.170,90.595,0.012,0.0,0.0,3425800192.0,37814272.0,2530643968.0,1.95276054528e+11,1.760,1.830,0.890,8250.0,0.0
15-10 16:38:47,4.903,0.400,94.697,0.0,0.0,0.0,3527438336.0,37814272.0,2530930688.0,1.95174129664e+11,1.760,1.830,0.890,7680.0,0.0
15-10 16:38:49,6.429,1.598,91.973,0.0,0.0,0.0,3365478400.0,37814272.0,2531315712.0,1.95335704576e+11,1.700,1.810,0.890,7650.0,0.0
15-10 16:38:51,7.517,1.751,90.732,0.0,0.0,0.0,3362439168.0,37822464.0,2531803136.0,1.95338248192e+11,1.700,1.810,0.890,8430.0,0.0
15-10 16:38:53,7.402,3.040,89.558,0.0,0.0,0.0,3365916672.0,37822464.0,2532073472.0,1.95334500352e+11,1.700,1.810,0.890,7470.0,0.0
15-10 16:38:55,6.857,2.202,90.941,0.0,0.0,0.0,3367010304.0,37822464.0,2532315136.0,1.95333165056e+11,1.650,1.800,0.890,7643.0,3011.0
15-10 16:38:57,7.096,2.948,89.944,0.012,0.0,0.0,3366445056.0,37834752.0,2532761600.0,1.95333271552e+11,1.650,1.800,0.890,7293.0,210.0
15-10 16:38:59,7.162,1.872,90.954,0.0,0.0,0.013,3371061248.0,37834752.0,2533187584.0,1.95328229376e+11,1.670,1.800,0.900,7383.0,198.0
15-10 16:39:01,7.593,2.269,90.138,0.0,0.0,0.0,3374088192.0,37834752.0,2533613568.0,1.95324776448e+11,1.670,1.800,0.900,6480.0,105.0
15-10 16:39:03,7.102,2.217,90.681,0.0,0.0,0.0,3376627712.0,37842944.0,2533855232.0,1.95321987072e+11,1.670,1.800,0.900,6690.0,105.0
15-10 16:39:05,7.376,2.958,89.666,0.0,0.0,0.0,3375796224.0,37842944.0,2534129664.0,1.95322544128e+11,1.620,1.790,0.900,7320.0,105.0
15-10 16:39:07,7.500,1.932,90.556,0.0,0.0,0.013,3374845952.0,37842944.0,2534682624.0,1.9532294144e+11,1.620,1.790,0.900,7650.0,105.0
15-10 16:39:09,7.237,2.187,90.576,0.0,0.0,0.0,3369840640.0,37851136.0,2535038976.0,1.95327582208e+11,4.290,2.340,1.080,7500.0,105.0
