"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 1_256_node.csv 2 2000",,,,"Date:","16 Oct 2018 13:47:23 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 13:48:03,51.476,7.615,40.820,0.0,0.0,0.089,14586978304.0,110997504.0,5326127104.0,1.81246210048e+11,14.910,3.380,1.110,5100.0,0.0
16-10 13:48:05,49.344,6.998,43.555,0.0,0.0,0.103,16315138048.0,111005696.0,5326127104.0,1.79518042112e+11,18.680,4.350,1.440,4530.0,33.0
16-10 13:48:07,39.423,9.083,51.417,0.0,0.0,0.078,18300071936.0,111005696.0,5326553088.0,1.7753268224e+11,18.680,4.350,1.440,4860.0,383.0
16-10 13:48:09,55.670,7.078,37.174,0.039,0.0,0.039,19157123072.0,111005696.0,5326553088.0,1.76675631104e+11,18.680,4.350,1.440,5040.0,0.0
16-10 13:48:11,49.687,6.780,43.494,0.0,0.0,0.039,20191334400.0,111013888.0,5326544896.0,1.75641419776e+11,21.830,5.240,1.740,5490.0,0.0
16-10 13:48:13,41.682,8.876,49.364,0.013,0.0,0.065,21786038272.0,111013888.0,5326553088.0,1.74046707712e+11,21.830,5.240,1.740,5070.0,0.0
16-10 13:48:15,47.512,7.595,44.829,0.0,0.0,0.065,23889862656.0,111013888.0,5326553088.0,1.71942883328e+11,22.320,5.620,1.880,5340.0,0.0
16-10 13:48:17,45.024,8.535,46.363,0.0,0.0,0.079,25453318144.0,111022080.0,5326544896.0,1.7037942784e+11,22.320,5.620,1.880,5280.0,105.0
16-10 13:48:19,56.067,6.240,37.655,0.0,0.0,0.038,27067125760.0,111022080.0,5326802944.0,1.68765362176e+11,22.320,5.620,1.880,5670.0,273.0
16-10 13:48:21,53.812,4.433,41.703,0.0,0.0,0.052,27768098816.0,111022080.0,5326802944.0,1.6806438912e+11,25.020,6.450,2.170,5220.0,0.0
16-10 13:48:23,49.408,6.696,43.843,0.0,0.0,0.052,29610037248.0,111026176.0,5326798848.0,1.66222450688e+11,25.020,6.450,2.170,5520.0,0.0
16-10 13:48:25,50.310,7.329,42.271,0.0,0.0,0.090,31487963136.0,111026176.0,5326802944.0,1.64344520704e+11,28.780,7.540,2.550,4740.0,0.0
16-10 13:48:27,49.414,8.429,42.119,0.0,0.0,0.038,33279307776.0,111026176.0,5327269888.0,1.6255270912e+11,28.780,7.540,2.550,5088.500,295.0
16-10 13:48:29,59.561,4.710,35.716,0.0,0.0,0.013,33919762432.0,111030272.0,5327265792.0,1.61912254464e+11,28.780,7.540,2.550,5040.0,0.0
16-10 13:48:31,51.414,5.746,42.775,0.0,0.0,0.065,35472719872.0,111030272.0,5327269888.0,1.60359292928e+11,29.760,8.100,2.750,4710.0,0.0
16-10 13:48:33,50.703,6.471,42.698,0.0,0.0,0.128,37069615104.0,111030272.0,5327269888.0,1.58762397696e+11,29.760,8.100,2.750,4770.0,0.0
16-10 13:48:35,44.720,9.594,45.623,0.0,0.0,0.063,39345344512.0,111038464.0,5327667200.0,1.56486262784e+11,32.820,9.090,3.110,4650.0,0.0
16-10 13:48:37,60.588,5.179,34.194,0.0,0.0,0.038,40156946432.0,111038464.0,5327667200.0,1.55674660864e+11,32.820,9.090,3.110,4920.0,0.0
16-10 13:48:39,54.173,5.262,40.474,0.0,0.0,0.091,41316843520.0,111038464.0,5327667200.0,1.54514763776e+11,32.820,9.090,3.110,4920.0,0.0
16-10 13:48:41,48.767,5.394,45.774,0.0,0.0,0.064,42863968256.0,111046656.0,5327667200.0,1.52967630848e+11,34.040,9.740,3.350,5520.0,0.0
16-10 13:48:43,41.591,8.992,49.300,0.0,0.0,0.117,44174553088.0,111046656.0,5327953920.0,1.51656759296e+11,34.040,9.740,3.350,5760.0,0.0
16-10 13:48:45,54.763,6.766,38.459,0.0,0.0,0.013,45802975232.0,111054848.0,5327953920.0,1.5002832896e+11,36.520,10.660,3.680,6000.0,0.0
16-10 13:48:47,46.855,6.083,47.023,0.0,0.0,0.039,46641881088.0,111054848.0,5327953920.0,1.49189423104e+11,36.520,10.660,3.680,5280.0,27.0
16-10 13:48:49,48.762,6.484,44.689,0.013,0.0,0.052,48340230144.0,111054848.0,5327953920.0,1.47491074048e+11,36.520,10.660,3.680,4950.0,0.0
16-10 13:48:51,50.849,6.412,42.661,0.0,0.0,0.078,50100019200.0,111063040.0,5327953920.0,1.457312768e+11,38.960,11.590,4.020,5100.0,29.0
16-10 13:48:53,47.394,9.986,42.530,0.0,0.0,0.091,52615663616.0,111063040.0,5327953920.0,1.43215632384e+11,38.960,11.590,4.020,4860.0,0.0
16-10 13:48:55,54.342,6.977,38.655,0.0,0.0,0.025,53909053440.0,111063040.0,5328519168.0,1.41921677312e+11,38.880,12.030,4.200,4650.0,0.0
16-10 13:48:57,58.024,4.150,37.736,0.0,0.0,0.090,54549602304.0,111071232.0,5328519168.0,1.41281120256e+11,38.880,12.030,4.200,5250.0,0.0
16-10 13:48:59,51.618,6.754,41.577,0.0,0.0,0.051,56190955520.0,111071232.0,5328519168.0,1.3963976704e+11,38.880,12.030,4.200,5580.0,0.0
16-10 13:49:01,49.671,6.958,43.293,0.0,0.0,0.077,58203234304.0,111071232.0,5328519168.0,1.37627488256e+11,39.610,12.630,4.440,6180.0,0.0
16-10 13:49:03,50.415,8.132,41.415,0.0,0.0,0.038,59899564032.0,111075328.0,5328818176.0,1.35930855424e+11,39.610,12.630,4.440,6499.0,80.0
16-10 13:49:05,62.502,4.075,33.398,0.0,0.0,0.026,61000966144.0,111075328.0,5328822272.0,1.34829449216e+11,40.760,13.310,4.700,6019.0,57.0
16-10 13:49:07,52.613,6.945,40.365,0.0,0.0,0.078,62606323712.0,111075328.0,5328822272.0,1.33224091648e+11,40.760,13.310,4.700,6000.0,0.0
16-10 13:49:09,53.181,6.672,40.018,0.0,0.0,0.129,64514584576.0,111083520.0,5328814080.0,1.31315830784e+11,40.760,13.310,4.700,5910.0,0.0
16-10 13:49:11,42.524,9.106,48.319,0.0,0.0,0.051,66617057280.0,111083520.0,5329264640.0,1.2921290752e+11,40.700,13.760,4.890,5700.0,0.0
16-10 13:49:13,65.513,4.425,30.024,0.0,0.0,0.038,67398254592.0,111083520.0,5329264640.0,1.28431710208e+11,40.700,13.760,4.890,5790.0,0.0
16-10 13:49:15,56.074,5.140,38.683,0.0,0.0,0.103,68948238336.0,111087616.0,5329264640.0,1.26881722368e+11,42.330,14.540,5.190,5460.0,0.0
16-10 13:49:17,52.718,6.376,40.817,0.0,0.0,0.090,70412619776.0,111087616.0,5329264640.0,1.25417340928e+11,42.330,14.540,5.190,5310.0,0.0
16-10 13:49:19,44.529,8.984,46.399,0.0,0.0,0.088,72240214016.0,111087616.0,5329268736.0,1.23589742592e+11,42.330,14.540,5.190,5640.0,0.0
16-10 13:49:21,63.983,5.598,30.394,0.0,0.0,0.026,74056892416.0,111087616.0,5329645568.0,1.2177268736e+11,42.940,15.130,5.440,5490.0,0.0
16-10 13:49:23,55.688,4.975,39.259,0.0,0.0,0.078,75010891776.0,111087616.0,5329645568.0,1.20818688e+11,42.940,15.130,5.440,5550.0,0.0
16-10 13:49:25,51.295,6.269,42.319,0.0,0.0,0.117,76674252800.0,111087616.0,5329645568.0,1.19155326976e+11,40.870,15.160,5.500,5820.0,90.0
16-10 13:49:27,43.629,8.353,47.941,0.0,0.0,0.077,78272745472.0,111095808.0,5329940480.0,1.175565312e+11,40.870,15.160,5.500,5430.0,180.0
16-10 13:49:29,61.055,6.706,32.201,0.0,0.0,0.038,79914582016.0,111095808.0,5329940480.0,1.15914694656e+11,40.870,15.160,5.500,5383.0,163.0
16-10 13:49:31,54.063,4.969,40.876,0.0,0.0,0.091,80847912960.0,111095808.0,5329940480.0,1.14981363712e+11,39.590,15.330,5.600,6390.0,270.0
16-10 13:49:33,51.921,5.885,42.090,0.0,0.0,0.103,82904813568.0,111104000.0,5329940480.0,1.12924454912e+11,39.590,15.330,5.600,6630.0,360.0
16-10 13:49:35,48.297,8.227,43.358,0.0,0.0,0.117,84541837312.0,111104000.0,5329940480.0,1.11287431168e+11,41.470,16.120,5.910,6618.0,417.0
16-10 13:49:37,49.367,8.381,42.201,0.0,0.0,0.051,86526406656.0,111104000.0,5330411520.0,1.09302390784e+11,41.470,16.120,5.910,5775.0,45.0
16-10 13:49:39,62.874,4.011,33.089,0.0,0.0,0.026,87971897344.0,111112192.0,5330403328.0,1.07856900096e+11,41.470,16.120,5.910,6588.0,534.0
16-10 13:49:41,52.841,5.512,41.595,0.0,0.0,0.052,89070530560.0,111112192.0,5330411520.0,1.06758258688e+11,42.710,16.800,6.190,7238.0,106.0
16-10 13:49:43,52.641,6.083,41.186,0.0,0.0,0.090,90820599808.0,111112192.0,5330411520.0,1.0500818944e+11,42.710,16.800,6.190,6428.0,208.0
16-10 13:49:45,43.945,8.233,47.732,0.0,0.0,0.090,93078974464.0,111120384.0,5330411520.0,1.02749806592e+11,42.820,17.250,6.390,6264.0,9262.0
16-10 13:49:47,66.363,4.266,29.333,0.0,0.0,0.039,94297206784.0,111120384.0,5330862080.0,1.01531123712e+11,42.820,17.250,6.390,5520.0,595.0
16-10 13:49:49,54.774,5.796,39.366,0.0,0.0,0.065,95600586752.0,111120384.0,5330862080.0,1.00227743744e+11,42.820,17.250,6.390,5640.0,632.0
16-10 13:49:51,54.936,7.095,37.892,0.0,0.0,0.077,97528131584.0,111120384.0,5330862080.0,98300198912.0,43.230,17.760,6.610,5340.0,27.0
16-10 13:49:53,44.599,8.708,46.628,0.0,0.0,0.065,99798118400.0,111120384.0,5330862080.0,96030212096.0,43.230,17.760,6.610,5700.0,0.0
16-10 13:49:55,62.636,4.462,32.863,0.0,0.0,0.039,1.01056278528e+11,111120384.0,5331165184.0,94771748864.0,43.230,17.760,6.610,5130.0,0.0
16-10 13:49:57,56.317,4.424,39.180,0.0,0.0,0.078,1.02348222464e+11,111124480.0,5331165184.0,93479800832.0,44.250,18.390,6.880,5160.0,0.0
16-10 13:49:59,55.083,5.682,39.157,0.0,0.0,0.077,1.0389897216e+11,111124480.0,5331165184.0,91929051136.0,44.250,18.390,6.880,6300.0,0.0
16-10 13:50:01,47.709,8.821,43.356,0.0,0.0,0.114,1.05898860544e+11,111124480.0,5331165184.0,89929162752.0,46.800,19.350,7.250,6660.0,0.0
16-10 13:50:03,49.338,6.661,43.963,0.0,0.0,0.038,1.07137286144e+11,111128576.0,5331783680.0,88690114560.0,46.800,19.350,7.250,6450.0,0.0
16-10 13:50:05,62.055,4.440,33.428,0.0,0.0,0.077,1.08571193344e+11,111128576.0,5331787776.0,87256203264.0,46.800,19.350,7.250,5940.0,0.0
16-10 13:50:07,54.689,5.794,39.427,0.0,0.0,0.090,1.10079766528e+11,111128576.0,5331787776.0,85747630080.0,44.330,19.300,7.300,5820.0,0.0
16-10 13:50:09,50.129,8.111,41.630,0.0,0.0,0.129,1.12377151488e+11,111136768.0,5331783680.0,83450241024.0,44.330,19.300,7.300,5730.0,0.0
16-10 13:50:11,47.888,7.837,44.237,0.0,0.0,0.038,1.14181709824e+11,111136768.0,5332164608.0,81645301760.0,41.020,19.020,7.270,5940.0,0.0
16-10 13:50:13,65.146,4.342,30.486,0.0,0.0,0.026,1.1555311616e+11,111136768.0,5332164608.0,80273895424.0,41.020,19.020,7.270,6300.0,0.0
16-10 13:50:15,55.526,5.526,38.846,0.0,0.0,0.102,1.16750475264e+11,111144960.0,5332156416.0,79076536320.0,41.020,19.020,7.270,5820.0,0.0
16-10 13:50:17,50.917,6.755,42.250,0.0,0.0,0.077,1.18396665856e+11,111144960.0,5332164608.0,77430337536.0,43.500,19.900,7.620,5490.0,0.0
16-10 13:50:19,46.537,8.798,44.563,0.0,0.0,0.102,1.20845729792e+11,111144960.0,5332508672.0,74980929536.0,43.500,19.900,7.620,5430.0,0.0
16-10 13:50:21,66.492,3.993,29.464,0.0,0.0,0.051,1.21922179072e+11,111149056.0,5332504576.0,73904480256.0,44.020,20.400,7.850,5640.0,0.0
16-10 13:50:23,55.415,6.196,38.299,0.0,0.0,0.090,1.23612676096e+11,111149056.0,5332508672.0,72213979136.0,44.020,20.400,7.850,5610.0,0.0
16-10 13:50:25,52.194,6.402,41.288,0.0,0.0,0.116,1.25194371072e+11,111149056.0,5332508672.0,70632284160.0,44.020,20.400,7.850,5490.0,0.0
16-10 13:50:27,45.349,8.586,45.974,0.0,0.0,0.091,1.28530608128e+11,111153152.0,5333274624.0,67295277056.0,42.660,20.510,7.950,5610.0,0.0
16-10 13:50:29,55.343,6.345,38.223,0.038,0.0,0.051,1.28355147776e+11,111153152.0,5333061632.0,67470950400.0,42.660,20.510,7.950,6120.0,0.0
16-10 13:50:31,47.670,6.257,46.007,0.0,0.0,0.066,1.29922994176e+11,111153152.0,5333061632.0,65903104000.0,43.890,21.140,8.220,5640.0,0.0
16-10 13:50:33,50.032,6.333,43.557,0.0,0.0,0.078,1.314916352e+11,111161344.0,5333053440.0,64334462976.0,43.890,21.140,8.220,5940.0,0.0
16-10 13:50:35,50.524,7.398,41.937,0.0,0.0,0.141,1.33197156352e+11,111161344.0,5333061632.0,62628933632.0,43.890,21.140,8.220,6270.0,0.0
16-10 13:50:37,44.097,9.930,45.869,0.0,0.0,0.104,1.35627620352e+11,111161344.0,5333061632.0,60198469632.0,42.290,21.180,8.310,5760.0,0.0
16-10 13:50:39,48.487,7.463,43.986,0.0,0.0,0.064,1.37168388096e+11,111161344.0,5333434368.0,58657329152.0,42.290,21.180,8.310,5220.0,0.0
16-10 13:50:41,55.541,4.106,40.288,0.0,0.0,0.064,1.38433388544e+11,111161344.0,5333434368.0,57392328704.0,44.110,21.910,8.610,5910.0,0.0
16-10 13:50:43,53.538,5.725,40.698,0.0,0.0,0.039,1.39619295232e+11,111161344.0,5333434368.0,56206422016.0,44.110,21.910,8.610,4890.0,0.0
16-10 13:50:45,52.411,6.382,41.102,0.0,0.0,0.104,1.41490921472e+11,111169536.0,5333430272.0,54334791680.0,44.110,21.910,8.610,5100.0,0.0
16-10 13:50:47,43.581,8.166,48.163,0.0,0.0,0.090,1.43338602496e+11,111169536.0,5333782528.0,52486758400.0,44.020,22.260,8.800,5580.0,0.0
16-10 13:50:49,59.067,5.355,35.553,0.0,0.0,0.026,1.4479034368e+11,111169536.0,5333782528.0,51035017216.0,44.020,22.260,8.800,6060.0,0.0
16-10 13:50:51,51.419,4.600,43.903,0.0,0.0,0.078,1.45956831232e+11,111177728.0,5333778432.0,49868525568.0,44.980,22.820,9.050,6330.0,0.0
16-10 13:50:53,56.467,6.583,36.860,0.0,0.0,0.091,1.47675725824e+11,111177728.0,5333782528.0,48149626880.0,44.980,22.820,9.050,5580.0,0.0
16-10 13:50:55,47.542,8.011,44.320,0.0,0.0,0.127,1.49727133696e+11,111177728.0,5333782528.0,46098219008.0,44.980,22.820,9.050,5910.0,0.0
16-10 13:50:57,63.427,5.721,30.801,0.0,0.0,0.051,1.51231614976e+11,111185920.0,5334228992.0,44593283072.0,44.740,23.140,9.230,6150.0,0.0
16-10 13:50:59,55.053,4.796,40.075,0.0,0.0,0.077,1.52754499584e+11,111185920.0,5334237184.0,43070390272.0,44.740,23.140,9.230,5640.0,0.0
16-10 13:51:01,53.682,5.142,41.124,0.0,0.0,0.052,1.54156695552e+11,111185920.0,5334237184.0,41668194304.0,45.330,23.620,9.460,4890.0,0.0
16-10 13:51:03,48.858,7.745,43.268,0.0,0.0,0.129,1.56125077504e+11,111194112.0,5334228992.0,39699812352.0,45.330,23.620,9.460,5400.0,0.0
16-10 13:51:05,48.923,6.145,44.906,0.0,0.0,0.025,1.57467590656e+11,111194112.0,5334634496.0,38356893696.0,45.330,23.620,9.460,5670.0,33.0
16-10 13:51:07,61.298,3.755,34.895,0.0,0.0,0.052,1.58942138368e+11,111194112.0,5334634496.0,36882345984.0,46.980,24.320,9.760,6600.0,0.0
16-10 13:51:09,55.558,6.224,38.140,0.0,0.0,0.077,1.6015005696e+11,111202304.0,5334630400.0,35674423296.0,46.980,24.320,9.760,6690.0,0.0
16-10 13:51:11,49.827,7.674,42.384,0.0,0.0,0.115,1.62305302528e+11,111202304.0,5334634496.0,33519173632.0,47.940,24.900,10.030,6300.0,0.0
16-10 13:51:13,47.945,7.147,44.895,0.0,0.0,0.013,1.63939577856e+11,111202304.0,5335212032.0,31884320768.0,47.940,24.900,10.030,6180.0,0.0
16-10 13:51:15,60.252,4.406,35.290,0.0,0.0,0.051,1.65478780928e+11,111210496.0,5335207936.0,30345113600.0,47.940,24.900,10.030,6600.0,0.0
16-10 13:51:17,51.856,4.732,43.333,0.0,0.0,0.078,1.66982561792e+11,111210496.0,5335216128.0,28841324544.0,48.830,25.470,10.290,6450.0,0.0
16-10 13:51:19,52.825,6.079,41.018,0.0,0.0,0.078,1.68415031296e+11,111210496.0,5335216128.0,27408855040.0,48.830,25.470,10.290,6150.0,0.0
16-10 13:51:21,45.190,8.423,46.296,0.0,0.0,0.090,1.70874331136e+11,111218688.0,5335552000.0,24949211136.0,49.160,25.920,10.520,5580.0,0.0
16-10 13:51:23,61.188,4.214,34.573,0.0,0.0,0.025,1.71843403776e+11,111218688.0,5335560192.0,23980130304.0,49.160,25.920,10.520,4440.0,0.0
16-10 13:51:25,55.686,5.517,38.746,0.0,0.0,0.052,1.73396180992e+11,111218688.0,5335560192.0,22427353088.0,49.160,25.920,10.520,5250.0,0.0
16-10 13:51:27,50.699,5.929,43.281,0.0,0.0,0.091,1.7499963392e+11,111226880.0,5335560192.0,20823891968.0,49.310,26.340,10.740,8220.0,0.0
16-10 13:51:29,45.607,7.544,46.797,0.0,0.0,0.052,1.76519532544e+11,111226880.0,5335560192.0,19303993344.0,49.310,26.340,10.740,15210.0,27.0
16-10 13:51:31,52.300,7.021,40.641,0.0,0.0,0.038,1.78320867328e+11,111226880.0,5335715840.0,17502502912.0,49.290,26.720,10.940,19920.0,0.0
16-10 13:51:33,60.630,4.514,34.830,0.0,0.0,0.026,1.7973817344e+11,111230976.0,5335711744.0,16085196800.0,49.290,26.720,10.940,20610.0,0.0
16-10 13:51:35,54.412,6.494,39.015,0.0,0.0,0.079,1.81277147136e+11,111230976.0,5335715840.0,14546219008.0,49.290,26.720,10.940,20730.0,0.0
16-10 13:51:37,52.434,7.359,40.143,0.0,0.0,0.064,1.8265391104e+11,111230976.0,5335715840.0,13169455104.0,49.020,27.040,11.130,20190.0,0.0
16-10 13:51:39,45.628,9.151,45.170,0.0,0.0,0.051,1.85452621824e+11,111230976.0,5336129536.0,10370330624.0,49.020,27.040,11.130,19320.0,0.0
16-10 13:51:41,66.697,4.348,28.903,0.0,0.0,0.052,1.86288992256e+11,111230976.0,5336129536.0,9533960192.0,49.500,27.500,11.370,19140.0,0.0
16-10 13:51:43,56.643,5.208,38.072,0.0,0.0,0.078,1.87753517056e+11,111230976.0,5336129536.0,8069435392.0,49.500,27.500,11.370,18540.0,0.0
16-10 13:51:45,52.620,6.406,40.871,0.0,0.0,0.102,1.89186015232e+11,111235072.0,5336129536.0,6636933120.0,49.500,27.500,11.370,14850.0,0.0
16-10 13:51:47,47.253,7.758,44.858,0.0,0.0,0.130,1.90700568576e+11,111235072.0,5336129536.0,5122379776.0,48.180,27.590,11.480,9210.0,0.0
16-10 13:51:49,55.739,5.936,38.300,0.0,0.0,0.026,1.92265248768e+11,111235072.0,5336457216.0,3557371904.0,48.180,27.590,11.480,5160.0,0.0
16-10 13:51:51,56.574,5.176,38.171,0.0,0.0,0.078,1.93456623616e+11,111243264.0,5336449024.0,2365997056.0,48.410,27.980,11.690,4710.0,0.0
16-10 13:51:53,53.039,6.751,40.106,0.0,0.0,0.103,1.94878390272e+11,111243264.0,5336457216.0,944222208.0,48.410,27.980,11.690,5190.0,0.0
16-10 13:51:55,51.754,8.331,39.812,0.0,0.0,0.103,1.96749676544e+11,111202304.0,1313701888.0,3095732224.0,48.410,27.980,11.690,5790.0,0.0
16-10 13:51:57,47.887,8.465,43.623,0.0,0.0,0.025,1.98197067776e+11,111210496.0,1313689600.0,1648345088.0,48.370,28.310,11.890,6090.0,0.0
16-10 13:51:59,61.687,4.497,33.816,0.0,0.0,0.0,1.99712067584e+11,111210496.0,775397376.0,671637504.0,48.370,28.310,11.890,6180.0,0.0
16-10 13:52:01,47.946,7.417,41.825,2.630,0.0,0.182,2.00641929216e+11,6107136.0,53936128.0,568340480.0,49.300,28.840,12.150,9330.0,0.0
16-10 13:52:03,30.140,9.678,52.225,7.632,0.0,0.325,2.006836224e+11,3473408.0,48279552.0,534937600.0,49.300,28.840,12.150,2550.0,0.0
16-10 13:52:05,32.312,6.012,57.145,4.367,0.0,0.165,2.0067506176e+11,2936832.0,64405504.0,527908864.0,49.300,28.840,12.150,6180.0,0.0
16-10 13:52:07,21.645,7.261,66.123,4.769,0.0,0.202,2.00671576064e+11,2027520.0,63598592.0,533110784.0,50.880,29.510,12.450,6060.0,0.0
16-10 13:52:09,5.793,3.669,69.188,21.086,0.0,0.264,2.00726953984e+11,1421312.0,37892096.0,504045568.0,50.880,29.510,12.450,5940.0,0.0
16-10 13:52:11,14.291,5.441,67.895,12.044,0.0,0.328,2.00691093504e+11,1212416.0,55513088.0,522493952.0,47.450,29.150,12.430,6540.0,0.0
16-10 13:52:13,6.415,4.411,83.604,5.444,0.0,0.126,1.76611999744e+11,577536.0,27381760.0,24630353920.0,47.450,29.150,12.430,6600.0,0.0
16-10 13:52:15,0.0,2.513,97.487,0.0,0.0,0.0,1.3018124288e+11,585728.0,27455488.0,71061028864.0,47.450,29.150,12.430,7560.0,0.0
16-10 13:52:17,0.0,2.525,97.475,0.0,0.0,0.0,85531152384.0,589824.0,27516928.0,1.15711053824e+11,43.730,28.680,12.370,8070.0,27.0
16-10 13:52:19,0.0,2.501,97.499,0.0,0.0,0.0,44044603392.0,589824.0,27516928.0,1.57197602816e+11,43.730,28.680,12.370,7830.0,0.0
16-10 13:52:21,0.0,2.513,97.487,0.0,0.0,0.0,7481020416.0,598016.0,27811840.0,1.93760882688e+11,40.310,28.220,12.310,7500.0,0.0
16-10 13:52:23,0.012,0.962,98.776,0.237,0.0,0.012,1015214080.0,737280.0,32055296.0,2.00222306304e+11,40.310,28.220,12.310,7410.0,0.0
16-10 13:52:25,0.0,0.0,99.987,0.013,0.0,0.0,1013547008.0,745472.0,33583104.0,2.00222437376e+11,40.310,28.220,12.310,7680.0,0.0
16-10 13:52:27,0.0,0.025,99.975,0.0,0.0,0.0,1013387264.0,753664.0,33566720.0,2.00222605312e+11,37.080,27.750,12.240,8100.0,0.0
16-10 13:52:29,0.0,0.025,99.963,0.013,0.0,0.0,1012903936.0,1896448.0,35512320.0,2.00220000256e+11,37.080,27.750,12.240,8458.0,114.0
16-10 13:52:31,0.0,0.0,100.0,0.0,0.0,0.0,1012850688.0,1896448.0,35512320.0,2.00220053504e+11,34.110,27.290,12.170,7950.0,0.0
16-10 13:52:33,0.0,0.013,99.987,0.0,0.0,0.0,1012850688.0,1904640.0,35504128.0,2.00220053504e+11,34.110,27.290,12.170,7890.0,0.0
16-10 13:52:35,0.0,0.025,99.975,0.0,0.0,0.0,1012781056.0,2052096.0,35553280.0,2.00219926528e+11,34.110,27.290,12.170,7983.0,66.0
16-10 13:52:37,0.0,0.013,99.987,0.0,0.0,0.0,1012776960.0,2052096.0,35553280.0,2.00219930624e+11,31.380,26.840,12.110,7170.0,0.0
16-10 13:52:39,0.0,0.013,99.987,0.0,0.0,0.0,1012649984.0,2060288.0,35545088.0,2.002200576e+11,31.380,26.840,12.110,6870.0,0.0
