"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 2_256_ps_fake.csv 2 2000",,,,"Date:","16 Oct 2018 18:13:35 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 18:14:23,9.274,2.416,88.260,0.0,0.0,0.050,3133833216.0,31805440.0,504430592.0,1.97600243712e+11,5.990,2.650,1.300,104064.0,233033090.500
16-10 18:14:25,56.668,5.245,37.987,0.0,0.0,0.100,2901020672.0,31813632.0,504430592.0,1.97833048064e+11,5.990,2.650,1.300,123864276.500,49657.500
16-10 18:14:27,5.753,0.075,94.172,0.0,0.0,0.0,2344521728.0,31813632.0,504434688.0,1.98389542912e+11,5.990,2.650,1.300,3257107.0,2883.0
16-10 18:14:29,2.363,1.100,96.524,0.0,0.0,0.013,2591379456.0,31821824.0,504434688.0,1.98142676992e+11,5.510,2.600,1.290,713583.0,62722809.500
16-10 18:14:31,30.227,4.384,65.326,0.0,0.0,0.062,3124379648.0,31821824.0,504614912.0,1.97609496576e+11,5.510,2.600,1.290,35059.0,170310971.500
16-10 18:14:33,37.267,4.971,57.600,0.012,0.0,0.150,2791587840.0,31821824.0,504614912.0,1.97942288384e+11,5.390,2.630,1.310,125722422.0,32822.500
16-10 18:14:35,2.063,0.075,97.849,0.013,0.0,0.0,2361999360.0,31830016.0,504606720.0,1.98371876864e+11,5.390,2.630,1.310,2043682.0,2421.0
16-10 18:14:37,9.957,2.612,87.318,0.0,0.0,0.113,3075440640.0,31830016.0,504795136.0,1.97658247168e+11,5.390,2.630,1.310,84934.500,233033006.0
16-10 18:14:39,57.456,12.957,29.499,0.0,0.0,0.088,2806132736.0,31830016.0,504795136.0,1.97927555072e+11,8.560,3.330,1.540,122635066.0,24064.500
16-10 18:14:41,4.803,0.100,95.084,0.0,0.0,0.013,2379763712.0,31838208.0,504786944.0,1.98353924096e+11,8.560,3.330,1.540,4487160.500,1947.0
16-10 18:14:43,4.787,1.587,93.551,0.0,0.0,0.075,2707890176.0,31838208.0,504795136.0,1.9802578944e+11,8.600,3.420,1.580,716376.0,127782284.500
16-10 18:14:45,41.620,4.782,53.561,0.0,0.0,0.038,3337523200.0,31838208.0,504975360.0,1.97395976192e+11,8.600,3.420,1.580,16540.500,105252297.0
16-10 18:14:47,24.061,2.258,73.531,0.0,0.0,0.150,2636464128.0,31846400.0,504967168.0,1.98097035264e+11,8.600,3.420,1.580,127113298.500,21799.500
16-10 18:14:49,0.763,0.025,99.212,0.0,0.0,0.0,2378711040.0,31846400.0,504975360.0,1.9835478016e+11,7.910,3.370,1.570,657318.500,924.0
16-10 18:14:51,18.108,4.505,77.274,0.0,0.0,0.113,4330606592.0,31846400.0,505159680.0,1.96402700288e+11,7.910,3.370,1.570,86510.500,233033024.500
16-10 18:14:53,50.312,3.655,45.921,0.0,0.0,0.112,2835050496.0,31854592.0,505151488.0,1.97898256384e+11,7.670,3.390,1.590,123872274.0,22468.500
16-10 18:14:55,3.427,0.075,96.498,0.0,0.0,0.0,2400894976.0,31854592.0,505159680.0,1.98332403712e+11,7.670,3.390,1.590,3254696.0,2361.0
16-10 18:14:57,6.712,1.937,91.276,0.0,0.0,0.075,2866397184.0,31854592.0,505159680.0,1.97866901504e+11,7.670,3.390,1.590,716199.0,127782616.500
16-10 18:14:59,49.358,5.461,45.107,0.0,0.0,0.075,3206070272.0,31862784.0,505335808.0,1.97527044096e+11,7.300,3.390,1.600,32930392.0,105262097.0
16-10 18:15:01,15.266,1.004,83.668,0.013,0.0,0.050,2675802112.0,31862784.0,505339904.0,1.9805730816e+11,7.300,3.390,1.600,94193993.500,17569.0
16-10 18:15:03,0.413,0.025,99.562,0.0,0.0,0.0,2422419456.0,31862784.0,505339904.0,1.98310690816e+11,6.720,3.330,1.590,651962.500,891.0
16-10 18:15:05,9.865,2.638,87.359,0.013,0.0,0.125,3075891200.0,31870976.0,505511936.0,1.97657038848e+11,6.720,3.330,1.590,80279.500,233032952.0
16-10 18:15:07,57.567,7.605,34.691,0.0,0.0,0.138,3002150912.0,31870976.0,505520128.0,1.97730770944e+11,6.720,3.330,1.590,123869460.500,53801.0
16-10 18:15:09,5.016,0.100,94.872,0.0,0.0,0.013,2449199104.0,31870976.0,505520128.0,1.98283722752e+11,6.340,3.310,1.590,3251932.0,1856.0
16-10 18:15:11,5.621,1.753,92.564,0.0,0.0,0.063,2843541504.0,31879168.0,505511936.0,1.97889380352e+11,6.340,3.310,1.590,725845.0,127781698.0
16-10 18:15:13,46.658,5.266,48.038,0.0,0.0,0.038,3512082432.0,31879168.0,505704448.0,1.97220646912e+11,9.510,4.020,1.830,15130.0,105252321.500
16-10 18:15:15,18.493,0.927,80.493,0.0,0.0,0.088,2707374080.0,31879168.0,505704448.0,1.98025355264e+11,9.510,4.020,1.830,127122445.500,30501.0
16-10 18:15:17,0.412,0.037,99.550,0.0,0.0,0.0,2453688320.0,31887360.0,505696256.0,1.98279041024e+11,9.510,4.020,1.830,651841.500,990.0
16-10 18:15:19,9.015,2.269,88.666,0.0,0.0,0.050,3223805952.0,31887360.0,505884672.0,1.97508734976e+11,9.310,4.070,1.860,78438.0,233033133.500
16-10 18:15:21,56.090,5.648,38.175,0.0,0.0,0.087,3344146432.0,31887360.0,505884672.0,1.97388394496e+11,9.310,4.070,1.860,122627273.500,26326.500
16-10 18:15:23,6.264,0.863,92.848,0.013,0.0,0.013,2458763264.0,31895552.0,505876480.0,1.98273777664e+11,8.570,4.0,1.850,4493216.500,2112.0
16-10 18:15:25,3.688,1.138,95.149,0.0,0.0,0.025,2782720000.0,31895552.0,505888768.0,1.9794980864e+11,8.570,4.0,1.850,710948.0,127781738.0
16-10 18:15:27,33.759,4.959,61.220,0.0,0.0,0.063,3371368448.0,31895552.0,506073088.0,1.97360975872e+11,8.570,4.0,1.850,11836.0,105252321.500
16-10 18:15:29,33.946,1.688,64.279,0.0,0.0,0.088,2718289920.0,31903744.0,506064896.0,1.980140544e+11,8.760,4.120,1.900,125722490.500,29666.0
16-10 18:15:31,1.387,0.087,98.525,0.0,0.0,0.0,2464362496.0,31903744.0,506073088.0,1.98267973632e+11,8.760,4.120,1.900,2040739.500,2235.0
16-10 18:15:33,8.943,2.614,88.380,0.0,0.0,0.063,3143790592.0,31903744.0,506253312.0,1.97588365312e+11,8.300,4.100,1.910,75870.0,206781202.0
16-10 18:15:35,55.051,6.102,38.735,0.0,0.0,0.113,3402031104.0,31903744.0,506253312.0,1.973301248e+11,8.300,4.100,1.910,122626295.500,26278107.500
16-10 18:15:37,7.624,0.638,91.713,0.013,0.0,0.013,2471243776.0,31911936.0,506253312.0,1.98260903936e+11,8.300,4.100,1.910,4496720.0,2211.0
16-10 18:15:39,2.753,1.089,96.158,0.0,0.0,0.0,2779123712.0,31911936.0,506253312.0,1.97953024e+11,7.630,4.030,1.890,733703.0,99531679.500
16-10 18:15:41,30.050,5.890,63.997,0.0,0.0,0.063,3337433088.0,31911936.0,506437632.0,1.97394530304e+11,7.630,4.030,1.890,17836.0,133502331.500
16-10 18:15:43,37.664,1.874,60.387,0.0,0.0,0.075,2913853440.0,31911936.0,506437632.0,1.97818109952e+11,7.340,4.030,1.910,123867317.500,28184.500
16-10 18:15:45,1.612,0.150,98.225,0.0,0.0,0.012,2486456320.0,31920128.0,506437632.0,1.9824549888e+11,7.340,4.030,1.910,3894021.500,3081.0
16-10 18:15:47,9.219,2.702,88.004,0.0,0.0,0.075,3310624768.0,31920128.0,506617856.0,1.97421150208e+11,7.340,4.030,1.910,85764.0,233033165.500
16-10 18:15:49,55.710,12.545,31.607,0.013,0.0,0.125,3187216384.0,31920128.0,506617856.0,1.97544558592e+11,10.280,4.690,2.130,119219012.0,65051.0
16-10 18:15:51,6.515,0.538,92.935,0.0,0.0,0.013,2493128704.0,31928320.0,506617856.0,1.9823863808e+11,10.280,4.690,2.130,7901554.500,3213.0
16-10 18:15:53,4.535,1.328,94.087,0.0,0.0,0.050,2822975488.0,31928320.0,506617856.0,1.97908791296e+11,9.940,4.710,2.150,731614.0,127781787.500
16-10 18:15:55,40.142,5.369,54.426,0.0,0.0,0.062,3465965568.0,31928320.0,506798080.0,1.97265620992e+11,9.940,4.710,2.150,13510.0,105252288.500
16-10 18:15:57,26.899,1.939,71.037,0.013,0.0,0.113,2757799936.0,31936512.0,506798080.0,1.97973778432e+11,9.940,4.710,2.150,125723043.500,27362.500
16-10 18:15:59,1.025,0.062,98.913,0.0,0.0,0.0,2504536064.0,31936512.0,506798080.0,1.98227042304e+11,9.140,4.640,2.140,2041833.500,1518.0
16-10 18:16:01,16.263,4.342,79.320,0.0,0.0,0.075,4441485312.0,31944704.0,506982400.0,1.96289900544e+11,9.140,4.640,2.140,102289.500,233086125.500
16-10 18:16:03,51.567,4.238,44.070,0.0,0.0,0.125,2950062080.0,31952896.0,506982400.0,1.97781315584e+11,8.730,4.630,2.150,123870764.0,29658.0
16-10 18:16:05,3.884,0.287,95.829,0.0,0.0,0.0,2514456576.0,31952896.0,506982400.0,1.98216921088e+11,8.730,4.630,2.150,3252272.0,1920.0
16-10 18:16:07,8.214,1.913,89.761,0.0,0.0,0.113,3088297984.0,31952896.0,507166720.0,1.9764289536e+11,8.730,4.630,2.150,727040.500,127782168.500
16-10 18:16:09,53.226,5.424,41.275,0.0,0.0,0.075,3236315136.0,31961088.0,507158528.0,1.97494878208e+11,11.390,5.250,2.370,70268938.500,105271370.500
16-10 18:16:11,10.883,0.801,88.266,0.0,0.0,0.050,2528284672.0,31961088.0,507166720.0,1.9820290048e+11,11.390,5.250,2.370,56862106.500,15426.0
16-10 18:16:13,0.0,0.025,99.975,0.0,0.0,0.0,2526162944.0,31961088.0,507166720.0,1.98205022208e+11,10.480,5.160,2.350,653656.0,396.0
16-10 18:16:15,18.867,4.285,76.773,0.0,0.0,0.075,3307192320.0,31969280.0,507342848.0,1.97423808512e+11,10.480,5.160,2.350,93292.0,233033322.0
16-10 18:16:17,49.246,9.457,41.158,0.013,0.0,0.126,2939248640.0,31969280.0,507351040.0,1.97791744e+11,10.480,5.160,2.350,123870321.500,26522.0
16-10 18:16:19,3.651,0.150,96.199,0.0,0.0,0.0,2517676032.0,31969280.0,507351040.0,1.98213316608e+11,9.800,5.110,2.350,3252047.0,2400.0
16-10 18:16:21,7.349,1.953,90.623,0.0,0.0,0.075,3051573248.0,31977472.0,507342848.0,1.97679419392e+11,9.800,5.110,2.350,712760.500,127781954.500
16-10 18:16:23,52.085,5.172,42.680,0.0,0.0,0.063,3221200896.0,31977472.0,507543552.0,1.9750959104e+11,13.260,5.900,2.620,62506828.0,105264841.0
16-10 18:16:25,12.101,0.413,87.398,0.0,0.0,0.088,2516041728.0,31977472.0,507543552.0,1.98214750208e+11,13.260,5.900,2.620,64619154.0,13517.500
16-10 18:16:27,2.362,1.087,96.551,0.0,0.0,0.0,2724446208.0,31985664.0,507539456.0,1.98006341632e+11,13.260,5.900,2.620,714040.0,51352853.0
16-10 18:16:29,34.283,5.195,60.460,0.0,0.0,0.062,3408125952.0,31985664.0,507731968.0,1.97322469376e+11,12.600,5.890,2.640,29521.0,181681224.500
16-10 18:16:31,33.713,1.428,64.734,0.0,0.0,0.125,2761068544.0,31985664.0,507731968.0,1.97969526784e+11,12.600,5.890,2.640,125723120.500,29399.500
16-10 18:16:33,1.275,0.050,98.675,0.0,0.0,0.0,2509758464.0,31993856.0,507727872.0,1.98220832768e+11,11.590,5.790,2.620,2045007.0,2355.0
16-10 18:16:35,9.043,2.405,88.464,0.0,0.0,0.088,3340328960.0,31993856.0,507916288.0,1.97390073856e+11,11.590,5.790,2.620,81536.0,233033332.500
16-10 18:16:37,56.590,5.996,37.264,0.0,0.0,0.150,3086348288.0,31993856.0,507916288.0,1.97644054528e+11,11.590,5.790,2.620,123868274.500,30132.0
16-10 18:16:39,6.302,0.388,93.297,0.013,0.0,0.0,2526707712.0,32002048.0,507908096.0,1.98203695104e+11,10.980,5.760,2.630,3257041.500,1419.0
16-10 18:16:41,5.737,1.979,92.246,0.0,0.0,0.038,2943733760.0,32002048.0,507916288.0,1.97786660864e+11,10.980,5.760,2.630,724276.0,127781320.500
16-10 18:16:43,46.168,5.263,48.556,0.0,0.0,0.013,3603324928.0,32002048.0,508100608.0,1.97126885376e+11,13.790,6.430,2.860,15253.500,105252396.0
16-10 18:16:45,19.123,1.212,79.565,0.0,0.0,0.100,2790526976.0,32010240.0,508096512.0,1.97939679232e+11,13.790,6.430,2.860,127110044.0,33137.500
16-10 18:16:47,0.638,0.050,99.312,0.0,0.0,0.0,2538631168.0,32010240.0,508100608.0,1.98191570944e+11,13.790,6.430,2.860,652693.0,924.0
16-10 18:16:49,18.522,4.116,77.249,0.0,0.0,0.113,4150587392.0,32010240.0,508289024.0,1.96579426304e+11,13.320,6.450,2.890,77823.0,233033041.500
16-10 18:16:51,49.887,4.960,45.015,0.025,0.0,0.113,2957864960.0,32018432.0,508284928.0,1.9777214464e+11,13.320,6.450,2.890,123869607.0,41105.0
16-10 18:16:53,4.189,0.338,95.461,0.013,0.0,0.0,2525507584.0,32018432.0,508289024.0,1.9820449792e+11,12.260,6.350,2.880,3251567.0,743.0
16-10 18:16:55,7.633,1.936,90.356,0.0,0.0,0.075,3061587968.0,32018432.0,508473344.0,1.97668233216e+11,12.260,6.350,2.880,713274.0,127781521.0
16-10 18:16:57,53.523,11.890,34.524,0.0,0.0,0.063,3323645952.0,32026624.0,508465152.0,1.97406175232e+11,12.260,6.350,2.880,43693980.500,105277524.500
16-10 18:16:59,11.421,1.415,87.076,0.0,0.0,0.088,2540318720.0,32026624.0,508473344.0,1.98189494272e+11,11.590,6.310,2.880,83432648.500,15670.0
16-10 18:17:01,0.0,0.025,99.975,0.0,0.0,0.0,2539347968.0,32026624.0,508473344.0,1.98190465024e+11,11.590,6.310,2.880,651876.0,957.0
16-10 18:17:03,19.343,4.298,76.246,0.0,0.0,0.112,3035635712.0,32034816.0,508661760.0,1.97693980672e+11,14.110,6.920,3.100,83218.500,233033149.500
16-10 18:17:05,49.555,3.873,46.472,0.013,0.0,0.088,2969841664.0,32034816.0,508665856.0,1.97759770624e+11,14.110,6.920,3.100,123868695.500,29572.0
16-10 18:17:07,3.764,0.200,96.023,0.013,0.0,0.0,2539900928.0,32034816.0,508665856.0,1.9818971136e+11,14.110,6.920,3.100,3251756.500,1895.500
16-10 18:17:09,8.164,2.234,89.527,0.0,0.0,0.075,3137589248.0,32043008.0,508846080.0,1.97591834624e+11,12.980,6.800,3.080,720227.500,127782491.0
16-10 18:17:11,52.953,12.960,34.024,0.0,0.0,0.062,3236945920.0,32043008.0,508850176.0,1.97492473856e+11,12.980,6.800,3.080,64669457.500,105275343.0
16-10 18:17:13,10.979,0.351,88.633,0.0,0.0,0.038,2543382528.0,32043008.0,508850176.0,1.98186037248e+11,12.020,6.700,3.070,62464818.0,14928.0
16-10 18:17:15,0.087,0.012,99.900,0.0,0.0,0.0,2539773952.0,32051200.0,508841984.0,1.98189645824e+11,12.020,6.700,3.070,651405.0,1068.0
16-10 18:17:17,28.904,5.164,65.856,0.0,0.0,0.075,3854839808.0,32051200.0,509038592.0,1.9687438336e+11,12.020,6.700,3.070,85758.0,233033185.500
16-10 18:17:19,41.280,2.851,55.795,0.0,0.0,0.075,2982592512.0,32051200.0,509038592.0,1.97746630656e+11,11.940,6.780,3.110,123869370.500,25553.500
16-10 18:17:21,2.076,0.063,97.862,0.0,0.0,0.0,2548072448.0,32059392.0,509034496.0,1.98181146624e+11,11.940,6.780,3.110,3894165.500,2873.0
16-10 18:17:23,8.821,2.230,88.823,0.0,0.0,0.125,3229736960.0,32059392.0,509227008.0,1.974992896e+11,11.380,6.750,3.120,75413.0,197581736.500
16-10 18:17:25,55.940,6.153,37.781,0.0,0.0,0.125,3125956608.0,32059392.0,509227008.0,1.97603069952e+11,11.380,6.750,3.120,122625191.0,35489627.500
16-10 18:17:27,6.938,0.200,92.862,0.0,0.0,0.0,2559668224.0,32067584.0,509218816.0,1.98169358336e+11,11.380,6.750,3.120,4497535.0,2943.0
16-10 18:17:29,4.490,1.388,94.071,0.0,0.0,0.050,2860810240.0,32067584.0,509227008.0,1.97868208128e+11,10.470,6.630,3.110,717830.0,127781676.0
16-10 18:17:31,39.967,5.548,54.422,0.0,0.0,0.063,3523670016.0,32067584.0,509415424.0,1.97205159936e+11,10.470,6.630,3.110,32875.0,105252321.500
16-10 18:17:33,26.083,1.290,72.514,0.0,0.0,0.113,2814930944.0,32075776.0,509415424.0,1.97913890816e+11,9.790,6.560,3.100,125730562.0,30314.0
16-10 18:17:35,0.838,0.025,99.137,0.0,0.0,0.0,2561605632.0,32075776.0,509415424.0,1.98167216128e+11,9.790,6.560,3.100,2049391.500,1359.0
16-10 18:17:37,9.407,2.355,88.162,0.0,0.0,0.075,3330981888.0,32075776.0,509603840.0,1.97397651456e+11,9.790,6.560,3.100,92655.0,233033368.500
16-10 18:17:39,55.517,12.699,31.647,0.0,0.0,0.138,3242803200.0,32083968.0,509603840.0,1.97485821952e+11,9.410,6.530,3.110,122638899.500,34067.0
16-10 18:17:41,6.831,0.138,93.031,0.0,0.0,0.0,2577022976.0,32083968.0,509603840.0,1.98151602176e+11,9.410,6.530,3.110,4504611.500,2454.0
16-10 18:17:43,4.774,1.391,93.784,0.0,0.0,0.050,2909757440.0,32083968.0,509603840.0,1.97818867712e+11,9.060,6.500,3.120,720313.0,127782177.0
16-10 18:17:45,40.217,5.241,54.517,0.0,0.0,0.025,3548487680.0,32092160.0,509784064.0,1.97179949056e+11,9.060,6.500,3.120,20017.0,105252321.500
16-10 18:17:47,25.226,1.997,72.638,0.0,0.0,0.138,2837757952.0,32092160.0,509792256.0,1.97890670592e+11,9.060,6.500,3.120,125726714.0,23801.0
16-10 18:17:49,0.825,0.050,99.125,0.0,0.0,0.0,2584793088.0,32092160.0,509792256.0,1.98143635456e+11,8.330,6.400,3.100,2040395.500,1986.0
16-10 18:17:51,18.630,4.044,77.225,0.0,0.0,0.100,4576460800.0,32100352.0,509976576.0,1.96151775232e+11,8.330,6.400,3.100,81424.500,233033197.0
16-10 18:17:53,49.812,3.588,46.499,0.0,0.0,0.100,3014103040.0,32100352.0,509984768.0,1.977141248e+11,7.980,6.360,3.110,123869743.0,21827.0
16-10 18:17:55,4.001,0.300,95.674,0.025,0.0,0.0,2586439680.0,32100352.0,509984768.0,1.9814178816e+11,7.980,6.360,3.110,3252389.0,1782.0
16-10 18:17:57,7.234,1.752,90.914,0.0,0.0,0.100,3074723840.0,32108544.0,509976576.0,1.97653504e+11,7.980,6.360,3.110,717614.0,127782101.500
16-10 18:17:59,51.096,5.862,42.966,0.0,0.0,0.075,3379027968.0,32108544.0,510169088.0,1.9734900736e+11,11.110,7.030,3.340,43700164.500,105260003.0
16-10 18:18:01,13.965,0.514,85.421,0.0,0.0,0.100,2838622208.0,32108544.0,510169088.0,1.9788941312e+11,11.110,7.030,3.340,83439769.0,15862.0
16-10 18:18:03,0.150,0.025,99.825,0.0,0.0,0.0,2586750976.0,32116736.0,510164992.0,1.98141280256e+11,10.220,6.910,3.330,669224.0,875.0
16-10 18:18:05,24.330,5.334,70.235,0.0,0.0,0.101,3901870080.0,32116736.0,510357504.0,1.9682596864e+11,10.220,6.910,3.330,92113.500,233033201.0
16-10 18:18:07,44.119,3.037,52.718,0.025,0.0,0.100,3009593344.0,32116736.0,510357504.0,1.97718245376e+11,10.220,6.910,3.330,123882166.0,25019.0
16-10 18:18:09,2.865,0.150,96.985,0.0,0.0,0.0,2584662016.0,32124928.0,510349312.0,1.98143176704e+11,9.400,6.800,3.310,3264364.0,1790.0
16-10 18:18:11,8.159,2.482,89.272,0.0,0.0,0.088,3172065280.0,32124928.0,510545920.0,1.97555576832e+11,9.400,6.800,3.310,719999.500,127781953.500
16-10 18:18:13,52.890,13.802,33.220,0.0,0.0,0.088,3371974656.0,32124928.0,510545920.0,1.97355667456e+11,13.050,7.600,3.590,100038435.500,105271509.0
16-10 18:18:15,10.034,0.475,89.466,0.0,0.0,0.025,2600534016.0,32133120.0,510537728.0,1.98127108096e+11,13.050,7.600,3.590,27092200.500,4593.0
16-10 18:18:17,2.298,0.812,96.877,0.0,0.0,0.012,2732675072.0,32133120.0,510545920.0,1.97994958848e+11,13.050,7.600,3.590,707792.0,43461327.500
16-10 18:18:19,26.531,4.099,69.295,0.0,0.0,0.075,3910000640.0,32133120.0,510738432.0,1.96817440768e+11,12.330,7.540,3.590,22081.0,189572566.500
16-10 18:18:21,40.580,2.777,56.480,0.0,0.0,0.163,3024285696.0,32141312.0,510734336.0,1.97703151616e+11,12.330,7.540,3.590,125721634.500,19562.0
16-10 18:18:23,2.401,0.163,97.424,0.013,0.0,0.0,2594058240.0,32141312.0,510738432.0,1.98133374976e+11,11.340,7.410,3.570,2043698.0,2301.0
16-10 18:18:25,9.072,2.970,87.871,0.0,0.0,0.088,3145748480.0,32141312.0,510926848.0,1.9758149632e+11,11.340,7.410,3.570,99139.500,233033198.500
16-10 18:18:27,56.926,6.200,36.736,0.0,0.0,0.138,3106611200.0,32149504.0,510926848.0,1.97620625408e+11,11.340,7.410,3.570,123866278.500,25451.0
16-10 18:18:29,5.717,0.275,93.983,0.025,0.0,0.0,2589491200.0,32149504.0,510926848.0,1.98137745408e+11,10.590,7.320,3.560,3256601.500,1848.0
16-10 18:18:31,5.528,1.551,92.859,0.0,0.0,0.063,2959745024.0,32153600.0,510922752.0,1.97767491584e+11,10.590,7.320,3.560,719908.0,127781950.500
16-10 18:18:33,48.643,5.216,46.091,0.0,0.0,0.050,3490418688.0,32161792.0,511111168.0,1.97236621312e+11,13.590,8.0,3.800,16690.0,105252321.500
16-10 18:18:35,17.361,1.001,81.551,0.0,0.0,0.088,2840399872.0,32161792.0,511119360.0,1.97886631936e+11,13.590,8.0,3.800,127111372.0,29741.500
16-10 18:18:37,0.238,0.050,99.712,0.0,0.0,0.0,2587504640.0,32161792.0,511119360.0,1.98139527168e+11,13.590,8.0,3.800,651751.0,825.0
16-10 18:18:39,18.508,4.056,77.336,0.0,0.0,0.100,4727828480.0,32169984.0,511299584.0,1.95999014912e+11,12.980,7.970,3.810,81103.0,233033266.500
16-10 18:18:41,49.656,4.685,45.547,0.0,0.0,0.113,3013181440.0,32169984.0,511303680.0,1.97713657856e+11,12.980,7.970,3.810,123915706.0,36137.0
16-10 18:18:43,3.652,0.063,96.285,0.0,0.0,0.0,2584408064.0,32169984.0,511303680.0,1.98142431232e+11,11.940,7.830,3.790,3252249.0,2058.0
16-10 18:18:45,7.830,1.917,90.190,0.0,0.0,0.063,3133505536.0,32178176.0,511492096.0,1.97593137152e+11,11.940,7.830,3.790,713470.0,127782645.500
16-10 18:18:47,51.625,5.789,42.448,0.0,0.0,0.138,3351982080.0,32178176.0,511492096.0,1.97374660608e+11,11.940,7.830,3.790,90972775.0,105282141.0
