"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4_64_ps_fake_1.csv 2 2000",,,,"Date:","16 Oct 2018 19:13:14 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 19:14:08,0.0,0.025,99.975,0.0,0.0,0.0,2464317440.0,37113856.0,1048023040.0,1.97720858624e+11,0.210,1.660,1.800,7134.0,431.500
16-10 19:14:10,0.0,0.013,99.987,0.0,0.0,0.0,2463539200.0,37122048.0,1048018944.0,1.97721632768e+11,0.200,1.630,1.790,7140.0,0.0
16-10 19:14:12,0.012,0.025,99.963,0.0,0.0,0.0,2463531008.0,37122048.0,1048027136.0,1.97721632768e+11,0.200,1.630,1.790,6510.0,0.0
16-10 19:14:14,0.0,0.013,99.987,0.0,0.0,0.0,2463260672.0,37122048.0,1048027136.0,1.97721903104e+11,0.200,1.630,1.790,7110.0,0.0
16-10 19:14:16,0.0,0.025,99.975,0.0,0.0,0.0,2463141888.0,37130240.0,1048018944.0,1.97722021888e+11,0.260,1.620,1.790,7380.0,101.0
16-10 19:14:18,0.0,0.013,99.987,0.0,0.0,0.0,2463006720.0,37130240.0,1048027136.0,1.97722148864e+11,0.260,1.620,1.790,7050.0,0.0
16-10 19:14:20,0.0,0.013,99.987,0.0,0.0,0.0,2462998528.0,37130240.0,1048027136.0,1.97722157056e+11,0.240,1.590,1.780,7080.0,0.0
16-10 19:14:22,0.0,0.013,99.987,0.0,0.0,0.0,2462998528.0,37138432.0,1048018944.0,1.97722157056e+11,0.240,1.590,1.780,6480.0,0.0
16-10 19:14:24,0.0,0.013,99.987,0.0,0.0,0.0,2462982144.0,37138432.0,1048027136.0,1.97722165248e+11,0.240,1.590,1.780,6420.0,0.0
16-10 19:14:26,0.0,0.013,99.987,0.0,0.0,0.0,2465062912.0,37138432.0,1048027136.0,1.9772008448e+11,0.220,1.560,1.770,6375.0,249.0
16-10 19:14:28,0.0,0.013,99.987,0.0,0.0,0.0,2464555008.0,37146624.0,1048018944.0,1.97720592384e+11,0.220,1.560,1.770,6196.0,232.0
16-10 19:14:30,0.0,0.013,99.987,0.0,0.0,0.0,2464292864.0,37146624.0,1048027136.0,1.97720846336e+11,0.200,1.540,1.760,6060.0,0.0
16-10 19:14:32,0.0,0.013,99.987,0.0,0.0,0.0,2464165888.0,37146624.0,1048027136.0,1.97720973312e+11,0.200,1.540,1.760,6000.0,21.0
16-10 19:14:34,0.0,0.013,99.987,0.0,0.0,0.0,2464038912.0,37154816.0,1048018944.0,1.97721100288e+11,0.200,1.540,1.760,6300.0,0.0
16-10 19:14:36,0.0,0.025,99.975,0.0,0.0,0.0,2463879168.0,37154816.0,1048027136.0,1.9772125184e+11,0.180,1.510,1.750,6330.0,0.0
16-10 19:14:38,0.0,0.013,99.987,0.0,0.0,0.0,2464759808.0,37154816.0,1048027136.0,1.977203712e+11,0.180,1.510,1.750,6885.500,1178.500
16-10 19:14:40,0.013,0.013,99.975,0.0,0.0,0.0,2464198656.0,37163008.0,1048018944.0,1.97720932352e+11,0.170,1.490,1.740,7660.0,2943.0
16-10 19:14:42,0.0,0.025,99.975,0.0,0.0,0.0,2463580160.0,37163008.0,1048027136.0,1.97721542656e+11,0.170,1.490,1.740,6810.0,0.0
16-10 19:14:44,0.0,0.013,99.987,0.0,0.0,0.0,2463563776.0,37163008.0,1048027136.0,1.9772155904e+11,0.170,1.490,1.740,6840.0,0.0
16-10 19:14:46,0.012,0.012,99.975,0.0,0.0,0.0,2463563776.0,37171200.0,1048018944.0,1.9772155904e+11,0.160,1.460,1.730,15570.0,54.0
16-10 19:14:48,0.0,0.013,99.987,0.0,0.0,0.0,2463547392.0,37171200.0,1048027136.0,1.97721567232e+11,0.160,1.460,1.730,23130.0,27.0
16-10 19:14:50,0.0,0.013,99.987,0.0,0.0,0.0,2463293440.0,37171200.0,1048027136.0,1.97721821184e+11,0.140,1.440,1.720,21240.0,0.0
16-10 19:14:52,0.0,0.013,99.987,0.0,0.0,0.0,2463293440.0,37179392.0,1048018944.0,1.97721821184e+11,0.140,1.440,1.720,4860.0,0.0
16-10 19:14:54,0.0,0.013,99.987,0.0,0.0,0.0,2463158272.0,37179392.0,1048027136.0,1.9772194816e+11,0.140,1.440,1.720,6090.0,27.0
16-10 19:14:56,0.0,0.013,99.987,0.0,0.0,0.0,2463031296.0,37179392.0,1048027136.0,1.97722075136e+11,0.130,1.410,1.710,6870.0,0.0
16-10 19:14:58,0.0,0.013,99.987,0.0,0.0,0.0,2463031296.0,37187584.0,1048018944.0,1.97722075136e+11,0.130,1.410,1.710,6510.0,0.0
16-10 19:15:00,0.0,0.013,99.987,0.0,0.0,0.0,2462904320.0,37187584.0,1048027136.0,1.9772219392e+11,0.120,1.390,1.700,6240.0,0.0
16-10 19:15:02,0.0,0.013,99.987,0.0,0.0,0.0,2462904320.0,37187584.0,1048027136.0,1.9772219392e+11,0.120,1.390,1.700,6210.0,0.0
16-10 19:15:04,0.0,0.0,100.0,0.0,0.0,0.0,2462904320.0,37195776.0,1048018944.0,1.9772219392e+11,0.120,1.390,1.700,6420.0,0.0
16-10 19:15:06,0.0,0.025,99.975,0.0,0.0,0.0,2462896128.0,37195776.0,1048027136.0,1.9772219392e+11,0.110,1.370,1.690,5850.0,0.0
16-10 19:15:08,0.0,0.013,99.987,0.0,0.0,0.0,2462896128.0,37195776.0,1048027136.0,1.9772219392e+11,0.110,1.370,1.690,5520.0,27.0
16-10 19:15:10,0.0,0.013,99.987,0.0,0.0,0.0,2462896128.0,37203968.0,1048018944.0,1.9772219392e+11,0.100,1.340,1.680,5531.0,173.0
16-10 19:15:12,0.0,0.025,99.975,0.0,0.0,0.0,2462887936.0,37203968.0,1048027136.0,1.9772219392e+11,0.100,1.340,1.680,5520.0,0.0
16-10 19:15:14,0.0,0.0,100.0,0.0,0.0,0.0,2462883840.0,37203968.0,1048031232.0,1.9772219392e+11,0.100,1.340,1.680,5460.0,0.0
16-10 19:15:16,0.0,0.025,99.975,0.0,0.0,0.0,2462748672.0,37212160.0,1048031232.0,1.97722320896e+11,0.090,1.320,1.670,6000.0,0.0
16-10 19:15:18,0.0,0.0,100.0,0.0,0.0,0.0,2462748672.0,37212160.0,1048031232.0,1.97722320896e+11,0.090,1.320,1.670,5940.0,0.0
16-10 19:15:20,0.0,0.013,99.987,0.0,0.0,0.0,2462703616.0,37212160.0,1048031232.0,1.97722365952e+11,0.090,1.300,1.660,5700.0,0.0
16-10 19:15:22,0.0,0.013,99.987,0.0,0.0,0.0,2462695424.0,37220352.0,1048031232.0,1.97722365952e+11,0.090,1.300,1.660,5040.0,0.0
16-10 19:15:24,0.0,0.013,99.987,0.0,0.0,0.0,2462695424.0,37220352.0,1048031232.0,1.97722365952e+11,0.090,1.300,1.660,5610.0,0.0
16-10 19:15:26,0.0,0.013,99.987,0.0,0.0,0.0,2462695424.0,37220352.0,1048031232.0,1.97722365952e+11,0.080,1.280,1.660,5700.0,0.0
16-10 19:15:28,0.0,0.013,99.987,0.0,0.0,0.0,2462695424.0,37228544.0,1048023040.0,1.97722365952e+11,0.080,1.280,1.660,5430.0,33.0
16-10 19:15:30,0.0,0.013,99.987,0.0,0.0,0.0,2462687232.0,37228544.0,1048031232.0,1.97722365952e+11,0.080,1.280,1.660,5670.0,0.0
16-10 19:15:32,0.0,0.013,99.987,0.0,0.0,0.0,2462687232.0,37228544.0,1048031232.0,1.97722365952e+11,0.070,1.250,1.650,5670.0,0.0
16-10 19:15:34,0.0,0.012,99.988,0.0,0.0,0.0,2462687232.0,37236736.0,1048023040.0,1.97722365952e+11,0.070,1.250,1.650,6570.0,0.0
16-10 19:15:36,0.0,0.013,99.987,0.0,0.0,0.0,2462679040.0,37236736.0,1048031232.0,1.97722365952e+11,0.070,1.230,1.640,6420.0,0.0
16-10 19:15:38,0.0,0.013,99.987,0.0,0.0,0.0,2462679040.0,37236736.0,1048031232.0,1.97722365952e+11,0.070,1.230,1.640,6270.0,0.0
16-10 19:15:40,0.0,0.013,99.987,0.0,0.0,0.0,2462679040.0,37244928.0,1048023040.0,1.97722365952e+11,0.070,1.230,1.640,6720.0,0.0
16-10 19:15:42,0.0,0.025,99.975,0.0,0.0,0.0,2462670848.0,37244928.0,1048031232.0,1.97722365952e+11,0.060,1.210,1.630,6150.0,0.0
16-10 19:15:44,0.0,0.013,99.987,0.0,0.0,0.0,2462670848.0,37244928.0,1048031232.0,1.97722365952e+11,0.060,1.210,1.630,6000.0,0.0
16-10 19:15:46,0.0,0.013,99.987,0.0,0.0,0.0,2462670848.0,37253120.0,1048023040.0,1.97722365952e+11,0.060,1.190,1.620,5910.0,0.0
16-10 19:15:48,0.0,0.013,99.987,0.0,0.0,0.0,2462662656.0,37253120.0,1048031232.0,1.97722365952e+11,0.060,1.190,1.620,6120.0,0.0
16-10 19:15:50,0.0,0.013,99.987,0.0,0.0,0.0,2462662656.0,37253120.0,1048031232.0,1.97722365952e+11,0.060,1.190,1.620,6390.0,0.0
16-10 19:15:52,0.0,0.013,99.987,0.0,0.0,0.0,2462662656.0,37261312.0,1048023040.0,1.97722365952e+11,0.050,1.170,1.610,6060.0,0.0
16-10 19:15:54,0.0,0.0,100.0,0.0,0.0,0.0,2462781440.0,37261312.0,1048031232.0,1.97722238976e+11,0.050,1.170,1.610,6840.0,0.0
16-10 19:15:56,0.0,0.025,99.975,0.0,0.0,0.0,2462781440.0,37261312.0,1048031232.0,1.97722238976e+11,0.050,1.150,1.600,7110.0,0.0
16-10 19:15:58,0.0,0.0,100.0,0.0,0.0,0.0,2462781440.0,37269504.0,1048023040.0,1.97722238976e+11,0.050,1.150,1.600,7710.0,0.0
16-10 19:16:00,0.0,0.013,99.987,0.0,0.0,0.0,2462773248.0,37269504.0,1048031232.0,1.97722238976e+11,0.050,1.150,1.600,7980.0,0.0
16-10 19:16:02,0.0,0.013,99.987,0.0,0.0,0.0,2462773248.0,37269504.0,1048031232.0,1.97722238976e+11,0.040,1.130,1.590,8940.0,0.0
16-10 19:16:04,0.0,0.013,99.987,0.0,0.0,0.0,2462773248.0,37277696.0,1048023040.0,1.97722238976e+11,0.040,1.130,1.590,9480.0,0.0
16-10 19:16:06,0.0,0.013,99.987,0.0,0.0,0.0,2462765056.0,37277696.0,1048031232.0,1.97722238976e+11,0.040,1.110,1.580,7800.0,0.0
16-10 19:16:08,0.0,0.013,99.987,0.0,0.0,0.0,2462765056.0,37277696.0,1048031232.0,1.97722238976e+11,0.040,1.110,1.580,7511.0,27.0
16-10 19:16:10,0.0,0.013,99.987,0.0,0.0,0.0,2462765056.0,37285888.0,1048023040.0,1.97722238976e+11,0.040,1.110,1.580,8610.0,173.0
16-10 19:16:12,0.0,0.025,99.975,0.0,0.0,0.0,2462756864.0,37285888.0,1048031232.0,1.97722238976e+11,0.040,1.100,1.580,9300.0,0.0
16-10 19:16:14,0.0,0.013,99.987,0.0,0.0,0.0,2462756864.0,37285888.0,1048031232.0,1.97722238976e+11,0.040,1.100,1.580,7620.0,0.0
16-10 19:16:16,0.0,0.013,99.975,0.013,0.0,0.0,2462756864.0,37294080.0,1048023040.0,1.97722238976e+11,0.110,1.090,1.570,6780.0,0.0
16-10 19:16:18,0.0,0.013,99.987,0.0,0.0,0.0,2462744576.0,37294080.0,1048035328.0,1.97722238976e+11,0.110,1.090,1.570,6630.0,0.0
16-10 19:16:20,0.0,0.013,99.987,0.0,0.0,0.0,2462744576.0,37294080.0,1048035328.0,1.97722238976e+11,0.110,1.090,1.570,7050.0,0.0
16-10 19:16:22,0.0,0.013,99.987,0.0,0.0,0.0,2462744576.0,37302272.0,1048027136.0,1.97722238976e+11,0.100,1.080,1.560,7230.0,0.0
16-10 19:16:24,0.0,0.013,99.987,0.0,0.0,0.0,2462736384.0,37302272.0,1048035328.0,1.97722238976e+11,0.100,1.080,1.560,6990.0,0.0
16-10 19:16:26,0.013,0.013,99.975,0.0,0.0,0.0,2462736384.0,37302272.0,1048035328.0,1.97722238976e+11,0.100,1.060,1.550,6090.0,0.0
16-10 19:16:28,0.0,0.013,99.987,0.0,0.0,0.0,2462736384.0,37310464.0,1048027136.0,1.97722238976e+11,0.100,1.060,1.550,6720.0,0.0
16-10 19:16:30,0.0,0.0,100.0,0.0,0.0,0.0,2462728192.0,37310464.0,1048035328.0,1.97722238976e+11,0.100,1.060,1.550,7980.0,0.0
16-10 19:16:32,0.0,0.025,99.975,0.0,0.0,0.0,2462728192.0,37310464.0,1048035328.0,1.97722238976e+11,0.090,1.040,1.550,7290.0,0.0
16-10 19:16:34,0.0,0.0,100.0,0.0,0.0,0.0,2462654464.0,37318656.0,1048027136.0,1.97722312704e+11,0.090,1.040,1.550,6870.0,0.0
16-10 19:16:36,0.0,0.025,99.975,0.0,0.0,0.0,2462519296.0,37318656.0,1048035328.0,1.9772243968e+11,0.080,1.020,1.540,6450.0,0.0
16-10 19:16:38,0.0,0.0,100.0,0.0,0.0,0.0,2462519296.0,37318656.0,1048035328.0,1.9772243968e+11,0.080,1.020,1.540,6660.0,0.0
16-10 19:16:40,0.0,0.013,99.987,0.0,0.0,0.0,2462519296.0,37326848.0,1048027136.0,1.9772243968e+11,0.080,1.020,1.540,6840.0,0.0
16-10 19:16:42,0.0,0.025,99.975,0.0,0.0,0.0,2462511104.0,37326848.0,1048035328.0,1.9772243968e+11,0.070,1.0,1.530,6660.0,0.0
16-10 19:16:44,0.0,0.013,99.987,0.0,0.0,0.0,2462511104.0,37326848.0,1048035328.0,1.9772243968e+11,0.070,1.0,1.530,6127.0,27.0
16-10 19:16:46,0.013,0.013,99.975,0.0,0.0,0.0,2462511104.0,37335040.0,1048027136.0,1.9772243968e+11,0.070,0.990,1.520,5880.0,0.0
16-10 19:16:48,0.0,0.013,99.987,0.0,0.0,0.0,2462502912.0,37335040.0,1048035328.0,1.9772243968e+11,0.070,0.990,1.520,5100.0,0.0
16-10 19:16:50,1.550,2.575,95.874,0.0,0.0,0.0,2548551680.0,37335040.0,1048035328.0,1.97636390912e+11,0.070,0.990,1.520,5443.0,175.0
16-10 19:16:52,2.426,0.088,97.487,0.0,0.0,0.0,2594148352.0,37343232.0,1048027136.0,1.9759079424e+11,0.140,0.990,1.520,6000.0,882.0
16-10 19:16:54,1.812,1.687,96.501,0.0,0.0,0.0,2776502272.0,37343232.0,1048035328.0,1.97408432128e+11,0.140,0.990,1.520,7255.500,1165.0
16-10 19:16:56,4.817,1.376,93.807,0.0,0.0,0.0,2948788224.0,37343232.0,1049575424.0,1.9723460608e+11,0.210,0.990,1.510,6033.0,359.0
16-10 19:16:58,23.063,2.943,73.843,0.0,0.0,0.151,3355811840.0,37351424.0,1049780224.0,1.96827369472e+11,0.210,0.990,1.510,677790.0,462345028.0
16-10 19:17:00,14.391,1.874,83.673,0.0,0.0,0.062,2989154304.0,37597184.0,1049739264.0,1.97193822208e+11,0.210,0.990,1.510,127849772.0,29168.500
16-10 19:17:02,34.362,3.612,61.751,0.0,0.0,0.276,3011203072.0,37597184.0,1050140672.0,1.97171372032e+11,1.640,1.270,1.600,127819516.0,462291347.500
16-10 19:17:04,33.112,3.906,62.494,0.238,0.0,0.250,3235266560.0,37609472.0,1050480640.0,1.96946956288e+11,1.640,1.270,1.600,125241570.500,462307624.0
16-10 19:17:06,31.645,3.511,64.769,0.0,0.0,0.075,3177205760.0,37609472.0,1050836992.0,1.97004660736e+11,2.550,1.470,1.660,4641460.0,462273596.0
16-10 19:17:08,21.052,3.081,75.692,0.0,0.0,0.175,3561426944.0,37609472.0,1051185152.0,1.96620091392e+11,2.550,1.470,1.660,128534734.500,445371373.500
16-10 19:17:10,32.161,2.877,64.749,0.0,0.0,0.214,3318489088.0,37617664.0,1051176960.0,1.96863029248e+11,2.550,1.470,1.660,128267459.500,273113363.500
16-10 19:17:12,30.999,3.883,64.956,0.0,0.0,0.162,3293626368.0,37617664.0,1051529216.0,1.96887539712e+11,3.380,1.660,1.730,128224483.500,254677034.500
16-10 19:17:14,32.381,3.044,64.423,0.0,0.0,0.151,3097018368.0,37617664.0,1051877376.0,1.97083799552e+11,3.380,1.660,1.730,127694149.500,413782541.500
16-10 19:17:16,34.285,3.195,62.344,0.0,0.0,0.176,3106410496.0,37625856.0,1052225536.0,1.97074051072e+11,7.120,2.460,1.990,127165640.500,462302828.500
16-10 19:17:18,32.681,7.389,59.742,0.0,0.0,0.188,3416616960.0,37634048.0,1052581888.0,1.96763480064e+11,7.120,2.460,1.990,69228732.0,462284207.500
16-10 19:17:20,25.157,3.696,70.997,0.0,0.0,0.150,3584233472.0,37634048.0,1052938240.0,1.965955072e+11,7.120,2.460,1.990,61935119.0,462285306.0
16-10 19:17:22,25.623,3.192,70.973,0.0,0.0,0.213,3429163008.0,37642240.0,1052930048.0,1.96750577664e+11,10.470,3.230,2.240,128297950.0,315341662.500
16-10 19:17:24,31.344,3.047,65.459,0.0,0.0,0.150,3276783616.0,37642240.0,1053294592.0,1.96902592512e+11,10.470,3.230,2.240,128183657.0,242727874.500
16-10 19:17:26,31.742,3.840,64.231,0.0,0.0,0.187,3089244160.0,37642240.0,1053646848.0,1.97089779712e+11,10.830,3.430,2.310,128330992.500,366560233.500
16-10 19:17:28,33.658,4.276,61.803,0.013,0.0,0.250,3082526720.0,37650432.0,1054007296.0,1.97096128512e+11,10.830,3.430,2.310,126555923.500,462304873.500
16-10 19:17:30,30.720,2.844,66.298,0.0,0.0,0.138,3238830080.0,37650432.0,1054363648.0,1.969394688e+11,10.830,3.430,2.310,7744206.0,462273464.0
16-10 19:17:32,19.320,2.297,78.195,0.0,0.0,0.188,3701927936.0,37650432.0,1054724096.0,1.96476010496e+11,10.690,3.520,2.340,123494175.500,457589342.0
16-10 19:17:34,30.647,3.156,66.072,0.0,0.0,0.125,3363328000.0,37658624.0,1054715904.0,1.96814610432e+11,10.690,3.520,2.340,128227041.0,258432532.0
16-10 19:17:36,29.226,3.168,67.468,0.0,0.0,0.138,3121422336.0,37658624.0,1055084544.0,1.97056147456e+11,10.550,3.610,2.380,128171380.0,219211191.0
16-10 19:17:38,35.409,7.380,56.973,0.0,0.0,0.238,3132276736.0,37658624.0,1055444992.0,1.97044932608e+11,10.550,3.610,2.380,127777229.500,451719911.500
16-10 19:17:40,32.896,3.380,63.547,0.0,0.0,0.177,3378708480.0,37666816.0,1055801344.0,1.9679813632e+11,10.550,3.610,2.380,125242990.0,462295743.0
16-10 19:17:42,25.516,3.320,71.039,0.0,0.0,0.126,3524481024.0,37666816.0,1056169984.0,1.96651995136e+11,10.270,3.670,2.400,4656076.0,462270933.0
16-10 19:17:44,23.272,3.086,73.466,0.0,0.0,0.176,3533271040.0,37670912.0,1056534528.0,1.9664283648e+11,10.270,3.670,2.400,128385450.500,383360959.500
16-10 19:17:46,31.493,3.467,64.889,0.0,0.0,0.150,3494993920.0,37679104.0,1056526336.0,1.966811136e+11,9.760,3.680,2.410,128232680.500,248998646.0
16-10 19:17:48,30.913,2.834,66.090,0.013,0.0,0.150,3135651840.0,37679104.0,1056899072.0,1.97040082944e+11,9.760,3.680,2.410,128221156.500,292269067.500
16-10 19:17:50,34.090,9.695,55.876,0.0,0.0,0.339,3169296384.0,37679104.0,1057263616.0,1.97006073856e+11,9.760,3.680,2.410,127903367.500,462299440.0
16-10 19:17:52,32.574,3.080,64.171,0.0,0.0,0.175,3430653952.0,37687296.0,1057628160.0,1.96744343552e+11,9.300,3.680,2.420,70073738.0,462283056.500
16-10 19:17:54,21.382,2.383,76.022,0.0,0.0,0.213,3453960192.0,37687296.0,1057996800.0,1.96720668672e+11,9.300,3.680,2.420,59703969.500,462277801.500
16-10 19:17:56,21.024,1.462,77.402,0.0,0.0,0.112,3144900608.0,37687296.0,1058394112.0,1.97029330944e+11,8.880,3.690,2.430,127860911.500,37201.500
16-10 19:17:58,0.688,0.200,98.511,0.601,0.0,0.0,2728009728.0,37695488.0,1058357248.0,1.97446250496e+11,8.880,3.690,2.430,8716.0,743.0
16-10 19:18:00,0.0,0.025,99.837,0.138,0.0,0.0,2704138240.0,37699584.0,1058365440.0,1.97470109696e+11,8.880,3.690,2.430,7995.0,264.0
16-10 19:18:02,0.0,0.013,99.987,0.0,0.0,0.0,2702032896.0,37699584.0,1058365440.0,1.9747221504e+11,8.170,3.630,2.420,7770.0,639.0
16-10 19:18:04,0.0,0.0,100.0,0.0,0.0,0.0,2699874304.0,37707776.0,1058357248.0,1.97474373632e+11,8.170,3.630,2.420,7860.0,260.0
16-10 19:18:06,0.025,0.075,99.900,0.0,0.0,0.0,2704195584.0,37707776.0,1058365440.0,1.9747004416e+11,7.510,3.570,2.400,26716.0,853.0
16-10 19:18:08,0.025,0.025,99.950,0.0,0.0,0.0,2702614528.0,37707776.0,1058365440.0,1.97471625216e+11,7.510,3.570,2.400,32100.0,550.0
16-10 19:18:10,0.013,0.038,99.950,0.0,0.0,0.0,2702082048.0,37715968.0,1058357248.0,1.97472157696e+11,7.510,3.570,2.400,24450.0,372.0
16-10 19:18:12,0.0,0.025,99.975,0.0,0.0,0.0,2699956224.0,37715968.0,1058365440.0,1.97474275328e+11,6.910,3.510,2.390,4965.0,199.0
16-10 19:18:14,0.012,0.012,99.975,0.0,0.0,0.0,2698014720.0,37715968.0,1058365440.0,1.97476216832e+11,6.910,3.510,2.390,6983.0,410.0
