"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4_256_ps_fake_1.csv 2 2000",,,,"Date:","16 Oct 2018 19:21:15 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 19:24:01,10.622,1.731,87.534,0.0,0.0,0.113,3761303552.0,38617088.0,1075249152.0,1.96395143168e+11,10.090,6.910,4.120,1272051.500,383331543.500
16-10 19:24:03,18.788,3.790,77.309,0.0,0.0,0.113,4225892352.0,38617088.0,1075613696.0,1.95930189824e+11,10.640,7.080,4.190,490968.0,315755599.500
16-10 19:24:05,49.167,10.465,40.318,0.0,0.0,0.050,3785048064.0,38617088.0,1075617792.0,1.96371030016e+11,10.640,7.080,4.190,123913430.500,17706.500
16-10 19:24:07,3.226,0.125,96.649,0.0,0.0,0.0,3350835200.0,38625280.0,1075617792.0,1.96805234688e+11,9.790,6.960,4.170,3267172.0,1723.0
16-10 19:24:09,9.293,1.488,89.068,0.0,0.0,0.150,3720880128.0,38625280.0,1075617792.0,1.9643518976e+11,9.790,6.960,4.170,1230169.0,356095963.500
16-10 19:24:11,19.082,3.674,77.119,0.0,0.0,0.125,5327273984.0,38625280.0,1075990528.0,1.94828423168e+11,9.790,6.960,4.170,512946.0,343000645.0
16-10 19:24:13,50.119,3.694,46.100,0.0,0.0,0.088,3786629120.0,38633472.0,1075990528.0,1.9636905984e+11,12.210,7.510,4.360,122683475.500,16613.500
16-10 19:24:15,4.140,0.188,95.660,0.013,0.0,0.0,3360702464.0,38633472.0,1075990528.0,1.96794986496e+11,12.210,7.510,4.360,4516716.0,1842.0
16-10 19:24:17,7.633,1.326,90.928,0.0,0.0,0.113,3681902592.0,38633472.0,1075990528.0,1.96473786368e+11,11.310,7.400,4.340,1119835.0,268667981.0
16-10 19:24:19,17.081,2.803,79.940,0.0,0.0,0.176,4740874240.0,38641664.0,1076355072.0,1.95414441984e+11,11.310,7.400,4.340,596450.0,430419770.0
16-10 19:24:21,52.556,5.174,42.157,0.0,0.0,0.112,3783385088.0,38641664.0,1076355072.0,1.96371931136e+11,11.310,7.400,4.340,122682138.500,19603.0
16-10 19:24:23,4.337,0.237,95.401,0.012,0.0,0.012,3353903104.0,38649856.0,1076355072.0,1.96801404928e+11,10.720,7.350,4.340,4518014.0,1842.0
16-10 19:24:25,4.596,0.927,94.440,0.0,0.0,0.038,3635814400.0,38649856.0,1076355072.0,1.96519493632e+11,10.720,7.350,4.340,905204.0,120983135.500
16-10 19:24:27,16.391,2.583,80.888,0.0,0.0,0.138,4630175744.0,38649856.0,1076727808.0,1.95524759552e+11,10.430,7.340,4.360,670673.0,462439589.0
16-10 19:24:29,54.758,14.601,30.541,0.0,0.0,0.100,4187525120.0,38658048.0,1076719616.0,1.95967410176e+11,10.430,7.340,4.360,122799067.500,115687855.0
16-10 19:24:31,6.703,0.175,93.097,0.0,0.0,0.025,3353980928.0,38658048.0,1076727808.0,1.96800946176e+11,10.430,7.340,4.360,4534074.0,2653.500
16-10 19:24:33,5.636,1.100,93.177,0.0,0.0,0.087,3751612416.0,38658048.0,1076727808.0,1.96403314688e+11,9.590,7.220,4.330,970121.0,178844550.0
16-10 19:24:35,17.126,3.005,79.731,0.0,0.0,0.138,5020667904.0,38666240.0,1077096448.0,1.95133882368e+11,9.590,7.220,4.330,718779.0,467019957.0
16-10 19:24:37,53.671,5.237,40.955,0.0,0.0,0.138,3787677696.0,38666240.0,1077100544.0,1.9636686848e+11,12.670,7.890,4.570,122697811.0,53244978.500
16-10 19:24:39,4.924,0.200,94.851,0.012,0.0,0.012,3356495872.0,38666240.0,1077100544.0,1.96798050304e+11,12.670,7.890,4.570,4526149.500,3274.0
16-10 19:24:41,6.194,1.226,92.530,0.0,0.0,0.050,3735470080.0,38678528.0,1077088256.0,1.96419076096e+11,12.670,7.890,4.570,1025843.500,207424598.500
16-10 19:24:43,15.117,2.384,82.374,0.0,0.0,0.125,4762648576.0,38678528.0,1077473280.0,1.95391512576e+11,12.370,7.910,4.590,633699.0,432744258.0
16-10 19:24:45,54.839,6.560,38.513,0.012,0.0,0.075,3905486848.0,38678528.0,1077473280.0,1.96248674304e+11,12.370,7.910,4.590,122736893.500,58953264.500
16-10 19:24:47,5.429,0.163,94.396,0.013,0.0,0.0,3348209664.0,38686720.0,1077465088.0,1.96805951488e+11,11.540,7.810,4.580,4526020.0,3405.0
16-10 19:24:49,6.423,1.014,92.513,0.0,0.0,0.050,3767078912.0,38686720.0,1077473280.0,1.96387074048e+11,11.540,7.810,4.580,1008417.500,210214632.0
16-10 19:24:51,14.965,2.461,82.423,0.0,0.0,0.151,4756910080.0,38686720.0,1077841920.0,1.9539687424e+11,11.540,7.810,4.580,636618.0,433725309.0
16-10 19:24:53,55.013,6.375,38.537,0.0,0.0,0.075,3869859840.0,38694912.0,1077841920.0,1.96283916288e+11,10.700,7.700,4.560,122701928.0,55169129.0
16-10 19:24:55,5.097,0.200,94.690,0.0,0.0,0.012,3359731712.0,38694912.0,1077841920.0,1.96794044416e+11,10.700,7.700,4.560,4523755.500,2647.0
16-10 19:24:57,4.643,0.738,94.581,0.0,0.0,0.038,3601694720.0,38694912.0,1077841920.0,1.96552081408e+11,9.840,7.570,4.530,898195.0,124654537.0
16-10 19:24:59,17.062,2.860,79.890,0.0,0.0,0.188,4689465344.0,38703104.0,1078210560.0,1.95463933952e+11,9.840,7.570,4.530,632243.0,433927205.0
16-10 19:25:01,55.497,13.815,30.613,0.0,0.0,0.075,3955200000.0,38703104.0,1078214656.0,1.961981952e+11,9.840,7.570,4.530,65605605.0,140519293.0
16-10 19:25:03,5.615,0.438,93.897,0.0,0.0,0.050,3362095104.0,38703104.0,1078218752.0,1.96791296e+11,9.530,7.550,4.540,61757471.500,13323.0
16-10 19:25:05,5.021,3.543,91.411,0.0,0.0,0.025,3534594048.0,38711296.0,1078214656.0,1.9661879296e+11,9.530,7.550,4.540,829469.0,75800401.500
16-10 19:25:07,17.967,2.547,79.297,0.0,0.0,0.188,4490285056.0,38711296.0,1078632448.0,1.9566268416e+11,9.250,7.520,4.550,687099.0,463544371.500
16-10 19:25:09,53.208,5.951,40.653,0.0,0.0,0.188,4214427648.0,38711296.0,1078632448.0,1.95938541568e+11,9.250,7.520,4.550,122868327.500,159767757.0
16-10 19:25:11,7.628,0.425,91.922,0.025,0.0,0.0,3357052928.0,38719488.0,1078632448.0,1.96795908096e+11,9.250,7.520,4.550,4529876.500,3230.0
16-10 19:25:13,0.175,0.150,99.675,0.0,0.0,0.0,3389489152.0,38719488.0,1078632448.0,1.96763471872e+11,8.510,7.400,4.520,723346.0,8209625.0
16-10 19:25:15,20.123,3.067,76.659,0.0,0.0,0.151,4445265920.0,38719488.0,1079005184.0,1.95707322368e+11,8.510,7.400,4.520,628215.0,423442429.0
16-10 19:25:17,51.804,14.182,33.951,0.0,0.0,0.063,4045590528.0,38727680.0,1079005184.0,1.96106989568e+11,10.950,7.920,4.710,60837797.0,267459512.0
16-10 19:25:19,9.701,0.825,89.411,0.013,0.0,0.050,3354501120.0,38727680.0,1079005184.0,1.96798078976e+11,10.950,7.920,4.710,66739994.0,15015.0
16-10 19:25:21,0.025,0.025,99.950,0.0,0.0,0.0,3348758528.0,38727680.0,1079005184.0,1.96803821568e+11,10.950,7.920,4.710,702320.0,1018.500
16-10 19:25:23,0.939,0.651,97.835,0.576,0.0,0.0,2919587840.0,38739968.0,1079369728.0,1.97232615424e+11,10.150,7.810,4.690,6664.500,666.500
16-10 19:25:25,0.0,0.0,100.0,0.0,0.0,0.0,2916122624.0,38739968.0,1079377920.0,1.97236072448e+11,10.150,7.810,4.690,6033.0,346.0
16-10 19:25:27,0.0,0.025,99.975,0.0,0.0,0.0,2914877440.0,38739968.0,1079377920.0,1.97237317632e+11,9.340,7.680,4.660,6150.0,0.0
16-10 19:25:29,0.012,0.012,99.975,0.0,0.0,0.0,2913693696.0,38748160.0,1079369728.0,1.97238501376e+11,9.340,7.680,4.660,7230.0,0.0
16-10 19:25:31,0.0,0.013,99.987,0.0,0.0,0.0,2912796672.0,38748160.0,1079377920.0,1.97239390208e+11,9.340,7.680,4.660,7920.0,0.0
16-10 19:25:33,0.0,0.0,100.0,0.0,0.0,0.0,2911907840.0,38748160.0,1079377920.0,1.9724027904e+11,8.590,7.550,4.640,7590.0,0.0
16-10 19:25:35,0.0,0.013,99.987,0.0,0.0,0.0,2911244288.0,38756352.0,1079369728.0,1.97240942592e+11,8.590,7.550,4.640,7095.0,65.0
16-10 19:25:37,0.0,0.038,99.962,0.0,0.0,0.0,2912399360.0,38756352.0,1079377920.0,1.97239779328e+11,7.900,7.420,4.610,7830.0,630.0
16-10 19:25:39,0.063,0.050,99.887,0.0,0.0,0.0,2916503552.0,38756352.0,1079377920.0,1.97235675136e+11,7.900,7.420,4.610,7950.0,1047.0
16-10 19:25:41,0.0,0.013,99.987,0.0,0.0,0.0,2916646912.0,38764544.0,1079369728.0,1.97235531776e+11,7.900,7.420,4.610,7215.0,195.0
16-10 19:25:43,0.0,0.025,99.975,0.0,0.0,0.0,2914910208.0,38764544.0,1079377920.0,1.97237260288e+11,7.270,7.300,4.590,7950.0,260.0
16-10 19:25:45,0.0,0.013,99.987,0.0,0.0,0.0,2914504704.0,38764544.0,1079377920.0,1.97237665792e+11,7.270,7.300,4.590,8835.0,195.0
16-10 19:25:47,0.0,0.025,99.975,0.0,0.0,0.0,2913996800.0,38772736.0,1079369728.0,1.97238173696e+11,6.690,7.180,4.560,8790.0,0.0
16-10 19:25:49,0.0,0.013,99.987,0.0,0.0,0.0,2913099776.0,38772736.0,1079377920.0,1.97239062528e+11,6.690,7.180,4.560,8968.0,114.0
16-10 19:25:51,0.0,0.012,99.988,0.0,0.0,0.0,2912980992.0,38772736.0,1079377920.0,1.97239181312e+11,6.690,7.180,4.560,9660.0,212.0
16-10 19:25:53,0.0,0.0,100.0,0.0,0.0,0.0,2912464896.0,38780928.0,1079369728.0,1.97239697408e+11,6.150,7.060,4.540,10320.0,390.0
16-10 19:25:55,0.050,0.025,99.925,0.0,0.0,0.0,2914840576.0,38780928.0,1079382016.0,1.9723730944e+11,6.150,7.060,4.540,10740.0,7694.0
16-10 19:25:57,0.025,0.050,99.925,0.0,0.0,0.0,2914586624.0,38903808.0,1079259136.0,1.97237563392e+11,5.660,6.940,4.520,14382.0,4320.0
16-10 19:25:59,0.013,0.0,99.987,0.0,0.0,0.0,2910699520.0,38912000.0,1079369728.0,1.97241331712e+11,5.660,6.940,4.520,10965.0,3176.0
16-10 19:26:01,0.0,0.012,99.988,0.0,0.0,0.0,2910289920.0,38912000.0,1079382016.0,1.97241729024e+11,5.660,6.940,4.520,10803.0,33.0
16-10 19:26:03,0.0,0.013,99.987,0.0,0.0,0.0,2910031872.0,38912000.0,1079386112.0,1.97241982976e+11,5.210,6.830,4.490,12240.0,0.0
16-10 19:26:05,0.0,0.013,99.987,0.0,0.0,0.0,2910142464.0,38920192.0,1079386112.0,1.97241864192e+11,5.210,6.830,4.490,14760.0,793.0
16-10 19:26:07,0.0,0.025,99.975,0.0,0.0,0.0,2909687808.0,38920192.0,1079386112.0,1.97242318848e+11,4.790,6.710,4.470,15030.0,0.0
16-10 19:26:09,0.0,0.013,99.987,0.0,0.0,0.0,2909560832.0,38920192.0,1079386112.0,1.97242445824e+11,4.790,6.710,4.470,13530.0,0.0
16-10 19:26:11,0.0,0.013,99.987,0.0,0.0,0.0,2909560832.0,38928384.0,1079377920.0,1.97242445824e+11,4.790,6.710,4.470,10680.0,0.0
16-10 19:26:13,0.0,0.025,99.975,0.0,0.0,0.0,2909552640.0,38928384.0,1079386112.0,1.97242445824e+11,4.410,6.600,4.440,9420.0,173.0
16-10 19:26:15,0.0,0.013,99.987,0.0,0.0,0.0,2909298688.0,38928384.0,1079386112.0,1.97242699776e+11,4.410,6.600,4.440,9345.0,65.0
16-10 19:26:17,0.0,0.013,99.987,0.0,0.0,0.0,2909298688.0,38936576.0,1079377920.0,1.97242699776e+11,4.050,6.490,4.420,9135.0,65.0
16-10 19:26:19,0.0,0.013,99.987,0.0,0.0,0.0,2909220864.0,38936576.0,1079386112.0,1.97242769408e+11,4.050,6.490,4.420,8520.0,0.0
16-10 19:26:21,0.0,0.013,99.987,0.0,0.0,0.0,2909212672.0,38936576.0,1079386112.0,1.972427776e+11,4.050,6.490,4.420,8385.0,65.0
16-10 19:26:23,0.0,0.013,99.987,0.0,0.0,0.0,2909085696.0,38944768.0,1079377920.0,1.97242904576e+11,3.730,6.380,4.390,8295.0,195.0
16-10 19:26:25,0.0,0.0,100.0,0.0,0.0,0.0,2909077504.0,38944768.0,1079386112.0,1.97242904576e+11,3.730,6.380,4.390,8535.0,407.0
