"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-0.jayan-qv41917.uwmadison744-f18-pg0.wisc.cloudlab.us",,,,"User:","jayan"
"Cmdline:","dstat --time --cpu --mem --load --net --output 4_32_ps_fake.csv 2 2000",,,,"Date:","16 Oct 2018 19:01:53 CDT"

"system","total cpu usage",,,,,,"memory usage",,,,"load avg",,,"net/total",
16-10 19:03:11,24.781,2.129,72.903,0.0,0.0,0.188,2736013312.0,36044800.0,786567168.0,1.9771168768e+11,5.610,1.640,1.620,128184650.500,263848702.0
16-10 19:03:13,23.958,2.302,73.577,0.0,0.0,0.163,2527649792.0,36044800.0,786919424.0,1.97919698944e+11,5.610,1.640,1.620,128300177.0,313308928.0
16-10 19:03:15,27.448,2.635,69.630,0.0,0.0,0.287,2521427968.0,36044800.0,787279872.0,1.9792556032e+11,5.560,1.690,1.640,128416019.0,422829648.500
16-10 19:03:17,26.898,4.412,68.477,0.013,0.0,0.201,2526875648.0,36052992.0,787628032.0,1.97919756288e+11,5.560,1.690,1.640,128442337.0,422841218.0
16-10 19:03:19,26.689,3.291,69.820,0.0,0.0,0.200,2557267968.0,36052992.0,787992576.0,1.97888999424e+11,5.560,1.690,1.640,128384600.0,422829609.500
16-10 19:03:21,25.836,2.815,71.161,0.0,0.0,0.188,2660384768.0,36052992.0,788353024.0,1.97785522176e+11,5.440,1.730,1.650,87918217.500,422820040.0
16-10 19:03:23,26.375,2.887,70.613,0.0,0.0,0.126,2651181056.0,36061184.0,788709376.0,1.97794361344e+11,5.440,1.730,1.650,49731092.500,422814196.0
16-10 19:03:25,24.454,3.010,72.385,0.0,0.0,0.150,2662830080.0,36061184.0,789073920.0,1.97782347776e+11,6.040,1.920,1.710,119841921.0,422831780.500
16-10 19:03:27,18.885,2.034,78.918,0.0,0.0,0.163,2979549184.0,36061184.0,789073920.0,1.97465628672e+11,6.040,1.920,1.710,128349369.0,329916856.0
16-10 19:03:29,25.557,2.929,71.377,0.0,0.0,0.138,2939457536.0,36069376.0,789438464.0,1.97505347584e+11,6.040,1.920,1.710,128247336.500,303201814.500
16-10 19:03:31,23.740,2.790,73.269,0.0,0.0,0.201,2803183616.0,36069376.0,789803008.0,1.9764125696e+11,10.120,2.830,2.010,128199914.500,258904683.0
16-10 19:03:33,26.429,5.680,67.665,0.025,0.0,0.201,2683637760.0,36069376.0,790167552.0,1.97760438272e+11,10.120,2.830,2.010,128376408.0,376503439.0
16-10 19:03:35,26.799,2.879,70.184,0.0,0.0,0.138,2684026880.0,36077568.0,790532096.0,1.97759676416e+11,10.910,3.120,2.110,128407652.0,422831812.500
16-10 19:03:37,26.342,3.475,69.995,0.0,0.0,0.188,2707492864.0,36077568.0,790892544.0,1.97735849984e+11,10.910,3.120,2.110,128375657.0,422835025.0
16-10 19:03:39,26.802,2.733,70.202,0.0,0.0,0.263,2918711296.0,36085760.0,791252992.0,1.97524262912e+11,10.910,3.120,2.110,127855922.0,422830528.0
16-10 19:03:41,26.698,2.557,70.557,0.0,0.0,0.188,2822938624.0,36085760.0,791629824.0,1.97619658752e+11,10.360,3.130,2.120,97411841.500,422821457.0
16-10 19:03:43,24.965,2.936,71.961,0.0,0.0,0.138,2785349632.0,36085760.0,791994368.0,1.976568832e+11,10.360,3.130,2.120,32319734.500,422808115.0
16-10 19:03:45,9.301,0.813,89.774,0.0,0.0,0.113,2728611840.0,36093952.0,1037357056.0,1.97468250112e+11,9.690,3.120,2.110,127859666.0,42328.0
16-10 19:03:47,0.450,0.113,99.437,0.0,0.0,0.0,2272354304.0,36093952.0,1037676544.0,1.9792418816e+11,9.690,3.120,2.110,8507.500,967.500
16-10 19:03:49,0.0,0.0,100.0,0.0,0.0,0.0,2270576640.0,36093952.0,1037676544.0,1.97925965824e+11,9.690,3.120,2.110,7890.0,0.0
16-10 19:03:51,0.0,0.100,99.537,0.338,0.0,0.025,2270625792.0,36102144.0,1037676544.0,1.9792590848e+11,8.910,3.060,2.100,8010.0,0.0
16-10 19:03:53,0.0,0.0,100.0,0.0,0.0,0.0,2268467200.0,36102144.0,1037676544.0,1.97928067072e+11,8.910,3.060,2.100,7110.0,0.0
16-10 19:03:55,0.0,0.013,99.987,0.0,0.0,0.0,2267340800.0,36102144.0,1037676544.0,1.97929193472e+11,8.200,3.010,2.090,6690.0,0.0
16-10 19:03:57,0.0,0.025,99.975,0.0,0.0,0.0,2265669632.0,36110336.0,1037676544.0,1.97930856448e+11,8.200,3.010,2.090,6570.0,0.0
16-10 19:03:59,0.0,0.013,99.987,0.0,0.0,0.0,2264088576.0,36110336.0,1037676544.0,1.97932437504e+11,8.200,3.010,2.090,7170.0,0.0
16-10 19:04:01,0.0,0.0,100.0,0.0,0.0,0.0,2263261184.0,36110336.0,1037676544.0,1.97933264896e+11,7.540,2.960,2.080,7650.0,0.0
16-10 19:04:03,0.0,0.013,99.987,0.0,0.0,0.0,2262515712.0,36118528.0,1037668352.0,1.97934010368e+11,7.540,2.960,2.080,7530.0,0.0
16-10 19:04:05,0.0,0.013,99.987,0.0,0.0,0.0,2262327296.0,36118528.0,1037676544.0,1.97934190592e+11,6.940,2.910,2.070,7320.0,0.0
16-10 19:04:07,0.0,0.025,99.975,0.0,0.0,0.0,2261975040.0,36118528.0,1037676544.0,1.97934542848e+11,6.940,2.910,2.070,8400.0,0.0
16-10 19:04:09,0.0,0.0,100.0,0.0,0.0,0.0,2261860352.0,36126720.0,1037668352.0,1.97934657536e+11,6.940,2.910,2.070,8430.0,0.0
16-10 19:04:11,0.0,0.013,99.987,0.0,0.0,0.0,2261852160.0,36126720.0,1037676544.0,1.97934657536e+11,6.380,2.860,2.060,8190.0,173.0
16-10 19:04:13,0.0,0.037,99.963,0.0,0.0,0.0,2261852160.0,36126720.0,1037676544.0,1.97934657536e+11,6.380,2.860,2.060,7710.0,0.0
16-10 19:04:15,0.0,0.0,100.0,0.0,0.0,0.0,2261970944.0,36134912.0,1037676544.0,1.9793453056e+11,5.870,2.820,2.050,9390.0,0.0
16-10 19:04:17,0.100,0.075,99.825,0.0,0.0,0.0,2264944640.0,36134912.0,1037709312.0,1.97931524096e+11,5.870,2.820,2.050,12703.500,2841.500
16-10 19:04:19,0.0,0.025,99.975,0.0,0.0,0.0,2262777856.0,36134912.0,1037680640.0,1.97933719552e+11,5.870,2.820,2.050,8880.0,0.0
16-10 19:04:21,0.0,0.0,100.0,0.0,0.0,0.0,2261491712.0,36143104.0,1037680640.0,1.97934997504e+11,5.400,2.770,2.030,8400.0,0.0
16-10 19:04:23,0.0,0.025,99.975,0.0,0.0,0.0,2260574208.0,36143104.0,1037680640.0,1.97935915008e+11,5.400,2.770,2.030,8310.0,0.0
16-10 19:04:25,0.0,0.0,100.0,0.0,0.0,0.0,2259169280.0,36143104.0,1037680640.0,1.97937319936e+11,4.970,2.720,2.020,8160.0,0.0
16-10 19:04:27,0.012,0.025,99.963,0.0,0.0,0.0,2258018304.0,36151296.0,1037680640.0,1.9793846272e+11,4.970,2.720,2.020,7110.0,0.0
16-10 19:04:29,0.0,0.013,99.987,0.0,0.0,0.0,2257489920.0,36151296.0,1037680640.0,1.97938991104e+11,4.970,2.720,2.020,6180.0,0.0
16-10 19:04:31,0.150,0.112,99.738,0.0,0.0,0.0,2258034688.0,36151296.0,1037713408.0,1.97938413568e+11,4.570,2.680,2.010,45806.500,1845042.500
16-10 19:04:33,0.0,0.013,99.987,0.0,0.0,0.0,2255732736.0,36163584.0,1037684736.0,1.97940731904e+11,4.570,2.680,2.010,6300.0,0.0
16-10 19:04:35,0.0,0.013,99.987,0.0,0.0,0.0,2255454208.0,36163584.0,1037684736.0,1.97941010432e+11,4.200,2.630,2.0,7470.0,0.0
16-10 19:04:37,0.013,0.013,99.975,0.0,0.0,0.0,2255302656.0,36163584.0,1037684736.0,1.97941161984e+11,4.200,2.630,2.0,7320.0,2795.0
16-10 19:04:39,0.0,0.013,99.987,0.0,0.0,0.0,2255007744.0,36171776.0,1037684736.0,1.97941448704e+11,4.200,2.630,2.0,7414.0,379.0
